year,sido,adm_cd,sigungu,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female
2024,전라남도,36530,구례군,22724,10988,11736,884,1379,1311,1260,2147,4074,5040,3511,2762,467,1497,12135,9092,0.057692307692307696,0.055447984509769406,0.09448160535117058,0.17928181658158776,0.22179193803907762,0.29660271079035383,0.40010561520859006,0.5340168984333744,0.5164583700052807
2024,전라남도,36550,고흥군,58776,29445,29331,2156,2857,3516,3926,5178,9015,12838,10554,7513,1418,3369,29345,26062,0.05982033483054308,0.0667959711446849,0.08809718252347896,0.15337893017558188,0.2184224853681775,0.3315128623928134,0.4434122771199129,0.4992684088743705,0.4990302164148632
2024,전라남도,36560,보성군,36033,17534,18499,1329,2045,2137,2645,3268,5648,7640,5946,4626,896,2174,18493,15366,0.059306746593400496,0.0734049343657203,0.09069464102350623,0.15674520578358728,0.21202786334748702,0.31826381372630647,0.42644242777454,0.5132239891210835,0.5133905031498904
2024,전라남도,36570,화순군,59174,28939,30235,2933,4626,5670,4756,6532,10794,11041,7014,5285,885,4751,36122,18301,0.09581910974414438,0.08037313685064386,0.11038631831547639,0.18241119410551931,0.18658532463581978,0.2228005542974955,0.30927434346165544,0.61043701625714,0.5109507553993308
2024,전라남도,36580,장흥군,33351,16379,16972,1560,2110,2222,2512,3428,5513,6838,4923,3749,675,2472,18105,12774,0.06662468891487512,0.07532008035741057,0.1027855236724536,0.16530238973344127,0.20503133339330154,0.2802614614254445,0.38301700098947555,0.5428622829900153,0.508890288147282
2024,전라남도,36590,강진군,31042,15223,15819,1514,2044,2044,2319,3028,4912,6531,4722,3499,589,2334,16597,12111,0.06584627279170156,0.0747052380645577,0.0975452612589395,0.1582372269827975,0.2103923716255396,0.2838090329231364,0.390148830616584,0.534662715031248,0.5095998969138587
2024,전라남도,36600,해남군,62068,31608,30460,3057,4044,4404,5106,6877,10248,12529,9128,6093,913,4794,34889,22385,0.07095443706902108,0.08226461300509119,0.11079783463298318,0.16510923503254496,0.20185925114390668,0.25994071018882514,0.36065283237739254,0.5621092994779919,0.4907520783656635
2024,전라남도,36610,영암군,60323,34335,25988,2891,3940,7333,7991,8373,10110,9561,5803,4013,650,4536,40941,14846,0.12156225651907233,0.13247020207880908,0.138802778376407,0.16759776536312848,0.15849675911343933,0.17349932861429307,0.2461084495134526,0.6786963513087877,0.4308141173350132
2024,전라남도,36620,무안군,92913,47184,45729,8151,10289,11037,11481,14659,13484,12015,7687,4407,673,12631,61884,18398,0.11878854412192051,0.1235672080333215,0.15777124837213308,0.145125009417412,0.12931452003487134,0.13740811296589284,0.19801319513953913,0.6660424267863485,0.4921700946046301
2024,전라남도,36630,함평군,29009,14732,14277,1017,1666,2101,2169,2759,4743,6102,4465,3522,578,1701,15676,11632,0.07242579888999966,0.07476989899686304,0.09510841462994243,0.16350098245372127,0.21034851253059395,0.29525319728360166,0.4009790065152194,0.5403840187528008,0.49215760626012617
2024,전라남도,36640,영광군,50012,25128,24884,3604,3563,3985,5001,5813,8024,8889,6492,4372,546,5091,29165,15756,0.07968087658961849,0.09999600095976965,0.1162321042949692,0.16044149404143004,0.17773734303767097,0.22814524514116613,0.3150443893465568,0.5831600415900184,0.4975605854594897
2024,전라남도,36650,장성군,40067,20459,19608,2052,2745,3299,3480,4538,6777,7692,5186,3937,613,3207,23421,13439,0.08233708538198517,0.08685451868120897,0.11326028901589837,0.16914168767314747,0.19197843611949983,0.24299298674719844,0.33541318291861133,0.5845458856415504,0.48938028801757055
2024,전라남도,36660,완도군,48182,26560,21622,2516,2974,4071,5692,5845,7066,8767,6540,4406,630,3846,28452,15884,0.0844921339919472,0.1181354032626292,0.12131086297787555,0.1466522767838612,0.18195591714748247,0.24025569714831266,0.32966668050309245,0.5905109792038521,0.4487567971441617
2024,전라남도,36670,진도군,29448,15715,13733,1357,1781,2621,3130,3196,4547,5565,4051,2938,421,2101,17182,10165,0.08900434664493344,0.10628905188807389,0.10853029068187993,0.15440776962781852,0.18897718011409942,0.25162999185004076,0.3451847324096713,0.5834691659875034,0.46634745992936705
2024,전라남도,36680,신안군,35572,19444,16128,1413,1706,2235,2855,3743,5939,7794,5634,3860,559,2150,19528,13894,0.06283031597885978,0.08025975486337569,0.1052232092657146,0.16695715731474192,0.21910491397728551,0.28260991791296525,0.3905881030023614,0.5489711008658495,0.45339030698302035
2024,경상북도,37011,포항시 남구,222544,117070,105474,14692,19749,22923,25114,33053,38972,39031,21305,8539,1114,23252,149376,49916,0.10300434970163204,0.11284959378819469,0.1485234380616867,0.1751204256236969,0.1753855417355669,0.13910956934359048,0.2242972176288734,0.6712200733338126,0.4739467251419944
2024,경상북도,37012,포항시 북구,270531,134928,135603,20006,24528,26698,31049,39213,46828,47379,24565,10967,1727,30392,180472,59667,0.09868739626881946,0.11477058082068228,0.14494826840546923,0.17309661369676674,0.17513334885835635,0.13772543627162875,0.2205551304656398,0.6671028458845751,0.5012475464918993
2024,경상북도,37020,경주시,258733,132153,126580,14741,19867,27412,28367,33989,46155,46182,26910,14594,2273,22487,170788,65458,0.10594705739121024,0.10963812115192109,0.1313670849872262,0.17838853180692066,0.17849288648916065,0.16919758979333907,0.2529943996320531,0.6600936100149575,0.48923021029400965
2024,경상북도,37030,김천시,136187,68702,67485,8927,11735,12824,14509,17789,22394,24161,14614,8752,1497,13555,86363,36269,0.09416464126531901,0.10653733469420723,0.13062186552314098,0.16443566566559217,0.17741047236520371,0.18256514939017673,0.26631763677884085,0.6341501024326844,0.4955318789605469
2024,경상북도,37040,안동시,153692,76360,77332,8926,12908,16656,14600,19515,25209,27138,17342,10705,1751,13915,97054,42723,0.10837258933451319,0.0949951851755459,0.1269747286781355,0.1640228508965984,0.17657392707492908,0.19388126903156963,0.27797803399005805,0.6314837467142076,0.5031621684928298
2024,경상북도,37050,구미시,407365,211605,195760,34770,42845,48772,60156,70758,71426,51606,19934,9834,1605,53032,302022,52311,0.1197255532507702,0.147671007573061,0.1736968075313294,0.1753366145839726,0.12668245921961876,0.07701447105175947,0.12841309390841138,0.7414039006787525,0.480551839259632
2024,경상북도,37060,영주시,99151,49626,49525,5178,8430,8831,8086,11773,16841,18978,12659,7774,1271,8351,59879,30921,0.08906617179856986,0.08155237970368429,0.11873808635313814,0.16985204385230607,0.19140502869360873,0.21889844782200885,0.311857671632157,0.6039172575163135,0.49949067583786344
2024,경상북도,37070,영천시,99523,51803,47720,5186,5866,8681,9996,11428,16892,20104,13141,7631,1099,7498,60422,31603,0.08722606834601047,0.10043909448067281,0.11482772826381842,0.16972961024084884,0.2020035569667313,0.21975824683741446,0.3175446881625353,0.6071159430483406,0.47948715372325995
2024,경상북도,37080,상주시,92458,45885,46573,4374,7023,7262,7192,10048,14805,19367,12749,8632,1512,6905,53133,32420,0.0785437712258539,0.07778667070453611,0.10867637197430184,0.16012676025871206,0.2094680828051656,0.24760431763611584,0.35064569858746675,0.5746717428454001,0.5037206082761903
2024,경상북도,37090,문경시,65505,32346,33159,3297,4593,4521,5014,7471,10722,14026,9317,5963,952,5131,37179,23195,0.0690176322418136,0.07654377528432944,0.11405236241508282,0.16368216166704833,0.21412105946110985,0.24779787802457828,0.35409510724372184,0.5675749942752462,0.5062056331577742
2024,경상북도,37100,경산시,298529,151645,146884,18114,28546,53781,35348,39796,47599,41272,22657,11860,1722,27233,216287,55009,0.18015335193565785,0.11840725691641348,0.1333069819012558,0.15944514603271373,0.13825122517410368,0.12139189157502286,0.18426685514640118,0.7245091766629038,0.4920259003312911
2024,경상북도,37520,의성군,47094,23378,23716,1582,1877,2090,3088,3751,6998,11881,8663,6310,1003,2263,22737,22094,0.044379326453476024,0.06557098568819807,0.07964921221387013,0.14859642417293073,0.25228266870514293,0.33923642077547034,0.4691468127574638,0.4828003567333418,0.5035885675457595
2024,경상북도,37530,청송군,23079,11577,11502,857,930,1218,1642,2013,3769,5680,3949,2720,395,1251,11959,9869,0.052775250227479524,0.07114693010962347,0.08722215000649941,0.16330863555613329,0.2461111833268339,0.30607911954590755,0.4276181810303739,0.5181766974305646,0.4983751462368387
2024,경상북도,37540,영양군,15059,7493,7566,520,768,673,1032,1451,2505,3614,2411,1871,272,835,7937,6287,0.04469088252872037,0.06853044690882529,0.09635433959758284,0.16634570688624742,0.23998937512451027,0.30241051862673485,0.41749120127498507,0.5270602297629324,0.502423799721097
2024,경상북도,37550,영덕군,32655,16101,16554,1219,1598,1792,2473,3213,5272,7140,5449,4066,580,1922,17022,13711,0.05487674169346195,0.07573112846424744,0.09839228295819935,0.16144541417853314,0.21864951768488747,0.30914101975195224,0.4198744449548308,0.5212677997243914,0.5069361506660542
2024,경상북도,37560,청도군,39479,19262,20217,1207,1966,2216,2745,3576,6293,9788,6878,4205,738,1947,20781,16751,0.05613110767749943,0.06953063654094582,0.0905798019200081,0.15940120063831403,0.2479292788571139,0.29942501076521694,0.4243015273943109,0.52638111400998,0.5120950378682337
2024,경상북도,37570,고령군,30934,16357,14577,1116,1642,2617,2844,3396,5388,6685,4265,2694,422,1760,18610,10564,0.08459946983901209,0.0919376737570311,0.1097821167647249,0.1741772806620547,0.2161052563522338,0.2386047714488912,0.34150126074869075,0.6016034137195319,0.47122906833904443
2024,경상북도,37580,성주군,41068,21846,19222,1553,1905,2797,3907,4074,6851,9769,6214,3501,645,2334,23738,14996,0.06810655498198111,0.09513489821759034,0.09920132463231714,0.16682088243888185,0.23787377033213208,0.2522645368656862,0.36515048212720363,0.5780169475017045,0.4680529852926853
2024,경상북도,37590,칠곡군,110043,58414,51629,6999,10229,10505,12893,19142,20931,16285,8251,4928,820,11405,77493,21145,0.09546268276946285,0.11716329071363013,0.17395018311023872,0.19020746435484312,0.14798760484537862,0.12721390729078633,0.19215215870159846,0.7042065374444535,0.4691711421898712
2024,경상북도,37600,예천군,53609,26414,27195,4230,4387,3279,5196,6990,7426,9777,6793,5102,868,6276,29634,17699,0.06116510287451734,0.09692402395120223,0.13038855416068199,0.13852151690947415,0.18237609356637877,0.2380756962450335,0.33014978828181835,0.5527803167378612,0.5072842246637691
2024,경상북도,37610,봉화군,27972,14123,13849,935,1523,1276,1641,2557,4665,7049,4564,3299,572,1544,14510,11918,0.04561704561704562,0.058665808665808665,0.09141284141284141,0.16677391677391679,0.252002002002002,0.30155155155155156,0.42606892606892605,0.5187330187330187,0.4951022451022451
2024,경상북도,37620,울진군,45274,23835,21439,2435,2904,3402,4643,5460,7777,8909,5490,3855,673,3641,27408,14225,0.07514246587445333,0.10255334187392322,0.12059901930467819,0.17177629544550957,0.19677960860538057,0.22127490391836374,0.3141979944338914,0.6053805716305164,0.47353889649688563
2024,경상북도,37630,울릉군,8515,4827,3688,332,392,640,845,1103,1758,1864,1047,498,79,511,5499,2505,0.07516147974163241,0.09923664122137404,0.1295361127422196,0.20645918966529653,0.2189078097475044,0.19072225484439226,0.29418672930123313,0.6458015267175573,0.43311802701115676
2024,경상남도,38030,진주시,346145,172465,173680,25101,34072,44081,41399,49406,58013,51837,28691,14561,2236,38567,238073,69505,0.12734836556934231,0.11960016755983764,0.14273209204235218,0.1675973941556284,0.14975516040965492,0.13141313611347846,0.20079735371015037,0.687784021147207,0.5017550448511462
2024,경상남도,38050,통영시,120204,62586,57618,6850,11695,9335,11885,19306,21456,21908,12517,5589,726,11967,78903,29334,0.07765964526970816,0.0988735815779841,0.1606102958304216,0.17849655585504642,0.1822568300555722,0.15666699943429505,0.24403514026155534,0.656409104522312,0.4793351302785265
2024,경상남도,38060,사천시,109218,56670,52548,6860,9522,9202,11969,16621,18981,17962,11379,6559,1134,10879,70646,27693,0.0842535113259719,0.1095881631232947,0.152181874782545,0.17379003460967973,0.16446007068431945,0.17462323060301416,0.25355710597154313,0.6468347708253218,0.4811294841509641
2024,경상남도,38070,김해시,549861,284047,265814,43504,57727,61301,73254,92807,104634,73630,31695,14757,2206,67573,402333,79955,0.11148453881981082,0.1332227599338742,0.16878265598032957,0.1902917282731454,0.13390656911473992,0.08849145511320133,0.14540947621307931,0.7316994658650096,0.48342035532616423
2024,경상남도,38080,밀양시,102535,50309,52226,4650,6761,9104,9723,11632,16826,22218,13664,7470,1079,7319,61819,33397,0.08878919393377871,0.09482615692202663,0.11344418978885258,0.16410006339298777,0.21668698493197444,0.21663822109523578,0.32571317111230313,0.602906324669625,0.509348027502804
2024,경상남도,38090,거제시,241284,131524,109760,20072,27017,20709,31140,47556,44647,32463,13901,5745,924,32416,173460,35408,0.08582831849604615,0.12905953150644053,0.19709553886706122,0.18503920690969977,0.13454269657333268,0.0852522338820643,0.1467482303012218,0.7189038643258566,0.45489962036438386
2024,경상남도,38100,양산시,359629,181164,178465,30861,35513,34585,47164,61648,62273,52158,25881,11743,1593,46202,250547,62880,0.09616855147944131,0.1311462646227084,0.17142110341490815,0.17315900553069968,0.14503279768872923,0.10904849163999566,0.17484685606555644,0.6966818582483615,0.4962475217515829
2024,경상남도,38111,창원시 의창구,210801,107232,103569,15105,18657,23723,26603,31597,39171,35441,15110,6280,954,22990,149992,37819,0.11253741680542312,0.12619959108353376,0.14989018078661867,0.18581980161384434,0.16812538839948576,0.105995702107675,0.17940616979995352,0.7115336265008231,0.49131171104501403
2024,경상남도,38112,창원시 성산구,244140,126093,118047,17802,22650,29281,36158,37298,48726,38138,11804,3899,559,27306,185680,31154,0.11993528303432457,0.1481035471450807,0.1527729990988777,0.19958220693044973,0.15621364790693865,0.06660932251986565,0.12760711067420333,0.7605472270009012,0.4835217498156795
2024,경상남도,38113,창원시 마산합포구,178265,88847,89418,12194,14719,17079,19809,26218,28444,31615,19384,8972,1349,18513,114098,45654,0.09580680447648164,0.11112108377976608,0.1470731775727148,0.15956020531231593,0.17734832973382325,0.16663394384764255,0.2561018708103105,0.6400471208593947,0.5016015482568087
2024,경상남도,38114,창원시 마산회원구,178865,89288,89577,10825,16234,17371,19060,26571,32336,31971,17930,7163,877,17438,120211,41216,0.09711793810974757,0.10656081402174825,0.1485533782461633,0.18078439046208034,0.17874374528275516,0.14519330221116483,0.2304307718111425,0.6720767058955078,0.5008078718586644
2024,경상남도,38115,창원시 진해구,188972,98258,90714,15469,20420,18212,23090,34224,31636,26563,14132,6396,913,24410,130475,34087,0.09637406599919565,0.12218741400842453,0.18110619562686536,0.16741104502254303,0.14056579810765615,0.11346125351903986,0.18038122049827487,0.690446203670385,0.4800393709120928
2024,경상남도,38510,의령군,24609,12365,12244,879,1160,1516,1874,2308,4034,5813,3764,2822,520,1380,13218,10011,0.061603478402210574,0.07615100166605714,0.09378682595798285,0.16392376772725425,0.23621439310821243,0.2887561461254013,0.4068023893697428,0.5371205656467146,0.4975415498394896
2024,경상남도,38520,함안군,61675,33224,28451,2948,5135,5343,6101,8287,10531,11724,6992,4283,758,5065,38776,17834,0.08663153627888123,0.09892176732873936,0.13436562626672072,0.1707498986623429,0.1900932306445075,0.19510336441021484,0.2891609241994325,0.6287150385083097,0.461305229023105
2024,경상남도,38530,창녕군,57766,29687,28079,2401,3664,4098,5231,6289,9404,12925,8034,5162,864,3858,33400,20508,0.07094138420524183,0.09055499774954125,0.10887026970882525,0.16279472353979849,0.22374753315098847,0.24339576913755495,0.3550185230066129,0.5781947858601946,0.48608177820863485
2024,경상남도,38540,고성군,47664,24528,23136,1792,3631,3136,3525,5481,8197,10234,7001,4217,749,3240,27475,16949,0.06579389056730446,0.07395518630412891,0.11499244712990936,0.17197465592480699,0.2147113125209802,0.2510699899295065,0.35559331990600873,0.5764308492782813,0.48539778449144005
2024,경상남도,38550,남해군,39011,19474,19537,1380,2391,2346,2521,3738,6326,8704,6476,4421,901,2322,20569,16120,0.06013688446848325,0.06462279869780319,0.09581912793827382,0.16215939094101664,0.22311655686857554,0.302427520442952,0.4132167850093563,0.5272615416164671,0.5008074645612776
2024,경상남도,38560,하동군,38704,19240,19464,1340,2038,2070,2395,3594,6910,9360,6129,4224,809,2180,20799,15725,0.053482844150475405,0.06187990905332782,0.09285861926415874,0.1785345183960314,0.24183546920214966,0.28839396444811904,0.406288755684167,0.5373863166597768,0.5028937577511369
2024,경상남도,38570,산청군,32480,15918,16562,987,1644,1784,2071,2768,5667,7850,5276,3828,704,1640,17226,13614,0.05492610837438423,0.06376231527093595,0.08522167487684729,0.17447660098522166,0.2416871921182266,0.3019704433497537,0.4191502463054187,0.5303571428571429,0.5099137931034483
2024,경상남도,38580,함양군,35073,17180,17893,1404,2339,1978,2203,3503,6213,7877,5182,3908,645,2342,19104,13627,0.056396658398198046,0.06281184957089499,0.09987739856869957,0.17714481224873835,0.2245887149659282,0.27756393807202123,0.38853248937929463,0.5446924985031221,0.5101645140136287
2024,경상남도,38590,거창군,58393,28895,29498,3241,5360,4594,4786,6687,9935,11152,7155,5018,908,5212,34685,18496,0.07867381364204613,0.08196187899234497,0.11451715102837669,0.17014025653759868,0.1909817957631908,0.22401657732947441,0.3167502954121213,0.5939924305995582,0.5051632901203912
2024,경상남도,38600,합천군,38950,19218,19732,1181,1868,2103,2411,3330,6268,9395,6629,5037,864,1963,19729,17258,0.05399229781771502,0.06189987163029525,0.08549422336328627,0.1609242618741977,0.24120667522464698,0.32169448010269575,0.4430808729139923,0.5065211810012837,0.5065982028241335
2024,제주특별자치도,39010,제주시,493908,248483,245425,41310,51020,55747,64695,79731,86038,66170,32924,17806,3565,62883,347061,83964,0.11286919831223628,0.13098593260283292,0.16142884909740277,0.17419843371640062,0.13397231873142368,0.10992937956056593,0.16999927111931776,0.702683495711752,0.4969042817690744
2024,제주특별자치도,39020,서귀포시,180909,92237,88672,13650,16563,16052,20544,28550,31861,28483,15994,9151,1708,20980,119995,39934,0.08872969282899137,0.11355985606022917,0.1578141496553516,0.17611616890259743,0.1574437977104511,0.1484337429315291,0.22074081444262034,0.6632892780348131,0.49014697997335677
