election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_기본소득당,party_녹색당,party_독도당,party_통일한국당,party_한류연합당,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_국민의힘,ratio_기본소득당,ratio_녹색당,ratio_독도당,ratio_통일한국당,ratio_한류연합당,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
8회지방선거_광역의원비례,충청남도,논산시,20220601,8,99942,53816,51841,1975,21159,28407,146,154.0,0.0,0.0,0.0,1975.0,논산시,충청남도,0.40815184892266737,0.5479639667444687,0.002816303697845335,0.002970621708686175,0.0,0.0,0.0,0.038097258926332436,2022,34060,논산시,116852,58364,58488,7099,10182,12773,11463,14387,18456,20693,12500,8725,1411,10631,74127,32094,0.1093092116523465,0.098098449320508,0.1231215554718789,0.1579433813713072,0.1770872556738438,0.1937151268270975,0.2746551192962037,0.634366549139082,0.5005305856981481,2022
8회지방선거_광역의원비례,충청남도,당진시,20220601,8,140008,64866,63385,1481,24906,34905,171,156.0,0.0,0.0,0.0,3247.0,당진시,충청남도,0.3929320817228051,0.5506823380926087,0.002697799163840025,0.0024611501143803737,0.0,0.0,0.0,0.05122663090636586,2022,34080,당진시,171192,92031,79161,15702,15616,16469,23096,28431,27112,23413,13285,8590,1233,22558,115456,33178,0.0962019253236132,0.1349128463946913,0.1660766858264405,0.158371886536754,0.1367645684377774,0.1349829431281835,0.1938057853170708,0.6744240385064723,0.4624106266647974,2022
8회지방선거_광역의원비례,충청남도,보령시,20220601,8,86264,52532,50856,1676,18375,30456,184,121.0,0.0,0.0,0.0,1720.0,보령시,충청남도,0.3613142991977348,0.5988673902784333,0.0036180588327827594,0.002379266949819097,0.0,0.0,0.0,0.03382098474123014,2022,34030,보령시,96511,49983,46528,5867,7061,8820,9709,13244,15992,17837,11201,6513,937,8965,60818,26728,0.0913885463833138,0.1005999316140129,0.1372278807597061,0.1657013190206297,0.1848183108661188,0.1932525826071639,0.2769425246863052,0.6301665095170499,0.4821004859549688,2022
8회지방선거_광역의원비례,충청남도,부여군,20220601,8,57322,36439,34820,1619,13557,19661,167,125.0,0.0,0.0,0.0,1310.0,부여군,충청남도,0.38934520390580124,0.564646754738656,0.004796094198736359,0.0035898908673176336,0.0,0.0,0.0,0.0376220562894888,2022,34530,부여군,61481,30439,31042,2720,3965,4910,4390,6424,9567,13282,8970,6514,1107,4257,34284,22940,0.0798620712089914,0.071404173647143,0.1044875652640653,0.1556090499503911,0.2160342219547502,0.26985572778582,0.3731234039784649,0.557635692327711,0.5049039540671102,2022
8회지방선거_광역의원비례,충청남도,서산시,20220601,8,148744,72233,70650,1583,27817,39426,220,126.0,0.0,0.0,0.0,3061.0,서산시,충청남도,0.39372965322009906,0.5580467091295117,0.003113941967445152,0.0017834394904458599,0.0,0.0,0.0,0.04332625619249823,2022,34050,서산시,177947,93033,84914,15859,16626,18465,22328,28302,29143,24710,14050,8826,1447,22868,120347,34732,0.1037668519278212,0.1254755629485184,0.1590473567972486,0.1637734831157591,0.1388615711419692,0.1366867662843431,0.195181711408453,0.6763081142137828,0.477187027598105,2022
8회지방선거_광역의원비례,충청남도,서천군,20220601,8,45864,29279,28056,1223,11480,15220,133,115.0,0.0,0.0,0.0,1108.0,서천군,충청남도,0.4091816367265469,0.5424864556601083,0.004740518962075849,0.00409894496720844,0.0,0.0,0.0,0.03949244368406045,2022,34540,서천군,49509,24797,24712,2239,3101,3407,3607,5247,7693,10305,7727,5493,957,3425,26960,19124,0.0688157708699428,0.0728554404249732,0.1059807307762225,0.1553858894342442,0.2081439738229412,0.2863519764083298,0.3862732028520067,0.5445474560180977,0.499141570219556,2022
8회지방선거_광역의원비례,충청남도,아산시,20220601,8,268765,119323,117612,1711,51153,61388,284,217.0,0.0,0.0,0.0,4570.0,아산시,충청남도,0.43493010917253344,0.5219535421555623,0.002414719586436758,0.0018450498248478047,0.0,0.0,0.0,0.03885657926061967,2022,34040,아산시,363197,190920,172277,36982,40062,47768,56426,64839,52481,37715,19001,10739,1528,53101,263154,46942,0.1315209101396762,0.1553592127688279,0.1785229503547661,0.1444973389097376,0.1038417167542683,0.0860910194742798,0.1292466622796994,0.7245489362522267,0.474334865100758,2022
8회지방선거_광역의원비례,충청남도,예산군,20220601,8,69069,38760,37496,1264,11037,24887,172,97.0,0.0,0.0,0.0,1303.0,예산군,충청남도,0.29435139748239814,0.6637241305739279,0.0045871559633027525,0.0025869426072114357,0.0,0.0,0.0,0.0347503733731598,2022,34570,예산군,76967,39139,37828,3714,5513,6640,6636,9026,12580,15477,10005,6898,947,5724,46254,24989,0.0862707394077981,0.0862187690828537,0.1172710382371665,0.1634466719503163,0.2010861797913391,0.2319175750646381,0.3246716125092572,0.6009588524952252,0.4914833629997271,2022
8회지방선거_광역의원비례,충청남도,천안시동남구,20220601,8,257709,109089,107516,1573,43215,59862,273,186.0,0.0,0.0,0.0,3980.0,천안시동남구,충청남도,0.4019401763458462,0.5567729454220767,0.0025391569626846237,0.0017299750734774359,0.0,0.0,0.0,0.037017746195915024,2022,34011,천안시 동남구,273967,138959,135008,20451,28632,41998,34349,43242,44794,35995,16588,9005,1399,30642,201738,41587,0.1532958348998237,0.1253764139476652,0.1578365277569926,0.1635014436045217,0.1313844368117328,0.0985228147915624,0.1517956542211288,0.736358758536612,0.4927892775407257,2022
8회지방선거_광역의원비례,충청남도,천안시서북구,20220601,8,290313,122355,120778,1577,53993,61060,403,231.0,0.0,0.0,0.0,5091.0,천안시서북구,충청남도,0.447043335706834,0.5055556475517065,0.0033367003924555795,0.00191259997681697,0.0,0.0,0.0,0.04215171637218699,2022,34012,천안시 서북구,413984,213531,200453,42289,41750,62699,72451,72287,62879,39218,15899,8055,1131,59326,314732,39926,0.1514527131483342,0.1750091790987091,0.1746130285228414,0.1518875125608719,0.0947331297827935,0.0605941292417098,0.0964433408054417,0.7602516039267218,0.4842047035634227,2022
8회지방선거_광역의원비례,충청남도,청양군,20220601,8,27932,19683,18704,979,7173,10673,167,75.0,0.0,0.0,0.0,616.0,청양군,충청남도,0.38350085543199314,0.5706266039349872,0.008928571428571428,0.0040098374679213,0.0,0.0,0.0,0.03293413173652695,2022,34550,청양군,29761,15154,14607,1220,1896,2422,2133,2813,4755,6551,4303,3314,507,1908,16688,11165,0.0813816740028896,0.0716709787977554,0.0945196733980713,0.1597728570948557,0.2201202916568663,0.2729746984308323,0.3751554047243036,0.5607338463089278,0.4908101206276671,2022
8회지방선거_광역의원비례,충청남도,태안군,20220601,8,55435,34710,32870,1840,12307,19120,162,89.0,0.0,0.0,0.0,1192.0,태안군,충청남도,0.374414359598418,0.5816854274414359,0.0049285062366899906,0.002707636142379069,0.0,0.0,0.0,0.03626407058107697,2022,34580,태안군,60654,31499,29155,2951,3937,5328,4940,7249,9946,12555,8608,4780,740,4494,36198,19962,0.0878425165693936,0.0814455765489497,0.1195139644541168,0.1639792923797276,0.2069937679295677,0.2329277541464701,0.3291126718765456,0.5967949352062518,0.4806772842681439,2022
8회지방선거_광역의원비례,충청남도,홍성군,20220601,8,84260,45715,44643,1072,16332,26034,148,400.0,0.0,0.0,0.0,1729.0,홍성군,충청남도,0.3658356293259862,0.5831597338888516,0.0033151893913939477,0.00895997132809175,0.0,0.0,0.0,0.03872947606567659,2022,34560,홍성군,100339,50423,49916,7717,9830,10663,10496,13957,15329,15702,9860,6716,999,11458,64218,24663,0.1062697455625429,0.1046053877355764,0.1390984562333689,0.1527721025722799,0.1564895005929897,0.1751562204128006,0.2457967490208194,0.640010364863114,0.4974735646159519,2022
8회지방선거_광역의원비례,충청북도,괴산군,20220601,8,34674,23717,22464,1253,7714,13638,195,0.0,0.0,0.0,0.0,917.0,괴산군,충청북도,0.34339387464387466,0.6071047008547008,0.008680555555555556,0.0,0.0,0.0,0.0,0.04082086894586895,2022,33560,괴산군,37830,19750,18080,1360,1925,4093,2510,3492,6483,9134,5157,3402,446,2050,22577,13203,0.1081945545863071,0.0663494581020354,0.0923076923076923,0.1713719270420301,0.2414485857784827,0.2380385937086968,0.3490087232355273,0.5968014803066349,0.4779275707110759,2022
8회지방선거_광역의원비례,충청북도,단양군,20220601,8,25692,17423,16758,665,5833,10293,108,0.0,0.0,0.0,0.0,524.0,단양군,충청북도,0.34807256235827666,0.6142141066953097,0.00644468313641246,0.0,0.0,0.0,0.0,0.031268647810001195,2022,33580,단양군,26466,13377,13089,1102,1629,1590,1712,2749,4922,6688,3758,2204,261,1747,15447,9272,0.0600770800272047,0.0646867679286632,0.1038691150910602,0.1859744577949066,0.2527015793848711,0.2351318673014433,0.3503362805108441,0.583654500113353,0.4945590569031965,2022
8회지방선거_광역의원비례,충청북도,보은군,20220601,8,28963,19543,18752,791,6542,11310,194,0.0,0.0,0.0,0.0,706.0,보은군,충청북도,0.3488694539249147,0.6031356655290102,0.01034556313993174,0.0,0.0,0.0,0.0,0.03764931740614334,2022,33520,보은군,30636,15439,15197,1391,1903,1971,2084,2987,5189,7277,4282,3221,488,2154,17123,11359,0.0643360752056404,0.0680245462854158,0.0974996735866301,0.1693758976367672,0.2375310092701397,0.2608369238804021,0.3707729468599033,0.5589176132654393,0.4960503982243113,2022
8회지방선거_광역의원비례,충청북도,영동군,20220601,8,41123,27148,26109,1039,9433,15622,160,0.0,0.0,0.0,0.0,894.0,영동군,충청북도,0.36129304071393004,0.59833773794477,0.0061281550423225705,0.0,0.0,0.0,0.0,0.034241066298977364,2022,33540,영동군,43813,21860,21953,2093,2904,3553,2884,4607,7535,9656,6138,4130,566,3220,25288,15305,0.0810946522721566,0.0658252116951589,0.1051514390705954,0.1719809189053477,0.2203912080889233,0.2472782050989432,0.3493255426471595,0.5771802889553329,0.5010613288293428,2022
8회지방선거_광역의원비례,충청북도,옥천군,20220601,8,44686,28843,27640,1203,10934,15277,251,0.0,0.0,0.0,0.0,1178.0,옥천군,충청북도,0.3955861070911722,0.5527134587554269,0.009081041968162083,0.0,0.0,0.0,0.0,0.04261939218523878,2022,33530,옥천군,48013,24178,23835,2441,3442,3809,3558,5806,8311,10293,6176,3928,581,3887,28620,15506,0.0793326807323016,0.0741049299148147,0.1209255826546976,0.1730989523670672,0.214379438901964,0.2225438943619436,0.3229541999041926,0.5960885593485098,0.4964280507362589,2022
8회지방선거_광역의원비례,충청북도,음성군,20220601,8,81419,40610,39575,1035,16313,21715,197,0.0,0.0,0.0,0.0,1350.0,음성군,충청북도,0.41220467466835126,0.5487049905243209,0.004977890082122552,0.0,0.0,0.0,0.0,0.034112444725205304,2022,33570,음성군,102564,56916,45648,6062,7344,12386,13515,15026,18105,16953,8235,4996,713,8937,72485,21142,0.1207636207636207,0.1317713817713817,0.1465036465036465,0.1765239265239265,0.1652919152919152,0.1359541359541359,0.2061347061347061,0.7067294567294568,0.445068445068445,2022
8회지방선거_광역의원비례,충청북도,제천시,20220601,8,115563,62795,61507,1288,22235,36524,312,0.0,0.0,0.0,0.0,2436.0,제천시,충청북도,0.3615035686994976,0.5938185897540117,0.005072593363357017,0.0,0.0,0.0,0.0,0.03960524818313363,2022,33030,제천시,130436,65535,64901,8532,10936,15132,12095,16919,22808,24247,12718,7209,860,12767,86081,31588,0.1160109172314391,0.0927274678769664,0.1297111226961881,0.1748597013094544,0.1858919316753043,0.1593655125885491,0.2421724063908736,0.6599481738170444,0.4975696893495661,2022
8회지방선거_광역의원비례,충청북도,증평군,20220601,8,31366,17040,16699,341,7020,9007,117,0.0,0.0,0.0,0.0,555.0,증평군,충청북도,0.42038445415893166,0.5393736151865381,0.007006407569315528,0.0,0.0,0.0,0.0,0.033235523085214685,2022,33590,증평군,37778,19556,18222,3214,3284,4832,4810,5627,6115,5577,2841,1645,198,4641,26005,7132,0.1279051299698237,0.1273227804542326,0.1489491238286833,0.1618666949017947,0.1476256022023399,0.1239875059558473,0.1887871247816189,0.6883635978611891,0.4823442215045794,2022
8회지방선거_광역의원비례,충청북도,진천군,20220601,8,71725,34548,33305,1243,14790,17060,211,0.0,0.0,0.0,0.0,1244.0,진천군,충청북도,0.4440774658459691,0.5122354000900766,0.006335385077315719,0.0,0.0,0.0,0.0,0.03735174898663864,2022,33550,진천군,93174,50523,42651,8332,8496,10763,14031,15564,14771,12109,5702,3792,510,11852,66205,15117,0.1155150578487561,0.1505892201687166,0.1670423079399832,0.1585313499474102,0.1299611479597312,0.1073690085216906,0.1622448322493399,0.7105522999978535,0.4577564556635971,2022
8회지방선거_광역의원비례,충청북도,청주시상당구,20220601,8,163058,79601,77972,1629,30717,42790,303,0.0,0.0,0.0,0.0,4162.0,청주시상당구,충청북도,0.3939491099369004,0.54878674395937,0.0038860103626943004,0.0,0.0,0.0,0.0,0.05337813574103524,2022,33041,청주시 상당구,191510,95219,96291,17374,19051,22370,23481,30179,33034,27240,12835,7067,937,25113,133990,32407,0.1168085217482115,0.1226097853897968,0.1575844603414965,0.172492298052321,0.1422380032374288,0.1088141611404104,0.1692183175813273,0.6996501488172941,0.5027988094616469,2022
8회지방선거_광역의원비례,충청북도,청주시서원구,20220601,8,165453,80303,79067,1236,31282,43372,368,0.0,0.0,0.0,0.0,4045.0,청주시서원구,충청북도,0.3956391414875991,0.5485474344543235,0.004654280546877964,0.0,0.0,0.0,0.0,0.051159143511199365,2022,33042,청주시 서원구,194132,96581,97551,13741,19044,28812,22817,29005,33638,27883,13017,7001,961,21019,140326,32787,0.1484144808686872,0.1175334308614756,0.1494086497846825,0.1732738549028496,0.1436290771227824,0.1080656460552613,0.1688902396307667,0.7228380689427812,0.5024983001256876,2022
8회지방선거_광역의원비례,충청북도,청주시청원구,20220601,8,160395,72659,71340,1319,30145,37466,329,0.0,0.0,0.0,0.0,3400.0,청주시청원구,충청북도,0.42255396691897956,0.5251752172694141,0.004611718530978413,0.0,0.0,0.0,0.0,0.04765909728062798,2022,33044,청주시 청원구,198744,102398,96346,19846,20437,28090,30760,32951,28017,23000,10733,6305,897,27937,143178,27629,0.1413376001288089,0.1547719679587811,0.1657962001368594,0.1409702934428209,0.1157267640784124,0.0902417179889707,0.1390180332488025,0.7204142011834319,0.4847743831260315,2022
8회지방선거_광역의원비례,충청북도,청주시흥덕구,20220601,8,223618,98267,96184,2083,39434,51391,371,0.0,0.0,0.0,0.0,4988.0,청주시흥덕구,충청북도,0.40998502869500125,0.5342988438825584,0.0038571903850952343,0.0,0.0,0.0,0.0,0.051858937037345086,2022,33043,청주시 흥덕구,274114,139308,134806,25586,26325,41022,43469,44237,43555,32043,13179,6543,911,36233,204301,33580,0.1496530640536419,0.1585800068584603,0.1613817608732133,0.1588937449382373,0.1168966196545962,0.0752716023260395,0.1225037758013089,0.7453139934479815,0.4917880881676966,2022
8회지방선거_광역의원비례,충청북도,충주시,20220601,8,181044,89716,87642,2074,32198,51644,478,0.0,0.0,0.0,0.0,3322.0,충주시,충청북도,0.36738093608087447,0.5892608566668949,0.005454006070149015,0.0,0.0,0.0,0.0,0.037904201182081654,2022,33020,충주시,215783,110283,105500,14693,19118,28182,24156,30030,36183,34931,17684,11022,1478,21888,148599,45296,0.1306034302980309,0.1119457973983121,0.1391675896618362,0.167682347543597,0.1618802222603263,0.1398812696088199,0.2099145901206304,0.688650171700273,0.4889171065375863,2022
