election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_대한애국당,party_민중당,party_우리미래,party_녹색당,party_한국국민당,party_노동당,party_대한당,party_국민의힘,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_대한애국당,ratio_민중당,ratio_우리미래,ratio_녹색당,ratio_한국국민당,ratio_노동당,ratio_대한당,ratio_국민의힘,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
7회지방선거_기초의원지역구,경기도,안성시,60541839,18,149626,82011,78380,3631,17857.0,0.0,1852.0,0.0,0.0,0.0,0.0,0.0,16976.0,6138.0,안성시,안성시가선거구,0.41699553978002474,0.0,0.043247787403965156,0.0,0.0,0.0,0.0,0.0,0.3964224832449852,0.14333418957102492,2017,31220,안성시,198832,103648,95184,18853,21105,28219,30228,32240,30218,19819,12708,6404,869,25598,145045,28189,0.1419238351975537,0.1520278426007886,0.1621469381186127,0.1519775488854912,0.0996771143477911,0.1004918725356079,0.1417729540516617,0.7294851935302165,0.4787156996861672,2017
7회지방선거_기초의원지역구,경기도,안양시동안구,80722452,24,268004,174820,168411,6409,55097.0,0.0,1278.0,0.0,0.0,0.0,0.0,0.0,32400.0,15545.0,안양시동안구,안양시마선거구,0.5281537576687116,0.0,0.012250766871165645,0.0,0.0,0.0,0.0,0.0,0.31058282208588955,0.14901265337423314,2017,31042,안양시 동안구,322590,158660,163930,31732,37238,44131,47451,59481,55867,29417,13775,6018,769,45229,245932,31429,0.1368021327381506,0.1470938342788059,0.1843857528131684,0.1731826777023466,0.0911900554883908,0.0637403515298056,0.0974270746148361,0.7623670913543508,0.5081682631203696,2017
7회지방선거_기초의원지역구,경기도,안양시만안구,80722452,24,216498,129775,124836,4939,40931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30667.0,5686.0,안양시만안구,안양시가선거구,0.5296180321929507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39680917136794164,0.0735727964391077,2017,31041,안양시 만안구,254107,127061,127046,20891,22715,37806,37813,39904,46702,29087,14675,5604,727,28361,193340,32406,0.1487798447110862,0.1488073921615697,0.1570362091559854,0.183788718925492,0.1144675274589051,0.0826659635507876,0.1275289543381331,0.7608605823531032,0.499970484874482,2017
7회지방선거_기초의원지역구,경기도,양주시,60541839,18,171243,94151,89505,4646,29484.0,0.0,1814.0,0.0,0.0,0.0,0.0,0.0,13666.0,5933.0,양주시,양주시가선거구,0.5792875808004401,0.0,0.03564060750142445,0.0,0.0,0.0,0.0,0.0,0.2685030551898933,0.11656875650824214,2017,31260,양주시,212631,109115,103516,22521,23344,25489,29634,38395,33689,21959,13737,5437,762,31263,152570,28798,0.1198743362915097,0.1393682012500529,0.1805710362082669,0.1584387977293997,0.1032728059408082,0.0937586711250946,0.135436507376629,0.717534131899864,0.4868339988054423,2017
7회지방선거_기초의원지역구,경기도,양평군,40361226,12,98582,60987,58605,2382,13897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5578.0,9057.0,양평군,양평군가선거구,0.48706715267068557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19549978970979953,0.31743305761951496,2017,31580,양평군,109359,54876,54483,8873,10260,10459,11433,15588,19740,16877,11293,5048,709,12348,72761,24250,0.0956391334961,0.1045455792390201,0.1425397086659534,0.1805064055084629,0.1543265757733702,0.1559085214751415,0.22174672409221,0.6653407584195173,0.4982031657202425,2017
7회지방선거_기초의원지역구,경기도,여주시,40361226,12,94136,55396,52865,2531,11348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10029.0,10197.0,여주시,여주시가선거구,0.35940964084373217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31763476277950214,0.3229555963767657,2017,31280,여주시,111476,56779,54697,9503,11135,13368,13798,16800,19239,14159,9409,4438,594,13229,77958,20289,0.1199181886684129,0.1237755211884172,0.1507050845024938,0.172584233377588,0.127013886397072,0.1295435788869353,0.1820033011589938,0.6993254153360364,0.4906616670852919,2017
7회지방선거_기초의원지역구,경기도,연천군,40361226,12,38497,24784,23507,1277,5199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3819.0,2872.0,연천군,연천군가선거구,0.4372582001682086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3211942809083263,0.2415475189234651,2017,31550,연천군,43990,23259,20731,3655,3484,5645,4924,5490,7441,6223,4941,2175,302,4856,29094,10040,0.1283246192316435,0.1119345305751307,0.1248010911570811,0.1691520800181859,0.1414639690838827,0.1686292339167992,0.2282336894748806,0.661377585814958,0.4712661968629233,2017
7회지방선거_기초의원지역구,경기도,오산시,40361226,12,169638,90019,86405,3614,23005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7927.0,8295.0,오산시,오산시가선거구,0.5864583067784944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20208019986233972,0.2114614933591659,2017,31140,오산시,219877,112936,106941,29741,24132,28127,42758,41179,29577,15501,8252,2964,371,38917,163266,17694,0.1279215197587742,0.1944632680998922,0.1872819803799397,0.1345161158283949,0.0704985059828904,0.0526976445922038,0.0804722640385306,0.7425333254501381,0.4863673781250426,2017
7회지방선거_기초의원지역구,경기도,용인시기흥구,80722452,24,387109,245373,236195,9178,60519.0,942.0,2310.0,0.0,0.0,0.0,0.0,0.0,44795.0,18999.0,용인시기흥구,용인시라선거구,0.4744169639007565,0.007384470662015443,0.018108415317681183,0.0,0.0,0.0,0.0,0.0,0.3511543134872418,0.1489358366323051,2017,31192,용인시 기흥구,415720,205754,209966,54105,50023,51764,63773,82146,54169,33625,22290,8081,1293,73323,296014,46383,0.1245165014913884,0.1534037332820167,0.197599345713461,0.1303016453382084,0.0808837679207158,0.0761666506302318,0.1115726931588569,0.7120513807370346,0.5050659097469451,2017
7회지방선거_기초의원지역구,경기도,용인시수지구,60541839,18,215189,139058,135132,3926,53517.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,27455.0,15765.0,용인시수지구,용인시바선거구,0.551017256290927,0.003984597010007825,0.0,0.0,0.0,0.0,0.0,0.0,0.2826798731518471,0.16231827354721798,2017,31193,용인시 수지구,338993,165644,173349,41244,42469,39446,49070,68713,45567,28838,20119,6837,942,57727,240395,40871,0.116362284766942,0.1447522515214178,0.2026974008312856,0.1344187048110137,0.0850696032071458,0.0822966845923072,0.1205659113905006,0.7091444366107855,0.5113645414507084,2017
7회지방선거_기초의원지역구,경기도,용인시처인구,60541839,18,192573,106658,101096,5562,35368.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,20890.0,10734.0,용인시처인구,용인시가선거구,0.5253947739798268,0.004827903798446158,0.0,0.0,0.0,0.0,0.0,0.0,0.3103228010755084,0.15945452114621864,2017,31191,용인시 처인구,240521,125322,115199,22627,27948,37372,34610,40525,37241,22605,13246,5810,815,31137,180261,29123,0.1553793639640613,0.1438959591885947,0.1684884064177348,0.1548347129772452,0.0939834775341862,0.0826164867101001,0.1210829823591287,0.7494605460645848,0.4789560994674062,2017
7회지방선거_기초의원지역구,경기도,의왕시,40361226,12,127960,82339,80171,2168,21107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18570.0,13086.0,의왕시,의왕시가선거구,0.4000341148153062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35195117790876185,0.248014707275932,2017,31170,의왕시,151852,75667,76185,14665,15882,20923,21026,25645,27494,15741,7857,3480,506,19851,114225,17776,0.1377854753312435,0.1384637673524221,0.1688815425545926,0.1810578721386613,0.1036601427705924,0.0779904117166715,0.1170613492084398,0.7522126807681163,0.5017056080920896,2017
7회지방선거_기초의원지역구,경기도,의정부시,80722452,24,366459,198407,190378,8029,50547.0,689.0,3285.0,0.0,0.0,0.0,0.0,0.0,47286.0,4595.0,의정부시,의정부시가선거구,0.4750568598334618,0.00647544219093626,0.03087347982180786,0.0,0.0,0.0,0.0,0.0,0.44440893968158496,0.04318527847220917,2017,31030,의정부시,426530,210519,216011,40048,44618,56423,58459,74969,73014,44290,27492,10152,1182,55629,314085,56816,0.132283778397768,0.1370571823787306,0.1757648934424308,0.1711813940402785,0.1038379480927484,0.0910275947764518,0.1332051672801444,0.736372588094624,0.5064379996717698,2017
7회지방선거_기초의원지역구,경기도,이천시,60541839,18,171518,93691,89980,3711,27612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15949.0,8311.0,이천시,이천시가선거구,0.5323103022825416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30746838371375695,0.16022131400370143,2017,31210,이천시,218798,112606,106192,23879,24549,31431,34151,35584,33301,19867,12054,5511,715,32365,160017,26416,0.1436530498450625,0.156084607720363,0.1626340277333431,0.1521997458843316,0.0908006471722776,0.0835473816031225,0.1207323650124772,0.7313458075485151,0.4853426448139379,2017
7회지방선거_기초의원지역구,경기도,파주시,80722452,24,352518,193729,186427,7302,56354.0,0.0,7525.0,0.0,4318.0,0.0,0.0,0.0,25544.0,16533.0,파주시,파주시가선거구,0.5110361463264232,0.0,0.06823911348096559,0.0,0.039157008905090954,0.0,0.0,0.0,0.23164118468541994,0.14992654660210022,2017,31200,파주시,430650,220786,209864,50972,46901,54278,69711,76326,62370,37400,25540,10635,1391,68545,309148,52957,0.1260373853477301,0.1618739115290839,0.177234413096482,0.1448275862068965,0.0868454661558109,0.0872309299895506,0.1229699291768257,0.7178636944154185,0.487319168698479,2017
7회지방선거_기초의원지역구,경기도,평택시,121083678,36,394222,209661,199249,10412,66311.0,320.0,2216.0,0.0,0.0,0.0,0.0,0.0,41597.0,24298.0,평택시,평택시가선거구,0.49213311365424295,0.00237490908551157,0.016446245417167625,0.0,0.0,0.0,0.0,0.0,0.30871591634382745,0.18032981549925042,2017,31070,평택시,486077,252448,233629,52896,51668,65844,79943,87628,75215,40989,25050,10600,1226,71600,360991,53486,0.1354600197088115,0.1644657122225491,0.1802759645076808,0.1547388582467387,0.0843261458575493,0.0758645235219934,0.1100360642449653,0.7426621708083287,0.4806419559041057,2017
7회지방선거_기초의원지역구,경기도,포천시,40361226,12,129049,70708,66896,3812,10989.0,418.0,616.0,0.0,0.0,0.0,0.0,0.0,7020.0,7076.0,포천시,포천시가선거구,0.4207282055208852,0.016003675485278916,0.02358436387304261,0.0,0.0,0.0,0.0,0.0,0.2687698610207129,0.2709138941000804,2017,31270,포천시,161239,87185,74054,12223,14818,24746,21261,24814,29133,17925,11584,5202,773,17214,119528,24497,0.1534740354380764,0.1318601579022445,0.1538957696338975,0.1806820930420059,0.1111703744131382,0.1089004521238658,0.1519297440445549,0.7413094846780246,0.459280943196125,2017
7회지방선거_기초의원지역구,경기도,하남시,60541839,18,194181,115374,111024,4350,31928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15368.0,9761.0,하남시,하남시가선거구,0.5595807701070858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26934469039732195,0.17107453949559212,2017,31180,하남시,218994,110017,108977,27206,19524,24590,37967,37149,34714,24476,11035,3922,680,34570,158948,25476,0.1122861813565668,0.1733700466679452,0.1696347845146442,0.1585157584226051,0.111765619149383,0.0714037827520388,0.1163319543001178,0.7258098395389828,0.4976255057216179,2017
7회지방선거_기초의원지역구,경기도,화성시,141264291,42,551721,313666,303481,10185,82760.0,0.0,2692.0,0.0,0.0,0.0,0.0,0.0,45429.0,36848.0,화성시,화성시가선거구,0.49341497296233805,0.0,0.016049699217189635,0.0,0.0,0.0,0.0,0.0,0.27084761728741,0.21968771053306227,2017,31240,화성시,707928,374208,333720,103211,78761,88179,142548,132759,87215,47092,25327,10670,1388,134759,516835,56334,0.124559277214632,0.2013594602840966,0.1875317828931755,0.1231975568136872,0.066520889129968,0.052809042727509,0.079575889073465,0.730067181973308,0.4714038715801606,2017
7회지방선거_기초의원지역구,경상남도,거제시,100903065,30,194485,122570,117547,5023,24269.0,0.0,0.0,0.0,0.0,0.0,5654.0,0.0,18289.0,18356.0,거제시,거제시가선거구,0.36457457036413893,0.0,0.0,0.0,0.0,0.0,0.08493570484316788,0.0,0.2747416175940392,0.275748107198654,2017,38090,거제시,257847,139356,118491,35666,27564,26850,50796,48727,37033,20475,9075,4183,486,46171,190074,21602,0.1041315198547976,0.1970005468359143,0.1889764084903062,0.1436239320217028,0.0794075556434629,0.0533029277051895,0.0837783646891373,0.7371580821184656,0.4595399597435688,2017
7회지방선거_기초의원지역구,경상남도,거창군,80722452,24,53061,39552,38065,1487,8441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6467.0,6959.0,거창군,거창군가선거구,0.3860154570814469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957424429505648,0.3182420999679883,2017,38590,거창군,60083,29491,30592,4845,6157,5445,5608,8308,10184,8588,7011,3960,488,6863,37866,15354,0.0906246359203102,0.0933375497228833,0.1382753857164256,0.1694988599104572,0.1429356057453855,0.1907195046851855,0.2555464940166103,0.6302281843449894,0.5091623254497945,2017
7회지방선거_기초의원지역구,경상남도,고성군,80722452,24,46588,34072,32431,1641,4712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5463.0,4695.0,고성군,고성군가선거구,0.3168796234028245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36738399462004034,0.31573638197713516,2017,38540,고성군,52439,26681,25758,3800,4473,4196,5690,7042,8947,8283,6373,3585,405,5262,32980,14197,0.0800167814031541,0.1085070272125708,0.134289364785751,0.170617288659204,0.1579549571883521,0.1976200919163218,0.2707336142947043,0.628921222754057,0.4911992982322317,2017
7회지방선거_기초의원지역구,경상남도,김해시,141264291,42,420296,251982,242817,9165,45860.0,0.0,3122.0,0.0,0.0,0.0,0.0,0.0,40488.0,29942.0,김해시,김해시가선거구,0.3840485043379225,0.0,0.02614477606940676,0.0,0.0,0.0,0.0,0.0,0.33906140086423475,0.25074531872843603,2017,38070,김해시,536456,275718,260738,61287,63926,68778,82258,103604,85813,44223,22536,9382,990,84904,401080,50472,0.1282080916235441,0.1533359679078992,0.1931267429202022,0.1599627928478756,0.0824354653503735,0.061343334774893,0.0940841373756654,0.7476475237484528,0.4860379975244941,2017
7회지방선거_기초의원지역구,경상남도,남해군,80722452,24,39731,30725,29217,1508,6922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5585.0,4535.0,남해군,남해군가선거구,0.40617298439150334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32771975120291047,0.2661072644055862,2017,38550,남해군,42986,20813,22173,2110,3374,3348,3009,5031,7416,7395,6743,4212,587,3132,24708,15146,0.0778858232913041,0.0699995347322384,0.1170381054296747,0.172521286000093,0.1720327548504164,0.2685060252175126,0.3523472758572558,0.5747917926766855,0.5158191038942912,2017
7회지방선거_기초의원지역구,경상남도,밀양시,100903065,30,93081,62112,59424,2688,16055.0,0.0,923.0,0.0,0.0,0.0,0.0,0.0,13401.0,7765.0,밀양시,밀양시가선거구,0.42090499161073824,0.0,0.024197776845637585,0.0,0.0,0.0,0.0,0.0,0.35132655201342283,0.20357067953020133,2017,38080,밀양시,103894,50665,53229,7321,8315,10405,10672,13590,19240,17362,11436,5740,578,10265,68204,25425,0.100150153040599,0.1027200800816216,0.1308063988295763,0.1851887500721889,0.1671126340308391,0.1708857104356363,0.2447205805917569,0.6564767936550715,0.5123394998748725,2017
7회지방선거_기초의원지역구,경상남도,사천시,80722452,24,94449,65479,62274,3205,12764.0,0.0,1653.0,0.0,0.0,0.0,0.0,0.0,12526.0,4031.0,사천시,사천시가선거구,0.4120875573061277,0.0,0.05336734034997094,0.0,0.0,0.0,0.0,0.0,0.404403693420288,0.13014140892361337,2017,38060,사천시,111655,57102,54553,11236,10196,10630,15256,18131,17673,14275,9817,4852,648,15108,74846,21701,0.0952039765348618,0.1366351708387443,0.162384129685191,0.158282208588957,0.1278491782723568,0.1371814965742689,0.1943576194527786,0.670332721329094,0.4885853745913752,2017
7회지방선거_기초의원지역구,경상남도,산청군,80722452,24,32408,24645,23577,1068,3288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4125.0,5292.0,산청군,산청군가선거구,0.2587957497048406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246753246753247,0.41652892561983473,2017,38570,산청군,34033,16459,17574,1991,2378,2468,2649,3928,6164,5925,5359,3028,359,2791,19823,11419,0.0725178503217465,0.0778362177886169,0.1154173890047894,0.1811183263303264,0.1740957306144036,0.2569858666588311,0.3355272823436077,0.5824640789821643,0.5163811594628742,2017
7회지방선거_기초의원지역구,경상남도,양산시,121083678,36,275507,167471,160150,7321,46030.0,0.0,909.0,0.0,0.0,0.0,0.0,0.0,22633.0,15061.0,양산시,양산시가선거구,0.5438776836458592,0.0,0.010740491297720747,0.0,0.0,0.0,0.0,0.0,0.26742523601904694,0.17795658903737313,2017,38100,양산시,332600,167518,165082,39822,34193,39232,54171,58407,52906,32540,17341,6611,778,52108,242399,38093,0.1179555021046301,0.1628713168971738,0.1756073361395069,0.1590679494888755,0.0978352375225496,0.0743535778713169,0.1145309681298857,0.7288003607937462,0.4963379434756464,2017
7회지방선거_기초의원지역구,경상남도,의령군,80722452,24,24972,19912,18778,1134,2197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3736.0,4548.0,의령군,의령군가선거구,0.20961740291956873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35645453678084155,0.43392806029958975,2017,38510,의령군,26292,12747,13545,1430,1676,2084,2213,3022,4505,4447,4075,2695,282,2012,15129,9151,0.0792636543435265,0.084170089761144,0.1149399056747299,0.1713448957857903,0.1691389015670165,0.2682184694964247,0.3480526395861859,0.5754221816522136,0.5151757188498403,2017
7회지방선거_기초의원지역구,경상남도,진주시,161444904,48,282049,190793,185008,5785,59985.0,0.0,8641.0,0.0,0.0,0.0,0.0,0.0,34419.0,24539.0,진주시,진주시가선거구,0.47016083521444696,0.0,0.06772792826686731,0.0,0.0,0.0,0.0,0.0,0.2697752069224981,0.19233602959618762,2017,38030,진주시,353209,176672,176537,34246,40357,49463,46036,57482,56243,38470,23141,10037,1201,47653,254884,50672,0.1400389004810183,0.1303364297059248,0.1627421724814486,0.1592343343459538,0.108915684481426,0.0973333069089406,0.1434618030684382,0.7216237411843979,0.4998088950168314,2017
7회지방선거_기초의원지역구,경상남도,창녕군,80722452,24,55922,39406,37641,1765,7514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8199.0,5971.0,창녕군,창녕군가선거구,0.34652278177458035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37811289429994466,0.275364323925475,2017,38530,창녕군,62544,31527,31017,4187,4675,6029,6638,7725,11152,10069,7936,4147,377,5617,39932,16995,0.0963961371194679,0.1061332821693527,0.1235130468150422,0.1783064722435405,0.1609906625735482,0.1992197492964952,0.2717287029930929,0.6384625223842415,0.4959228702993092,2017
7회지방선거_기초의원지역구,경상남도,창원시마산합포구,80722452,24,154311,99250,95320,3930,35555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16672.0,9751.0,창원시마산합포구,창원시사선거구,0.5736713027203201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26899867694988544,0.15733002032979446,2017,38113,창원시 마산합포구,178850,89474,89376,15420,15969,21023,24433,26366,30651,25781,14137,5812,646,20606,126701,31543,0.1175454291305563,0.1366116857701985,0.1474196253844003,0.171378249930109,0.1441487279843444,0.1151523623147889,0.1763656695554934,0.7084204640760414,0.4997260273972603,2017
7회지방선거_기초의원지역구,경상남도,창원시마산회원구,60541839,18,166500,109557,104738,4819,35413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13714.0,4521.0,창원시마산회원구,창원시카선거구,0.6600991649269311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556292872054876,0.08427154786758127,2017,38114,창원시 마산회원구,202765,101853,100912,18443,20794,24800,27087,33787,36044,26373,12589,4339,443,25954,148426,28385,0.1223090770103321,0.1335881439104382,0.1666313219737134,0.1777624343451779,0.1300668261287697,0.0856706039010677,0.1399896431829951,0.7320099622715952,0.4976795798091387,2017
7회지방선거_기초의원지역구,경상남도,창원시성산구,60541839,18,184600,125771,120989,4782,43837.0,0.0,14698.0,0.0,0.0,0.0,2369.0,0.0,29351.0,7913.0,창원시성산구,창원시라선거구,0.44655081085486104,0.0,0.14972292396707684,0.0,0.0,0.0,0.024132100073343654,0.0,0.2989874500855676,0.08060671501915084,2017,38112,창원시 성산구,267595,139059,128536,25404,31197,40471,39858,49744,52321,20757,7180,2989,316,36179,213781,17635,0.1512397466320372,0.1489489713933369,0.1858928604794558,0.1955230852594405,0.0775687139146845,0.0391823464563986,0.0659018292568994,0.7988975877725667,0.4803378239503728,2017
7회지방선거_기초의원지역구,경상남도,창원시의창구,60541839,18,210327,135098,129875,5223,32980.0,0.0,6806.0,0.0,0.0,0.0,0.0,0.0,15198.0,6801.0,창원시의창구,창원시가선거구,0.5337865177632112,0.0,0.11015618677672574,0.0,0.0,0.0,0.0,0.0,0.245982034474387,0.11007526098567613,2017,38111,창원시 의창구,209691,107361,102330,20168,20991,29830,30355,35192,38608,21971,9563,4293,501,27076,159732,22883,0.1422569399735801,0.14476062396574,0.1678278991468398,0.1841185363224936,0.104777982841419,0.0684674115722658,0.1091272396049425,0.7617494313060647,0.4880037769861367,2017
7회지방선거_기초의원지역구,경상남도,창원시진해구,80722452,24,150396,93882,90310,3572,23700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22071.0,11209.0,창원시진해구,창원시하선거구,0.41593541593541594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38734643734643737,0.19671814671814672,2017,38115,창원시 진해구,186658,95782,90876,24592,19473,18672,32265,32988,26955,19106,10236,4191,444,32563,131414,22681,0.1000332158278777,0.1728562397539886,0.1767296338758585,0.1444084903941968,0.1023583237793183,0.0796697703821963,0.1215109987249408,0.7040362588263026,0.4868583184219267,2017
7회지방선거_기초의원지역구,경상남도,통영시,100903065,30,110317,72811,70239,2572,13666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9697.0,9120.0,통영시,통영시가선거구,0.4207123726256811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2985253825077733,0.28076224486654555,2017,38050,통영시,132962,68376,64586,14274,12614,12055,19517,22477,22448,17062,9543,3920,418,19077,92575,21310,0.0906650020306553,0.1467862998450685,0.1690482995141469,0.1688301920849566,0.1283223778222349,0.1043982491238098,0.160271355725696,0.6962515605962606,0.4857478076442893,2017
7회지방선거_기초의원지역구,경상남도,하동군,80722452,24,42568,33770,32074,1696,6210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7347.0,6274.0,하동군,하동군가선거구,0.31314608441329234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704805607382381,0.31637335484846957,2017,38560,하동군,43441,21214,22227,2582,3014,3383,3304,5578,8087,7354,6262,3665,469,3737,25918,13786,0.077875739508759,0.0760571810041205,0.1284040422642204,0.1861605395824221,0.1692870790267259,0.2393130913192606,0.3173499689233673,0.5966253078888607,0.5116594921848023,2017
7회지방선거_기초의원지역구,경상남도,함안군,80722452,24,56780,40446,38717,1729,9231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6921.0,8104.0,함안군,함안군가선거구,0.38056563324538256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853314643799472,0.33410290237467016,2017,38520,함안군,67906,35444,32462,6172,6025,6972,8788,10404,11201,9101,6228,3308,321,8407,45733,13766,0.1026713397932436,0.1294141902041057,0.1532117927723618,0.1649486054251465,0.134023503077784,0.1451565399228345,0.2027214090065679,0.6734750979294908,0.4780431773333726,2017
7회지방선거_기초의원지역구,경상남도,함양군,60541839,18,34972,27234,26102,1132,3991.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.0,3053.0,함양군,함양군가선거구,0.3824628653569717,0.01063727839003354,0.0,0.0,0.0,0.0,0.0,0.0,0.3143267848586488,0.29257307139434596,2017,38580,함양군,37942,18185,19757,2470,3144,2533,3086,4933,6625,6238,5668,3105,417,3584,22278,12080,0.0667597912603447,0.0813346687048653,0.1300142322492225,0.1746086131463813,0.1644088345369247,0.2422117969532444,0.3183806863106847,0.5871593484792578,0.5207158294238574,2017
7회지방선거_기초의원지역구,경상남도,합천군,80722452,24,42165,32498,30593,1905,4009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7269.0,6485.0,합천군,합천군가선거구,0.2256938580194787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4092214153014693,0.36508472667905195,2017,38600,합천군,43449,20657,22792,2191,2733,2905,3150,4862,7715,7712,7579,4405,447,3130,24141,16178,0.0668599967778314,0.0724987916868052,0.1119013095813482,0.1775645009091118,0.1774954544408387,0.2861055490345002,0.3723445879076618,0.5556169301940206,0.5245690349605284,2017
7회지방선거_기초의원지역구,경상북도,경산시,80722452,24,187246,103553,100221,3332,27971.0,226.0,2377.0,0.0,0.0,0.0,0.0,0.0,15183.0,19391.0,경산시,경산시가선거구,0.42934549026831215,0.003469024375268619,0.03648615460182968,0.0,0.0,0.0,0.0,0.0,0.23305396942346657,0.29764536133112296,2017,37100,경산시,282626,142697,139929,25074,31354,49149,38817,43339,42444,29166,17245,7405,859,33346,211044,38236,0.1739011980497194,0.1373440518565171,0.1533439952445988,0.1501772660689391,0.1031964504327273,0.0902570888736351,0.135288331576005,0.7467253543552256,0.4951030690736167,2017
7회지방선거_기초의원지역구,경상북도,경주시,181625517,54,218273,139130,133383,5747,16854.0,0.0,1552.0,0.0,0.0,0.0,0.0,0.0,35002.0,23597.0,경주시,경주시가선거구,0.21886890461658334,0.0,0.020154535419777936,0.0,0.0,0.0,0.0,0.0,0.4545419128628011,0.3064346471008376,2017,37020,경주시,262264,133171,129093,20375,24410,33020,31378,41002,45483,34481,22276,10629,1216,28435,184543,49286,0.1259036695848458,0.1196428026721166,0.1563386511301589,0.1734244883018637,0.1314743922154775,0.1301017295549522,0.1879251441295793,0.7036535704480981,0.4922253912088583,2017
7회지방선거_기초의원지역구,경상북도,고령군,60541839,18,29462,20296,19441,855,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4189.0,4066.0,고령군,고령군가선거구,0.19651547595873078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4077282460580105,0.3957562779832587,2017,37570,고령군,33094,17236,15858,2196,2219,3154,3626,4549,5930,5224,3988,2183,244,2993,21214,8887,0.0953042847646098,0.109566688825769,0.1374569408351967,0.1791865594971898,0.1578533873209645,0.1938417840091859,0.2685381035837312,0.6410225418504865,0.4791805161056385,2017
7회지방선거_기초의원지역구,경상북도,구미시,161444904,48,332873,187191,180150,7041,62412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27800.0,33920.0,구미시,구미시가선거구,0.5027873553958689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22395514452357168,0.2732575000805594,2017,37050,구미시,423003,218610,204393,50977,50190,61857,74055,75685,63335,29646,14315,6721,908,68475,321282,33246,0.1462330054396777,0.1750696803568769,0.1789230809237759,0.1497270704935898,0.0700846093290118,0.0518767006380569,0.0785951872681754,0.7595265281806513,0.4831951546442933,2017
