election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_가락특권폐지당,party_대한국민당,party_민중민주당,party_한국국민당,party_녹색정의당,party_기후민생당,party_내일로미래로,party_자유통일당,party_새진보연합,party_우리공화당,party_자유민주당,party_소나무당,party_기독당,party_노동당,party_한국농어민당,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_국민의힘,ratio_가락특권폐지당,ratio_대한국민당,ratio_민중민주당,ratio_한국국민당,ratio_녹색정의당,ratio_기후민생당,ratio_내일로미래로,ratio_자유통일당,ratio_새진보연합,ratio_우리공화당,ratio_자유민주당,ratio_소나무당,ratio_기독당,ratio_노동당,ratio_한국농어민당,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
22대국회의원선거_지역구,경기도,평택시,60721230,6,497935,298236,294686,3550,161342.0,129376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3968.0,평택시,평택시갑,0.547504801721154,0.4390300183924584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013465179886387544,2024,31070,평택시,615755,325497,290258,54131,55787,77693,103362,104397,101656,72677,32449,16821,2503,77960,455146,82649,0.1261751833115443,0.1678622179275848,0.1695430812579678,0.1650916354719003,0.118029086243717,0.0840805190376042,0.1342238390268857,0.7391673636430074,0.4713855348312235,2024
22대국회의원선거_지역구,경기도,포천시,20240410,2,127813,81423,80488,935,41435.0,38210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,포천시,포천시가평군,0.5147972368551834,0.4747291521717523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010473610973064307,2024,31270,포천시,157166,86341,70825,7093,10120,21493,20801,18769,27590,29102,13532,8004,1428,10935,109688,36543,0.1367534963032717,0.132350508379675,0.1194215033785933,0.1755468740058282,0.1851672753649008,0.1461130269905704,0.2325121209421885,0.6979117620859473,0.4506381787409491,2024
22대국회의원선거_지역구,경기도,하남시,40480820,4,272238,190018,188258,1760,96162.0,88079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4017.0,하남시,하남시갑,0.5107990098694345,0.4678632514952884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02133773863527712,2024,31180,하남시,320872,159390,161482,32031,30685,32145,49931,59121,48181,41883,21347,7898,1273,45839,224929,50104,0.1001801341344835,0.1556103368321324,0.1842510409135107,0.1501564486773542,0.1305286843351866,0.0951095764042982,0.1561494926325762,0.7009929192949214,0.5032598668627989,2024
22대국회의원선거_지역구,경기도,화성시,80961640,8,762116,505544,500347,5197,267061.0,168314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64972.0,화성시갑,화성시갑,0.5337515764059743,0.33639454218772175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12985388140630402,2024,31240,화성시,1004079,532995,471084,105034,109692,121822,179937,191432,147508,97200,41407,18795,3080,153364,746232,104483,0.1213271067316416,0.1792060186499269,0.1906543210245408,0.1469087591713401,0.096805131867114,0.0630249213458303,0.104058545194153,0.7432004852207844,0.4691702545317649,2024
22대국회의원선거_지역구,경상남도,거제시,20240410,2,191224,129145,128019,1126,59753.0,65590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.0,거제시,거제시,0.46675102914411143,0.5123458236667995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02090314718908912,2024,38090,거제시,241284,131524,109760,20072,27017,20709,31140,47556,44647,32463,13901,5745,924,32416,173460,35408,0.0858283184960461,0.1290595315064405,0.1970955388670612,0.1850392069096997,0.1345426965733326,0.0852522338820643,0.1467482303012218,0.7189038643258566,0.4548996203643838,2024
22대국회의원선거_지역구,경상남도,거창군,20240410,2,52358,35965,35261,704,10258.0,25003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,거창군,산청군함양군거창군합천군,0.29091630980403277,0.7090836901959672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38590,거창군,58393,28895,29498,3241,5360,4594,4786,6687,9935,11152,7155,5018,908,5212,34685,18496,0.0786738136420461,0.0819618789923449,0.1145171510283766,0.1701402565375986,0.1909817957631908,0.2240165773294744,0.3167502954121213,0.5939924305995582,0.5051632901203912,2024
22대국회의원선거_지역구,경상남도,고성군,20240410,2,44177,30987,30462,525,9855.0,20607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,고성군,통영시고성군,0.32351782548749264,0.6764821745125074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38540,고성군,47664,24528,23136,1792,3631,3136,3525,5481,8197,10234,7001,4217,749,3240,27475,16949,0.0657938905673044,0.0739551863041289,0.1149924471299093,0.1719746559248069,0.2147113125209802,0.2510699899295065,0.3555933199060087,0.5764308492782813,0.48539778449144,2024
22대국회의원선거_지역구,경상남도,김해시,40480820,4,445626,287804,284421,3383,154596.0,129825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,김해시,김해시갑,0.5435463626103558,0.45645363738964423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38070,김해시,549861,284047,265814,43504,57727,61301,73254,92807,104634,73630,31695,14757,2206,67573,402333,79955,0.1114845388198108,0.1332227599338742,0.1687826559803295,0.1902917282731454,0.1339065691147399,0.0884914551132013,0.1454094762130793,0.7316994658650096,0.4834203553261642,2024
22대국회의원선거_지역구,경상남도,남해군,20240410,2,37127,26746,26259,487,8678.0,16657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,남해군,사천시남해군하동군,0.33047716973228225,0.6343348947027686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03518793556494916,2024,38550,남해군,39011,19474,19537,1380,2391,2346,2521,3738,6326,8704,6476,4421,901,2322,20569,16120,0.0601368844684832,0.0646227986978031,0.0958191279382738,0.1621593909410166,0.2231165568685755,0.302427520442952,0.4132167850093563,0.5272615416164671,0.5008074645612776,2024
22대국회의원선거_지역구,경상남도,밀양시,20240410,2,91418,61060,59600,1460,19755.0,39845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,밀양시,밀양시의령군함안군창녕군,0.3314597315436242,0.6685402684563758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38080,밀양시,102535,50309,52226,4650,6761,9104,9723,11632,16826,22218,13664,7470,1079,7319,61819,33397,0.0887891939337787,0.0948261569220266,0.1134441897888525,0.1641000633929877,0.2166869849319744,0.2166382210952357,0.3257131711123031,0.602906324669625,0.509348027502804,2024
22대국회의원선거_지역구,경상남도,사천시,20240410,2,94188,63383,62441,942,18636.0,32647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11158.0,사천시,사천시남해군하동군,0.29845774411044024,0.5228455662145065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17869668967505326,2024,38060,사천시,109218,56670,52548,6860,9522,9202,11969,16621,18981,17962,11379,6559,1134,10879,70646,27693,0.0842535113259719,0.1095881631232947,0.152181874782545,0.1737900346096797,0.1644600706843194,0.1746232306030141,0.2535571059715431,0.6468347708253218,0.4811294841509641,2024
22대국회의원선거_지역구,경상남도,산청군,20240410,2,31210,22426,21982,444,6618.0,15364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,산청군,산청군함양군거창군합천군,0.30106450732417434,0.6989354926758257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38570,산청군,32480,15918,16562,987,1644,1784,2071,2768,5667,7850,5276,3828,704,1640,17226,13614,0.0549261083743842,0.0637623152709359,0.0852216748768472,0.1744766009852216,0.2416871921182266,0.3019704433497537,0.4191502463054187,0.5303571428571429,0.5099137931034483,2024
22대국회의원선거_지역구,경상남도,양산시,40480820,4,297600,201067,199179,1888,93335.0,104245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.0,양산시,양산시갑,0.4685985972416771,0.5233734480040566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008027954754266263,2024,38100,양산시,359629,181164,178465,30861,35513,34585,47164,61648,62273,52158,25881,11743,1593,46202,250547,62880,0.0961685514794413,0.1311462646227084,0.1714211034149081,0.1731590055306996,0.1450327976887292,0.1090484916399956,0.1748468560655564,0.6966818582483615,0.4962475217515829,2024
22대국회의원선거_지역구,경상남도,의령군,20240410,2,23474,16568,16208,360,5027.0,11181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,의령군,밀양시의령군함안군창녕군,0.31015547877591315,0.6898445212240869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38510,의령군,24609,12365,12244,879,1160,1516,1874,2308,4034,5813,3764,2822,520,1380,13218,10011,0.0616034784022105,0.0761510016660571,0.0937868259579828,0.1639237677272542,0.2362143931082124,0.2887561461254013,0.4068023893697428,0.5371205656467146,0.4975415498394896,2024
22대국회의원선거_지역구,경상남도,진주시,40480820,4,289684,197777,195003,2774,71990.0,111929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11084.0,진주시,진주시갑,0.36917380758244744,0.5739860412403912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056840151177161374,2024,38030,진주시,346145,172465,173680,25101,34072,44081,41399,49406,58013,51837,28691,14561,2236,38567,238073,69505,0.1273483655693423,0.1196001675598376,0.1427320920423521,0.1675973941556284,0.1497551604096549,0.1314131361134784,0.2007973537101503,0.687784021147207,0.5017550448511462,2024
22대국회의원선거_지역구,경상남도,창녕군,20240410,2,51443,34323,33751,572,10406.0,23345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,창녕군,밀양시의령군함안군창녕군,0.30831679061361145,0.6916832093863885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38530,창녕군,57766,29687,28079,2401,3664,4098,5231,6289,9404,12925,8034,5162,864,3858,33400,20508,0.0709413842052418,0.0905549977495412,0.1088702697088252,0.1627947235397984,0.2237475331509884,0.2433957691375549,0.3550185230066129,0.5781947858601946,0.4860817782086348,2024
22대국회의원선거_지역구,경상남도,창원시마산합포구,20240410,2,155430,104741,103488,1253,37205.0,66283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,창원시마산합포구,창원시마산합포구,0.3595102813852814,0.6404897186147186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38113,창원시 마산합포구,178265,88847,89418,12194,14719,17079,19809,26218,28444,31615,19384,8972,1349,18513,114098,45654,0.0958068044764816,0.111121083779766,0.1470731775727148,0.1595602053123159,0.1773483297338232,0.1666339438476425,0.2561018708103105,0.6400471208593947,0.5016015482568087,2024
22대국회의원선거_지역구,경상남도,창원시마산회원구,20240410,2,156812,108004,106702,1302,42924.0,63778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,창원시마산회원구,창원시마산회원구,0.4022792450000937,0.5977207549999063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38114,창원시 마산회원구,178865,89288,89577,10825,16234,17371,19060,26571,32336,31971,17930,7163,877,17438,120211,41216,0.0971179381097475,0.1065608140217482,0.1485533782461633,0.1807843904620803,0.1787437452827551,0.1451933022111648,0.2304307718111425,0.6720767058955078,0.5008078718586644,2024
22대국회의원선거_지역구,경상남도,창원시성산구,20240410,2,208594,147087,145507,1580,67489.0,66507,0.0,0.0,0.0,0.0,11511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,창원시성산구,창원시성산구,0.4638196100531246,0.4570707938449697,0.0,0.0,0.0,0.0,0.07910959610190575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38112,창원시 성산구,244140,126093,118047,17802,22650,29281,36158,37298,48726,38138,11804,3899,559,27306,185680,31154,0.1199352830343245,0.1481035471450807,0.1527729990988777,0.1995822069304497,0.1562136479069386,0.0666093225198656,0.1276071106742033,0.7605472270009012,0.4835217498156795,2024
22대국회의원선거_지역구,경상남도,창원시의창구,20240410,2,182326,122373,120770,1603,51560.0,69210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,창원시의창구,창원시의창구,0.42692721702409536,0.5730727829759046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38111,창원시 의창구,210801,107232,103569,15105,18657,23723,26603,31597,39171,35441,15110,6280,954,22990,149992,37819,0.1125374168054231,0.1261995910835337,0.1498901807866186,0.1858198016138443,0.1681253883994857,0.105995702107675,0.1794061697999535,0.7115336265008231,0.491311711045014,2024
22대국회의원선거_지역구,경상남도,창원시진해구,20240410,2,158141,102928,101703,1225,50603.0,51100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,창원시진해구,창원시진해구,0.4975566109160988,0.5024433890839012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38115,창원시 진해구,188972,98258,90714,15469,20420,18212,23090,34224,31636,26563,14132,6396,913,24410,130475,34087,0.0963740659991956,0.1221874140084245,0.1811061956268653,0.167411045022543,0.1405657981076561,0.1134612535190398,0.1803812204982748,0.690446203670385,0.4800393709120928,2024
22대국회의원선거_지역구,경상남도,통영시,20240410,2,103128,70104,69213,891,28569.0,40644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,통영시,통영시고성군,0.4127692774478783,0.5872307225521217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38050,통영시,120204,62586,57618,6850,11695,9335,11885,19306,21456,21908,12517,5589,726,11967,78903,29334,0.0776596452697081,0.0988735815779841,0.1606102958304216,0.1784965558550464,0.1822568300555722,0.156666999434295,0.2440351402615553,0.656409104522312,0.4793351302785265,2024
22대국회의원선거_지역구,경상남도,하동군,20240410,2,38115,28382,27780,602,10350.0,15446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.0,하동군,사천시남해군하동군,0.37257019438444927,0.5560115190784737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07141828653707703,2024,38560,하동군,38704,19240,19464,1340,2038,2070,2395,3594,6910,9360,6129,4224,809,2180,20799,15725,0.0534828441504754,0.0618799090533278,0.0928586192641587,0.1785345183960314,0.2418354692021496,0.288393964448119,0.406288755684167,0.5373863166597768,0.5028937577511369,2024
22대국회의원선거_지역구,경상남도,함안군,20240410,2,52582,35484,34702,782,12623.0,22079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,함안군,밀양시의령군함안군창녕군,0.36375425047547694,0.6362457495245231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38520,함안군,61675,33224,28451,2948,5135,5343,6101,8287,10531,11724,6992,4283,758,5065,38776,17834,0.0866315362788812,0.0989217673287393,0.1343656262667207,0.1707498986623429,0.1900932306445075,0.1951033644102148,0.2891609241994325,0.6287150385083097,0.461305229023105,2024
22대국회의원선거_지역구,경상남도,함양군,20240410,2,33200,23291,22871,420,7273.0,15598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,함양군,산청군함양군거창군합천군,0.3180009619168379,0.6819990380831621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38580,함양군,35073,17180,17893,1404,2339,1978,2203,3503,6213,7877,5182,3908,645,2342,19104,13627,0.056396658398198,0.0628118495708949,0.0998773985686995,0.1771448122487383,0.2245887149659282,0.2775639380720212,0.3885324893792946,0.5446924985031221,0.5101645140136287,2024
22대국회의원선거_지역구,경상남도,합천군,20240410,2,38069,26968,26349,619,6732.0,19617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,합천군,산청군함양군거창군합천군,0.2554935671182967,0.7445064328817033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,38600,합천군,38950,19218,19732,1181,1868,2103,2411,3330,6268,9395,6629,5037,864,1963,19729,17258,0.053992297817715,0.0618998716302952,0.0854942233632862,0.1609242618741977,0.2412066752246469,0.3216944801026957,0.4430808729139923,0.5065211810012837,0.5065982028241335,2024
22대국회의원선거_지역구,경상북도,경산시,20240410,2,231226,146774,143689,3085,0.0,62411,0.0,0.0,0.0,0.0,9044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72234.0,경산시,경산시,0.0,0.43434779280251096,0.0,0.0,0.0,0.0,0.06294149169386662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5027107155036225,2024,37100,경산시,298529,151645,146884,18114,28546,53781,35348,39796,47599,41272,22657,11860,1722,27233,216287,55009,0.1801533519356578,0.1184072569164134,0.1333069819012558,0.1594451460327137,0.1382512251741036,0.1213918915750228,0.1842668551464011,0.7245091766629038,0.4920259003312911,2024
22대국회의원선거_지역구,경상북도,경주시,20240410,2,217609,142243,139975,2268,33968.0,92074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12510.0,경주시,경주시,0.24267190569744598,0.6577888908733702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010166101089480264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08937310233970353,2024,37020,경주시,258733,132153,126580,14741,19867,27412,28367,33989,46155,46182,26910,14594,2273,22487,170788,65458,0.1059470573912102,0.109638121151921,0.1313670849872262,0.1783885318069206,0.1784928864891606,0.169197589793339,0.2529943996320531,0.6600936100149575,0.4892302102940096,2024
22대국회의원선거_지역구,경상북도,고령군,20240410,2,27517,19230,18933,297,3336.0,15175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,고령군,고령군성주군칠곡군,0.17620028521628903,0.8015105899751757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02228912480853536,2024,37570,고령군,30934,16357,14577,1116,1642,2617,2844,3396,5388,6685,4265,2694,422,1760,18610,10564,0.084599469839012,0.0919376737570311,0.1097821167647249,0.1741772806620547,0.2161052563522338,0.2386047714488912,0.3415012607486907,0.6016034137195319,0.4712290683390444,2024
22대국회의원선거_지역구,경상북도,구미시,40480820,4,337388,201429,198530,2899,60010.0,137266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,구미시,구미시갑,0.3022716969727497,0.6914118772981414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006316425729108951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,37050,구미시,407365,211605,195760,34770,42845,48772,60156,70758,71426,51606,19934,9834,1605,53032,302022,52311,0.1197255532507702,0.147671007573061,0.1736968075313294,0.1753366145839726,0.1266824592196187,0.0770144710517594,0.1284130939084113,0.7414039006787525,0.480551839259632,2024
22대국회의원선거_지역구,경상북도,군위군,20240410,2,21566,16109,15732,377,0.0,13812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.0,군위군,동구군위군을,0.0,0.8779557589626239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03578693109585558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08625730994152046,2024,22520,군위군,21493,10840,10653,501,788,1011,1340,1620,3652,5773,3923,2578,367,822,10900,9771,0.0470385706974363,0.062345880053971,0.0753733773786814,0.169915786535151,0.268599078769832,0.3195458986646815,0.4546131298562322,0.5071418601405109,0.4956497464290699,2024
22대국회의원선거_지역구,경상북도,김천시,20240410,2,118478,79166,77841,1325,18079.0,51208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8554.0,김천시,김천시,0.23225549517606403,0.6578538302437019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10989067458023406,2024,37030,김천시,136187,68702,67485,8927,11735,12824,14509,17789,22394,24161,14614,8752,1497,13555,86363,36269,0.094164641265319,0.1065373346942072,0.1306218655231409,0.1644356656655921,0.1774104723652037,0.1825651493901767,0.2663176367788408,0.6341501024326844,0.4955318789605469,2024
22대국회의원선거_지역구,경상북도,문경시,20240410,2,60986,41776,41190,586,7688.0,32318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.0,문경시,상주시문경시,0.18664724447681477,0.7846079145423647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02874484098082059,2024,37090,문경시,65505,32346,33159,3297,4593,4521,5014,7471,10722,14026,9317,5963,952,5131,37179,23195,0.0690176322418136,0.0765437752843294,0.1140523624150828,0.1636821616670483,0.2141210594611098,0.2477978780245782,0.3540951072437218,0.5675749942752462,0.5062056331577742,2024
22대국회의원선거_지역구,경상북도,봉화군,20240410,2,27066,19374,19014,360,4654.0,14360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,봉화군,영주시영양군봉화군,0.2447670137793205,0.7552329862206795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,37610,봉화군,27972,14123,13849,935,1523,1276,1641,2557,4665,7049,4564,3299,572,1544,14510,11918,0.0456170456170456,0.0586658086658086,0.0914128414128414,0.1667739167739167,0.252002002002002,0.3015515515515515,0.426068926068926,0.5187330187330187,0.4951022451022451,2024
22대국회의원선거_지역구,경상북도,상주시,20240410,2,83322,58419,57437,982,10890.0,44265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.0,상주시,상주시문경시,0.1895990389470202,0.7706704737364417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03973048731653812,2024,37080,상주시,92458,45885,46573,4374,7023,7262,7192,10048,14805,19367,12749,8632,1512,6905,53133,32420,0.0785437712258539,0.0777866707045361,0.1086763719743018,0.160126760258712,0.2094680828051656,0.2476043176361158,0.3506456985874667,0.5746717428454001,0.5037206082761903,2024
22대국회의원선거_지역구,경상북도,성주군,20240410,2,38751,28267,27879,388,4662.0,22645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,성주군,고령군성주군칠곡군,0.16722264069729903,0.8122601241077514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020517235194949603,2024,37580,성주군,41068,21846,19222,1553,1905,2797,3907,4074,6851,9769,6214,3501,645,2334,23738,14996,0.0681065549819811,0.0951348982175903,0.0992013246323171,0.1668208824388818,0.237873770332132,0.2522645368656862,0.3651504821272036,0.5780169475017045,0.4680529852926853,2024
22대국회의원선거_지역구,경상북도,안동시,20240410,2,133975,88536,86986,1550,26075.0,57697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1884.0,안동시,안동시예천군,0.2997608810613202,0.6632906444715242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015289816752121032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021658657715034602,2024,37040,안동시,153692,76360,77332,8926,12908,16656,14600,19515,25209,27138,17342,10705,1751,13915,97054,42723,0.1083725893345131,0.0949951851755459,0.1269747286781355,0.1640228508965984,0.176573927074929,0.1938812690315696,0.277978033990058,0.6314837467142076,0.5031621684928298,2024
22대국회의원선거_지역구,경상북도,영덕군,20240410,2,31139,21458,20747,711,0.0,17330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417.0,영덕군,의성군청송군영덕군울진군,0.0,0.8353014893719574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646985106280426,2024,37550,영덕군,32655,16101,16554,1219,1598,1792,2473,3213,5272,7140,5449,4066,580,1922,17022,13711,0.0548767416934619,0.0757311284642474,0.0983922829581993,0.1614454141785331,0.2186495176848874,0.3091410197519522,0.4198744449548308,0.5212677997243914,0.5069361506660542,2024
