election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_기본소득당,party_노동당,party_신자유민주연합,party_우리공화당,party_통일한국당,party_한류연합당,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_국민의힘,ratio_기본소득당,ratio_노동당,ratio_신자유민주연합,ratio_우리공화당,ratio_통일한국당,ratio_한류연합당,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
20대대통령선거,경상남도,창녕군,20220309,1,54037,41401,40952,449,10934,28499,37,18.0,12,67,48,36,1301,창녕군,대한민국,0.2669955069349482,0.6959122875561633,0.000903496776714202,0.0004395389724555577,0.0002930259816370385,0.0016360617308067982,0.001172103926548154,0.0008790779449111154,0.03176890017581559,2022,38530,창녕군,58804,29810,28994,3019,3868,4436,5365,6709,9784,12419,7761,5106,695,4511,35017,19276,0.0754370450989728,0.0912352901163186,0.1140908781715529,0.1663832392354261,0.21119311611455,0.2306305693490238,0.3278008298755187,0.5954867015849262,0.4930616964832324,2022
20대대통령선거,경상남도,창원시마산합포구,20220309,1,156984,120928,119819,1109,37657,77538,48,33.0,31,143,68,60,4241,창원시마산합포구,대한민국,0.31428237591700814,0.6471260818401088,0.00040060424473580984,0.0002754154182558693,0.00025872357472521055,0.0011934668124421002,0.0005675226800423973,0.0005007553059197623,0.03539505420676187,2022,38113,창원시 마산합포구,179191,89165,90026,13902,14326,19183,20700,26445,28134,31274,17630,8102,1142,19651,118164,41376,0.1070533676356513,0.1155191946024074,0.1475799565826408,0.1570056531857068,0.1745288546857822,0.1499740500359951,0.2309044539067252,0.6594304401448734,0.5024024644094849,2022
20대대통령선거,경상남도,창원시마산회원구,20220309,1,160587,125233,123961,1272,41527,77303,87,31.0,16,136,36,57,4768,창원시마산회원구,대한민국,0.33500052435846756,0.6236074249159009,0.0007018336412258694,0.0002500786537701374,0.00012907285355878058,0.001097119255249635,0.0002904139205072563,0.0004598220408031558,0.038463710360516615,2022,38114,창원시 마산회원구,183667,91474,92193,12726,16901,20072,19757,28489,32586,31405,16264,6410,798,19466,126633,37568,0.1092847381402211,0.1075696777319823,0.1551122411756058,0.1774189157551438,0.1709888003833024,0.1277965012767672,0.2045440933864004,0.6894706180206569,0.5019573467198789,2022
20대대통령선거,경상남도,창원시성산구,20220309,1,213187,170073,168358,1715,67177,93112,70,65.0,37,145,51,86,7615,창원시성산구,대한민국,0.3990128179237102,0.5530595516696564,0.00041578065788379527,0.00038608203946352413,0.00021976977631000605,0.0008612599341878616,0.0003029259078867651,0.0005108162368286628,0.04523099585407287,2022,38112,창원시 성산구,246438,126896,119542,19654,23654,32500,35397,39623,50082,33924,9857,3692,511,29270,191160,26008,0.1318790121653316,0.1436345044189613,0.1607828338162134,0.2032235288388966,0.1376573418060526,0.0570528895706019,0.1055356722583367,0.775692060477686,0.4850794114544023,2022
20대대통령선거,경상남도,창원시의창구,20220309,1,185646,143063,141590,1473,52289,82932,68,55.0,30,141,52,69,5954,창원시의창구,대한민국,0.3692986792852603,0.5857193304611907,0.00048025990536054806,0.0003884455116886786,0.0002118793700120065,0.0009958330390564306,0.00036725757468747796,0.00048732255102761497,0.042050992301716224,2022,38111,창원시 의창구,215053,109515,105538,18007,18564,26104,28060,33483,40264,33109,13076,5730,778,25795,156348,32910,0.1213840309133097,0.1304794632020943,0.1556965027225846,0.1872282646603395,0.1539573965487577,0.0910659232840276,0.1530320432637535,0.7270207809237723,0.4907534421747197,2022
20대대통령선거,경상남도,창원시진해구,20220309,1,159611,119212,117794,1418,45890,66319,53,41.0,36,90,46,74,5245,창원시진해구,대한민국,0.3895784165577194,0.5630083026300151,0.0004499380274037727,0.00034806526648216375,0.00030561828276482676,0.0007640457069120668,0.0003905122501995008,0.0006282153590165883,0.04452688591948656,2022,38115,창원시 진해구,192402,99257,93145,19185,20291,19028,25389,36053,29982,25435,12700,5988,771,28178,133464,30760,0.0988971008617374,0.1319580877537655,0.1873837070300724,0.1558299809773287,0.1321971705075831,0.1011372023159842,0.1598735979875469,0.6936726229457074,0.4841165892246442,2022
20대대통령선거,경상남도,통영시,20220309,1,106361,80080,79336,744,26387,49786,42,22.0,19,89,71,50,2870,통영시,대한민국,0.3325980639306242,0.6275335282847635,0.0005293939699505899,0.00027730160330745183,0.00023948774831098114,0.0011218110315619643,0.0008949279015831401,0.0006302309166078451,0.03617525461329031,2022,38050,통영시,123006,63463,59543,8881,12022,10061,13005,20605,21087,21322,11514,5213,619,14259,82039,26708,0.0817927580768417,0.1057265499243939,0.1675121538786725,0.1714306619189307,0.1733411378306749,0.1410175113409102,0.2171276197909045,0.6669512056322456,0.4840658179275807,2022
20대대통령선거,경상남도,하동군,20220309,1,39640,32089,31646,443,11218,18984,32,15.0,11,34,83,59,1210,하동군,대한민국,0.35448397901788536,0.599886241547115,0.001011186247867029,0.00047399355368766985,0.00034759527270429125,0.0010743853883587184,0.0026227643304051066,0.0018643746445048347,0.03823547999747203,2022,38560,하동군,39542,19615,19927,1629,2265,2339,2419,3979,7141,9029,5933,4278,726,2618,21869,15055,0.0591522937635931,0.0611754590056142,0.1006271812250265,0.1805927874159122,0.2283394871276111,0.2765919781498154,0.3807344089828536,0.5530575084720044,0.5039451722219412,2022
20대대통령선거,경상남도,함안군,20220309,1,54570,41791,41377,414,13504,26078,25,23.0,9,60,32,33,1613,함안군,대한민국,0.3263648887062861,0.6302535224883389,0.0006042004011890664,0.0005558643690939411,0.0002175121444280639,0.0014500809628537593,0.000773376513522005,0.0007975445295695676,0.03898300988471856,2022,38520,함안군,62409,32899,29510,3764,5488,5267,6217,8812,10558,11480,6493,4230,638,6081,39674,16654,0.084394878943742,0.0996170424137544,0.1411975836818407,0.1691743178067266,0.1839478280376227,0.1820410517713791,0.2668525372943005,0.6357095931676521,0.4728484673684885,2022
20대대통령선거,경상남도,함양군,20220309,1,34459,26955,26616,339,8526,16971,23,17.0,11,39,65,29,935,함양군,대한민국,0.3203336339044184,0.6376239855725879,0.0008641418695521491,0.0006387135557559362,0.00041328524195972347,0.0014652840396753833,0.0024421400661256386,0.0010895701833483619,0.0351292455665765,2022,38580,함양군,36017,17479,18538,1747,2469,2193,2337,3834,6387,7603,5185,3913,572,2758,20016,13243,0.0608879140405919,0.0648860260432573,0.1064497320709664,0.1773329261182219,0.2110947608073965,0.2684843268456562,0.3676874809117916,0.5557375683704917,0.514701391009801,2022
20대대통령선거,경상남도,합천군,20220309,1,39768,31270,30832,438,6911,22751,30,24.0,16,62,68,52,918,합천군,대한민국,0.22415023352361182,0.7379021795537104,0.0009730150492994292,0.0007784120394395433,0.0005189413596263622,0.0020108977685521535,0.0022055007784120392,0.0016865594187856772,0.029774260508562533,2022,38600,합천군,40082,19467,20615,1495,1975,2389,2357,3619,6567,9254,6605,5297,699,2316,20939,16827,0.0596028142308268,0.0588044508757048,0.0902899056933286,0.1638391297839429,0.2308767027593433,0.314380519934135,0.4198143805199341,0.5224040716531111,0.5143206426825009,2022
20대대통령선거,경상북도,경산시,20220309,1,230797,176406,174650,1756,40267,128190,103,51.0,48,289,69,85,5548,경산시,대한민국,0.23055825937589464,0.7339822502147152,0.0005897509304322932,0.00029201259662181507,0.00027483538505582595,0.0016547380475236187,0.0003950758660177498,0.00048668766103635843,0.031766389922702545,2022,37100,경산시,295543,148992,146551,21079,28028,53262,35327,42102,46331,38610,20855,10905,1467,29969,215769,49805,0.1802174302893318,0.1195325214943341,0.1424564276602727,0.156765682151159,0.1306408881279543,0.1124269564834897,0.1685203168405274,0.7300765032499501,0.4958703132877449,2022
20대대통령선거,경상북도,경주시,20220309,1,220573,173759,172303,1456,43031,123226,72,73.0,52,235,102,84,5428,경주시,대한민국,0.24974028310592386,0.7151703684787845,0.000417868522312438,0.00042367225178899964,0.0003017939327812052,0.0013638764269919851,0.0005919804066092871,0.00048751327603117764,0.031502643598776574,2022,37020,경주시,259674,131678,127996,17023,20617,29179,28187,36357,46056,43599,24824,13990,1860,24938,174596,60140,0.112367815029614,0.1085476405030923,0.140010166593498,0.1773608447514961,0.1678989810300607,0.1566348575521615,0.231598080670379,0.6723661205973643,0.4929103414280983,2022
20대대통령선거,경상북도,고령군,20220309,1,27955,22270,22046,224,3852,17469,22,8.0,9,50,42,18,576,고령군,대한민국,0.17472557380023587,0.792388641930509,0.0009979134536877439,0.0003628776195228159,0.0004082373219631679,0.0022679851220175997,0.0019051075024947837,0.0008164746439263358,0.026127188605642747,2022,37570,고령군,30142,15833,14309,1317,1689,2521,2580,3573,5322,6246,4069,2646,337,1987,18262,9893,0.0836374494061442,0.0855948510384181,0.1185389157985535,0.1765642624908765,0.2072191626302169,0.2339592595050096,0.3282131245438259,0.6058655696370513,0.4747196602746997,2022
20대대통령선거,경상북도,구미시,20220309,1,338810,253211,250743,2468,67054,173995,124,57.0,60,327,99,110,8917,구미시,대한민국,0.26742122412190966,0.6939176766649517,0.0004945302560789334,0.00022732439190725165,0.0002392888335865807,0.0013041241430468648,0.00039482657541785814,0.0004386961949087313,0.035562308818192334,2022,37050,구미시,409171,211489,197682,40660,43552,52580,62227,72035,69542,45676,17360,9076,1297,58359,305596,45216,0.1285037307140535,0.1520806704287449,0.1760510886646414,0.1699582815008883,0.1116305896556696,0.0677785082520511,0.1105063653093694,0.7468662246346882,0.4831280809246012,2022
20대대통령선거,경상북도,군위군,20220309,1,21784,18239,18069,170,2511,15034,14,4.0,11,30,46,22,397,군위군,대한민국,0.13896729204715258,0.8320327632962532,0.0007748076816647296,0.0002213736233327799,0.0006087774641651447,0.0016603021749958492,0.0025457966683269688,0.0012175549283302894,0.021971332115778404,2022,22520,군위군,21797,11194,10603,672,857,1283,1413,1836,3710,5399,3820,2584,306,1008,11510,9279,0.0588613111896132,0.0648254346928476,0.0842317750149103,0.1702069092076891,0.2476946368766344,0.3078405285130981,0.42570078451163,0.5280543194017525,0.4864430884984172,2022
20대대통령선거,경상북도,김천시,20220309,1,120746,95575,94693,882,22122,69290,70,21.0,22,116,77,63,2912,김천시,대한민국,0.23361811327130833,0.7317330742504726,0.0007392309885630406,0.00022176929656891217,0.00023232973926266988,0.0012250113524758957,0.0008131540874193446,0.0006653078897067365,0.030752009124222487,2022,37030,김천시,137698,69099,68599,10481,11632,13842,14721,18672,22753,23236,13654,8609,1257,15018,88654,34026,0.1005243358654446,0.1069078708477973,0.1356010980551642,0.1652384203111156,0.1687460965300875,0.1708085810977646,0.247105985562608,0.6438292495170591,0.4981844325988758,2022
20대대통령선거,경상북도,문경시,20220309,1,63035,49720,49242,478,9912,37742,41,13.0,22,114,83,39,1276,문경시,대한민국,0.20129158035823078,0.7664595264205353,0.0008326225579789611,0.000264002274481134,0.0004467730798911498,0.002315096868526867,0.0016855529832257017,0.0007920068234434019,0.02591283863368669,2022,37090,문경시,67515,33131,34384,4033,4903,5110,5256,8093,11265,13765,8921,5824,791,5939,39531,22045,0.0756868843960601,0.0778493668073761,0.1198696585943864,0.1668518107087314,0.2038806191216766,0.2301118270014071,0.3265200325853514,0.5855143301488558,0.5092794193882841,2022
20대대통령선거,경상북도,봉화군,20220309,1,28052,22707,22485,222,5252,16460,15,7.0,10,49,76,22,594,봉화군,대한민국,0.23357794084945518,0.7320435846119635,0.00066711140760507,0.00031131865688236604,0.00044474093840338,0.002179230598176562,0.0033800311318656884,0.000978430064487436,0.026417611741160772,2022,37610,봉화군,28798,14360,14438,1205,1588,1444,1650,2747,4975,6980,4533,3298,525,1826,15414,11558,0.0501423709979859,0.0572956455309396,0.0953885686506007,0.1727550524341968,0.2423779429127022,0.2901590388221404,0.4013473157858184,0.5352455031599417,0.5013542607125495,2022
20대대통령선거,경상북도,상주시,20220309,1,85100,68459,67768,691,13660,51952,43,29.0,27,100,101,57,1799,상주시,대한민국,0.20157006256640303,0.7666155117459568,0.0006345177664974619,0.0004279305867075906,0.0003984181324518947,0.0014756227127847952,0.001490378939912643,0.0008411049462873333,0.026546452602998465,2022,37080,상주시,93208,46019,47189,5137,7067,7784,6986,10516,15395,18814,12121,8693,1290,7766,54623,30819,0.0835121448802677,0.074950648013046,0.1128229336537636,0.1651682259033559,0.20184962664149,0.2371470260063513,0.3306475838983778,0.5860333876920436,0.5062762852973993,2022
20대대통령선거,경상북도,성주군,20220309,1,39491,32009,31730,279,5775,24982,24,14.0,16,55,49,23,792,성주군,대한민국,0.18200441222817523,0.7873306019539867,0.0007563819728963126,0.000441222817522849,0.0005042546485975418,0.0017333753545540499,0.0015442798613299717,0.0007248660573589663,0.024960605105578317,2022,37580,성주군,40851,21423,19428,1805,1902,3039,3622,4273,7139,9358,5811,3530,541,2600,24211,14040,0.0743923037379745,0.0886636802036669,0.1045996426036082,0.1747570438912144,0.229076399598541,0.2419035029742234,0.3436880370125578,0.5926660302073389,0.4755819930968642,2022
20대대통령선거,경상북도,안동시,20220309,1,136307,106950,105952,998,30870,71909,49,31.0,31,121,133,78,2730,안동시,대한민국,0.2913583509513742,0.6786941256418001,0.0004624735729386892,0.0002925853216550891,0.0002925853216550891,0.0011420265780730898,0.0012552854122621564,0.0007361824222289338,0.025766384778012685,2022,37040,안동시,156025,77217,78808,10500,13823,17509,14559,20794,25136,26609,16490,10385,1529,15496,99967,40562,0.112219195641724,0.0933119692356994,0.1332735138599583,0.1611023874379105,0.1705431821823425,0.1820477487582118,0.2599711584681942,0.6407114244512098,0.5050985419003365,2022
20대대통령선거,경상북도,영덕군,20220309,1,32227,25897,25624,273,4342,20614,16,17.0,7,44,46,23,515,영덕군,대한민국,0.16945051514205434,0.8044801748360911,0.0006244146113019045,0.0006634405245082735,0.0002731813924445832,0.0017171401810802372,0.0017951920074929753,0.0008975960037464877,0.02009834530128005,2022,37550,영덕군,33516,16283,17233,1540,1649,1983,2492,3497,5563,7084,5469,3920,492,2222,17952,13342,0.0591657715717866,0.0743525480367585,0.1043382265186776,0.1659804272586227,0.2113617376775271,0.2948144169948681,0.398078529657477,0.53562477622628,0.514172335600907,2022
20대대통령선거,경상북도,영양군,20220309,1,14932,12337,12201,136,2855,8969,11,5.0,9,19,35,11,287,영양군,대한민국,0.2339972133431686,0.7351036800262274,0.0009015654454552905,0.00040980247520695025,0.0007376444553725104,0.001557249405786411,0.002868617326448652,0.0009015654454552905,0.023522662076878944,2022,37540,영양군,15333,7589,7744,664,749,797,1026,1499,2628,3519,2453,1805,252,987,8183,6163,0.0519793908563229,0.0669144981412639,0.097762994847714,0.1713950303267462,0.2295049892388965,0.2941368290615013,0.4019435205113155,0.5336855149024978,0.5050544577056023,2022
20대대통령선거,경상북도,영주시,20220309,1,89380,70769,70207,562,17937,50228,27,15.0,18,66,77,43,1796,영주시,대한민국,0.25548734456678107,0.715427236600339,0.0003845770364778441,0.00021365390915435782,0.0002563846909852294,0.0009400772002791744,0.001096756733659037,0.0006124745395758258,0.025581494722748444,2022,37060,영주시,101521,50654,50867,6153,9064,9913,8067,12894,16794,19010,11876,7448,1134,9414,62667,29440,0.0976448222535239,0.0794613922242688,0.1270082051989243,0.1654239024438293,0.1872518986219599,0.2015149574964785,0.289989263305129,0.6172811536529388,0.5010490440401494,2022
20대대통령선거,경상북도,영천시,20220309,1,91044,70942,70203,739,14332,53564,33,17.0,21,120,59,64,1993,영천시,대한민국,0.2041508197655371,0.7629873367235018,0.0004700653818212897,0.00024215489366551286,0.0002991325157044571,0.0017093286611683262,0.000840419925074427,0.0009116419526231073,0.02838910018090395,2022,37070,영천시,99741,51094,48647,5823,6145,9174,10049,12050,17223,19154,12430,7387,895,8192,62024,29525,0.0919782235991217,0.1007509449474138,0.1208129054250508,0.1726772340361536,0.1920373768059273,0.2076578337895148,0.2960166832095126,0.6218505930359631,0.4877332290632739,2022
20대대통령선거,경상북도,예천군,20220309,1,47677,39128,38715,413,9147,28334,26,17.0,15,74,87,37,978,예천군,대한민국,0.23626501356063542,0.7318610357742477,0.0006715743251969521,0.0004391062895518533,0.0003874467260751647,0.001911403848637479,0.0022471910112359553,0.0009557019243187395,0.025261526540100738,2022,37600,예천군,54448,26636,27812,4743,4333,3762,5270,7148,7576,9675,6534,5206,712,6696,30601,17151,0.0690934469585659,0.0967895974140464,0.1312812224507787,0.1391419335880105,0.177692477225977,0.2286952688803996,0.314997796062298,0.5620224801645607,0.5107992947399354,2022
20대대통령선거,경상북도,울릉군,20220309,1,8141,6653,6605,48,1590,4818,3,0.0,2,7,1,6,178,울릉군,대한민국,0.24072672218016655,0.729447388342165,0.0004542013626040878,0.0,0.0003028009084027252,0.0010598031794095382,0.0001514004542013626,0.0009084027252081756,0.026949280847842545,2022,37630,울릉군,8288,4619,3669,398,372,673,822,1156,1660,1744,988,460,67,557,5464,2267,0.0812017374517374,0.0991795366795366,0.1394787644787644,0.2002895752895752,0.2104247104247104,0.1827944015444015,0.2735279922779923,0.6592664092664092,0.4426882239382239,2022
20대대통령선거,경상북도,울진군,20220309,1,42282,33544,33164,380,6888,25294,21,12.0,10,66,50,41,782,울진군,대한민국,0.207695091062598,0.762694487999035,0.0006332167410445061,0.00036183813773971776,0.0003015317814497648,0.0019901097575684475,0.001507658907248824,0.0012362803039440357,0.023579785309371607,2022,37620,울진군,45954,23960,21994,2813,3176,3619,4610,5928,7837,8570,5278,3788,655,4058,28301,13595,0.0787526657091874,0.1003177090133611,0.1289985637811724,0.170540105322714,0.1864908386647517,0.2115376245811028,0.295839317578448,0.6158549854202028,0.4786090438264351,2022
20대대통령선거,경상북도,의성군,20220309,1,47369,39245,38839,406,6431,31192,28,15.0,16,45,72,38,1002,의성군,대한민국,0.16558098818198203,0.8031102757537527,0.0007209248435850563,0.00038620973763485157,0.000411957053477175,0.0011586292129045547,0.0018538067406472876,0.0009783980020082906,0.025798810474008085,2022,37520,의성군,47775,23322,24453,1890,1875,2401,2964,3941,7407,11879,8433,6321,844,2650,23748,21377,0.0502564102564102,0.0620408163265306,0.0824908424908424,0.1550392464678179,0.2486446886446886,0.3264887493458922,0.4474515960230246,0.4970800627943485,0.5118367346938776,2022
20대대통령선거,경상북도,청도군,20220309,1,38816,30953,30667,286,5654,24041,17,12.0,15,50,54,27,797,청도군,대한민국,0.18436756122216064,0.78393713111814,0.0005543418006326019,0.0003913000945641895,0.0004891251182052369,0.001630417060684123,0.0017608504255388529,0.0008804252127694264,0.02598884794730492,2022,37560,청도군,40045,19395,20650,1425,2404,2532,2691,3827,6460,9487,6529,4257,605,2189,22007,15849,0.0632288675240354,0.0671994006742414,0.0955674865776002,0.1613185166687476,0.2369084779622924,0.2844549881383443,0.3957797477837433,0.54955674865776,0.515669871394681,2022
20대대통령선거,경상북도,청송군,20220309,1,22793,18789,18611,178,3716,14272,16,5.0,4,48,52,13,485,청송군,대한민국,0.19966686368276826,0.7668583096018484,0.0008597066251141798,0.00026865832034818116,0.00021492665627854496,0.0025791198753425393,0.0027940465316210845,0.0006985116329052711,0.026059857073773576,2022,37530,청송군,23173,11547,11626,941,932,1284,1604,2127,4049,5562,3845,2575,357,1337,12439,9397,0.0554093125620334,0.0692184870323221,0.0917878565572001,0.1747292107193716,0.2400207137617054,0.2924524230785828,0.4055150390540715,0.5367885038622535,0.5017045699736763,2022
20대대통령선거,경상북도,칠곡군,20220309,1,96181,71492,70833,659,17603,50484,44,26.0,24,103,43,32,2474,칠곡군,대한민국,0.24851411065463838,0.7127186480877558,0.0006211793937853825,0.00036706055087318057,0.00033882512388293593,0.0014541244899976,0.0006070616802902602,0.00045176683184391454,0.03492722318693264,2022,37590,칠곡군,113549,59460,54089,9088,10640,11690,14381,20626,20055,15039,7642,4839,712,13584,80515,19450,0.1029511488432306,0.1266501686496578,0.181648451329382,0.1766197852909316,0.1324450237342468,0.1161877251230746,0.171291689050542,0.7090771385040819,0.4763494174321218,2022
20대대통령선거,경상북도,포항시남구,20220309,1,197466,152184,150740,1444,38517,106731,72,32.0,44,121,81,62,5080,포항시남구,대한민국,0.25551943744195305,0.7080469682897704,0.000477643624784397,0.000212286055459732,0.0002918933262571315,0.0008027066472071116,0.0005373490778824466,0.00041130423245323074,0.03370041130423245,2022,37011,포항시 남구,227243,118920,108323,17325,20498,24887,26096,35034,39769,38484,18885,7626,894,25801,156658,44784,0.109517124839929,0.114837420734632,0.154169765405315,0.175006490849003,0.1693517512090581,0.1205977741888639,0.1970753774593716,0.6893853716066062,0.4766835502083673,2022
20대대통령선거,경상북도,포항시북구,20220309,1,232070,183046,181606,1440,45053,130488,73,54.0,57,182,73,48,5578,포항시북구,대한민국,0.24808101053929937,0.7185225157759105,0.00040196909793729284,0.00029734700395361386,0.00031386628195103684,0.0010021695318436616,0.00040196909793729284,0.0002643084479587679,0.030714844223208485,2022,37012,포항시 북구,269365,133717,135648,22143,23910,28752,30753,40151,47188,45525,21698,10267,1553,32096,183671,53598,0.1067399253800605,0.1141685074155885,0.1490579696694076,0.1751823733595678,0.1690085942865628,0.1244333896385944,0.1989790804298999,0.6818666122176229,0.5035843557997512,2022
20대대통령선거,광주광역시,광산구,20220309,1,326650,264470,262478,1992,224484,30891,133,79.0,31,31,51,165,6613,광산구,대한민국,0.8552488208535572,0.11768986353141977,0.0005067091337178735,0.0003009776057421955,0.00011810513643048179,0.00011810513643048179,0.00019430199864369586,0.000628624113259016,0.02519449249079923,2022,24050,광산구,421755,213534,208221,41007,51274,63422,56123,76874,70609,39041,17744,9442,1412,61257,317133,43365,0.1503764033621415,0.1330701473604343,0.1822716980237341,0.1674171023461488,0.0925679600716055,0.0678071392158954,0.1028203577906604,0.7519365508411281,0.4937013194864317,2022
20대대통령선거,광주광역시,남구,20220309,1,180643,148854,147822,1032,124572,19944,63,32.0,19,24,40,73,3055,남구,대한민국,0.8427162398019239,0.1349190242318464,0.00042618825343994804,0.00021647657317584663,0.00012853296532315894,0.00016235742988188496,0.0002705957164698083,0.0004938371825574001,0.020666747845381608,2022,24030,남구,214531,102898,111633,18123,22125,27057,24366,33660,33395,30060,18181,8747,1177,27040,146179,41312,0.1261216327710214,0.1135779910595671,0.1569004013405988,0.1556651486265388,0.1401196097533689,0.1310067076553039,0.192568906125455,0.6813887037304632,0.5203583631270073,2022
20대대통령선거,광주광역시,동구,20220309,1,90678,73877,73363,514,60669,11041,28,22.0,16,4,12,31,1540,동구,대한민국,0.8269699985006066,0.15049820754331203,0.0003816637814702234,0.0002998786854408898,0.00021809358941155622,5.4523397352889056e-05,0.00016357019205866718,0.0004225563294848902,0.020991507980862287,2022,24010,동구,111181,55149,56032,8416,8116,18219,14520,14451,15845,15554,10353,5614,832,11149,76085,23947,0.1638679270738705,0.1305978539498655,0.1299772443133269,0.1425153578399187,0.1398980041553862,0.1510959606407569,0.2153875212491343,0.6843345535658071,0.5039710022395913,2022
20대대통령선거,광주광역시,북구,20220309,1,363088,295658,293660,1998,249976,36447,142,65.0,45,34,51,104,6796,북구,대한민국,0.8512429340053123,0.12411291970305796,0.0004835524075461418,0.00022134441190492407,0.00015323843901110127,0.00011578015391949873,0.0001736702308792481,0.0003541510590478785,0.023142409589320984,2022,24040,북구,434712,216165,218547,34555,41362,64844,54659,65443,72147,58524,30949,14325,1885,50180,313258,71274,0.1491654244649331,0.1257361195458142,0.1505433482397541,0.1659650527245624,0.1346270634351018,0.1084833176907929,0.163956826588638,0.7206104271333664,0.5027397449345774,2022
20대대통령선거,광주광역시,서구,20220309,1,248147,202633,201278,1355,170357,26280,68,44.0,29,19,34,82,4365,서구,대한민국,0.8463766531861405,0.13056568527111756,0.0003378411947654488,0.00021860312602470214,0.0001440793330617355,9.439680441975774e-05,0.0001689205973827244,0.00040739673486421763,0.021686423752223294,2022,24020,서구,286793,141113,145680,21489,27647,40793,34601,45938,50684,37745,20089,9281,1219,32456,208011,46326,0.1422384786239552,0.1206479935005387,0.1601782470283445,0.1767267680870872,0.1316106041639789,0.1066588096641131,0.1615311391840107,0.7253001293615953,0.5079621887563504,2022
20대대통령선거,대구광역시,남구,20220309,1,129711,97962,96908,1054,19765,73889,87,68.0,37,199,17,36,2810,남구,대한민국,0.20395632971478103,0.7624654311305569,0.000897758698972221,0.0007016964543690923,0.00038180542370082966,0.0020534940355801377,0.00017542411359227307,0.0003714863581954018,0.028996574070252197,2022,22040,남구,142675,67983,74692,6687,9027,20697,16644,18279,23322,24168,15216,8248,1116,9624,97160,35891,0.1450639565445943,0.1166567373401086,0.1281163483441387,0.1634624145785877,0.169391974767829,0.1722796565621167,0.2515577361135447,0.6809882600315402,0.523511477133345,2022
20대대통령선거,대구광역시,달서구,20220309,1,466792,368662,365208,3454,77951,275213,180,63.0,102,786,109,132,10672,달서구,대한민국,0.21344275043263017,0.7535787825020263,0.0004928698166524282,0.00017250443582834986,0.0002792928961030427,0.00215219819938227,0.000298460055639526,0.00036143786554511403,0.029221703796192853,2022,22070,달서구,545073,269226,275847,39218,51813,76394,63756,82910,100210,80462,36928,16548,1889,58846,397418,88809,0.1401537041827425,0.116967818989383,0.1521080662590148,0.1838469342638509,0.1476169247054981,0.1015735506987137,0.1629304698636696,0.7291096788870481,0.5060734984121393,2022
20대대통령선거,대구광역시,달성군,20220309,1,214088,166298,164863,1435,38882,120095,117,33.0,44,250,63,84,5295,달성군,대한민국,0.23584430709134252,0.7284533218490504,0.0007096801586772047,0.00020016619860126287,0.00026688826480168385,0.0015164105954641126,0.0003821354700569564,0.0005095139600759419,0.03211757641192991,2022,22510,달성군,266123,135333,130790,30542,25172,27747,41518,46075,41037,33355,15315,7414,1094,41337,187211,37575,0.1042638178586593,0.1560105665425386,0.1731342274061242,0.15420313163462,0.1253367803609609,0.0895187563645382,0.1411941094907242,0.7034754605952886,0.4914644731947257,2022
20대대통령선거,대구광역시,동구,20220309,1,297312,232992,230821,2171,52170,171041,111,40.0,69,433,78,83,6796,동구,대한민국,0.22601929633785486,0.7410114331018408,0.0004808921198677763,0.00017329445761000948,0.00029893293937726637,0.0018759125036283528,0.0003379241923395185,0.0003595859995407697,0.02944272834794061,2022,22020,동구,332954,162916,170038,25483,25288,37278,42218,49263,54763,53497,31357,14924,1692,35654,225064,72236,0.1119614120869549,0.126798296461373,0.1479573754933114,0.1644761738858821,0.1606738468377013,0.1440829664157811,0.2169548946701346,0.6759612438955531,0.5106951711047172,2022
20대대통령선거,대구광역시,북구,20220309,1,373173,294832,292132,2700,66469,215910,155,54.0,71,436,83,124,8830,북구,대한민국,0.2275307052976052,0.7390837018881875,0.0005305820656415593,0.00018484794544931744,0.00024304081716484328,0.0014924760039981926,0.0002841181383758027,0.00042446565251324744,0.03022606219106431,2022,22050,북구,439303,218472,220831,33407,41659,65899,51937,67518,77575,59425,29806,14411,1619,48770,320060,70473,0.1500080809828296,0.1182259169639178,0.153693464419774,0.1765865473261052,0.1352710999014347,0.1043380081629308,0.1604200290004848,0.7285632012528938,0.5026849349993057,2022
20대대통령선거,대구광역시,서구,20220309,1,149729,113904,112682,1222,19516,89640,68,28.0,22,236,57,46,3069,서구,대한민국,0.17319536394455193,0.7955130366873148,0.0006034681670541879,0.0002484868923164303,0.00019523970110576667,0.00209438952095277,0.0005058483165013046,0.00040822846594842124,0.02723593830425445,2022,22030,서구,160754,79872,80882,7182,9742,18561,16972,20278,30272,31693,17848,8162,945,10703,108948,41103,0.1154621346902721,0.1055774661905769,0.1261430508727621,0.1883125769809771,0.1971521703970041,0.1676785647635517,0.2556888164524677,0.6777311917588364,0.5031414459360265,2022
