election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_통일한국당,party_우리공화당,party_한국복지당,party_충청의미래당,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_국민의힘,ratio_통일한국당,ratio_우리공화당,ratio_한국복지당,ratio_충청의미래당,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
8회지방선거_기초의원비례,부산광역시,북구,20220601,9,245787,125958,122896,3062,47489,75407.0,0.0,0.0,0.0,0.0,0.0,북구,북구,0.3864161567504231,0.6135838432495769,0.0,0.0,0.0,0.0,0.0,2022,21080,북구,275580,135387,140193,19341,20894,32969,33318,37971,49850,49457,23097,9669,1170,27637,192855,55088,0.1196349517381522,0.1209013716525147,0.1377857609405617,0.1808912112635169,0.1794651280934756,0.1231439146527324,0.1998983961100225,0.6998149357718267,0.5087197909862835,2022
8회지방선거_기초의원비례,부산광역시,사상구,20220601,9,184625,87673,85395,2278,31190,54205.0,0.0,0.0,0.0,0.0,0.0,사상구,사상구,0.3652438667369284,0.6347561332630716,0.0,0.0,0.0,0.0,0.0,2022,21150,사상구,206948,103562,103386,11584,14599,29495,24325,27290,36562,38529,18345,6900,771,16857,147558,42533,0.1425237257668593,0.1175416046543093,0.1318688752730154,0.1766724007963353,0.186177203935288,0.1257127394321278,0.2055250594352204,0.7130196957689855,0.4995747724065948,2022
8회지방선거_기초의원비례,부산광역시,수영구,20220601,9,156247,74909,73313,1596,24070,49243.0,0.0,0.0,0.0,0.0,0.0,수영구,수영구,0.32831830643951276,0.6716816935604872,0.0,0.0,0.0,0.0,0.0,2022,21140,수영구,170007,79729,90278,10316,10519,22167,23024,23597,25955,28499,17832,8086,1111,14485,114859,40663,0.130388748698583,0.1354297175998635,0.1388001670519449,0.1526701841688871,0.1676342738828401,0.1589875711000135,0.239184268883046,0.6756133570970607,0.531025193080285,2022
8회지방선거_기초의원비례,부산광역시,연제구,20220601,9,180173,92050,90289,1761,32295,57994.0,0.0,0.0,0.0,0.0,0.0,연제구,연제구,0.3576847678011718,0.6423152321988282,0.0,0.0,0.0,0.0,0.0,2022,21130,연제구,199751,95333,104418,14481,15305,22904,25097,30062,32179,33257,18960,8174,936,20603,135658,43490,0.114662755130137,0.1256414235723475,0.1504973692246847,0.1610955639771515,0.1664922828922007,0.1405249535671911,0.2177210627230902,0.6791355237270401,0.5227408123113276,2022
8회지방선거_기초의원비례,부산광역시,영도구,20220601,9,99395,50226,48918,1308,19191,29727.0,0.0,0.0,0.0,0.0,0.0,영도구,영도구,0.39230957929596466,0.6076904207040353,0.0,0.0,0.0,0.0,0.0,2022,21040,영도구,109889,55037,54852,5093,7643,13422,10315,13830,17289,21553,14298,6417,659,7675,70519,31695,0.1221414336284796,0.0938674480612254,0.1258542711281384,0.1573314890480394,0.1961342809562376,0.1945053645041815,0.2884274131168725,0.6417293814667528,0.4991582414982391,2022
8회지방선거_기초의원비례,부산광역시,중구,20220601,9,38236,19130,18616,514,6365,12251.0,0.0,0.0,0.0,0.0,0.0,중구,중구,0.34191018478727975,0.6580898152127203,0.0,0.0,0.0,0.0,0.0,2022,21010,중구,41145,20277,20868,1139,1783,6234,5077,5067,6466,7788,5006,2357,362,1777,27885,11483,0.151512942034269,0.1233928788431158,0.1231498359460444,0.1571515372463239,0.1892818082391542,0.1877506379876048,0.2790861587070118,0.6777251184834123,0.5071819176084579,2022
8회지방선거_기초의원비례,부산광역시,해운대구,20220601,9,337958,164713,161105,3608,55085,106020.0,0.0,0.0,0.0,0.0,0.0,해운대구,해운대구,0.3419198659259489,0.6580801340740511,0.0,0.0,0.0,0.0,0.0,2022,21090,해운대구,377199,181375,195824,28282,34536,40886,42104,60191,67171,59919,31840,14100,1670,42240,260482,74477,0.1083937126026315,0.1116227773668541,0.1595735937794108,0.178078414842033,0.1588524890044777,0.1262198468182577,0.1974475011863764,0.6905691690593029,0.5191530200239131,2022
8회지방선거_기초의원비례,서울특별시,강남구,20220601,9,450895,241452,238181,3271,66139,172042.0,0.0,0.0,0.0,0.0,0.0,강남구,강남구,0.27768377830305524,0.7223162216969448,0.0,0.0,0.0,0.0,0.0,2022,11230,강남구,500149,239430,260719,35342,54333,61803,72066,90955,80022,60013,35522,13145,1951,57829,363263,79057,0.1235691763854371,0.144089061459685,0.181855806969523,0.1599963210963133,0.1199902429076135,0.1012058406594834,0.1580668960649726,0.7263095597511942,0.5212826577679851,2022
8회지방선거_기초의원비례,서울특별시,강동구,20220601,9,397544,214029,210425,3604,84337,117743.0,0.0,0.0,0.0,0.0,8345.0,강동구,강동구,0.4007936319353689,0.559548532731377,0.0,0.0,0.0,0.0,0.03965783533325413,2022,11250,강동구,448655,219114,229541,35914,36976,55424,67915,72291,69658,66982,33394,12102,1871,51079,320029,77547,0.1235336728666793,0.151374664274331,0.1611282611360622,0.1552596092766156,0.1492951154004747,0.1055755535990906,0.1728432760138636,0.713307552573804,0.5116202873031617,2022
8회지방선거_기초의원비례,서울특별시,강북구,20220601,9,268130,133364,130146,3218,65541,64605.0,0.0,0.0,0.0,0.0,0.0,강북구,강북구,0.5035959614586695,0.49640403854133053,0.0,0.0,0.0,0.0,0.0,2022,11090,강북구,287788,138515,149273,14484,19194,40055,35696,40896,49177,46274,28997,13380,1379,21655,201430,64703,0.1391823147594757,0.1240357485371176,0.1421046047785175,0.1708792583429469,0.1607919718681807,0.1520424757112874,0.2248286933437113,0.6999249447509973,0.5186908418697096,2022
8회지방선거_기초의원비례,서울특별시,강서구,20220601,9,504606,260886,254944,5942,118431,130477.0,0.0,0.0,0.0,0.0,6036.0,강서구,강서구,0.4645373101543869,0.5117869022216643,0.0,0.0,0.0,0.0,0.02367578762394879,2022,11160,강서구,555999,266085,289914,37720,40315,79873,96385,85671,81572,79061,40874,16382,2424,53586,407294,95119,0.1436567331955633,0.1733546283356624,0.154084809505053,0.1467124940872196,0.1421962989142066,0.1073383225509398,0.171077645823104,0.7325444829936745,0.5214289953758909,2022
8회지방선거_기초의원비례,서울특별시,관악구,20220601,9,450180,226737,221984,4753,104755,105015.0,0.0,0.0,0.0,0.0,12214.0,관악구,관악구,0.47190338042381436,0.4730746360098025,0.0,0.0,0.0,0.0,0.055021983566383166,2022,11210,관악구,496743,248148,248595,20630,26485,115556,88770,63680,67816,61823,37321,15337,1548,29651,385034,82058,0.2326273344566506,0.1787040783664792,0.128195062638024,0.136521299746549,0.1244567110155553,0.1091228260891446,0.1651920610859136,0.7751171128732564,0.500449930849554,2022
8회지방선거_기초의원비례,서울특별시,광진구,20220601,9,305462,156986,153776,3210,71355,82421.0,0.0,0.0,0.0,0.0,0.0,광진구,광진구,0.46401909270627406,0.5359809072937259,0.0,0.0,0.0,0.0,0.0,2022,11050,광진구,346519,165843,180676,18659,24446,66920,55951,49099,54297,45351,22711,10006,1231,27546,265456,53517,0.193120723538969,0.1614658936450815,0.1416920861482343,0.1566927066048326,0.1308759404246232,0.0979686539554829,0.1544417477829498,0.7660647756688667,0.5214028667980688,2022
8회지방선거_기초의원비례,서울특별시,구로구,20220601,9,353697,188047,183681,4366,83865,94409.0,0.0,0.0,0.0,0.0,5407.0,구로구,구로구,0.456579613569177,0.513983482232784,0.0,0.0,0.0,0.0,0.02943690419803899,2022,11170,구로구,424038,210737,213301,28207,28325,53096,66323,64581,71487,65637,34182,13586,1532,39336,306010,78692,0.1252151929779878,0.1564081520995759,0.152300029714318,0.1685863059442786,0.1547903725609497,0.1162631650936944,0.1855777076582759,0.7216570213046944,0.5030233139482783,2022
8회지방선거_기초의원비례,서울특별시,금천구,20220601,9,212879,105817,102536,3281,51775,50761.0,0.0,0.0,0.0,0.0,0.0,금천구,금천구,0.5049446048217211,0.49505539517827885,0.0,0.0,0.0,0.0,0.0,2022,11180,금천구,247185,125201,121984,12854,13496,36859,40692,33410,44229,39275,19178,7700,853,17881,184924,44380,0.1491150352974492,0.1646216396626008,0.135161923255861,0.1789307603616724,0.1588890911665351,0.1121872281894127,0.1795416388534903,0.7481198292776665,0.4934927281186156,2022
8회지방선거_기초의원비례,서울특별시,노원구,20220601,9,441748,245087,240247,4840,105231,119319.0,0.0,0.0,0.0,0.0,15697.0,노원구,노원구,0.438011712945427,0.49665136297227436,0.0,0.0,0.0,0.0,0.06533692408229863,2022,11110,노원구,496423,238120,258303,32215,48168,69746,60586,76763,84127,70550,37836,18047,2428,49920,356706,89797,0.1404971163705146,0.1220451107221059,0.1546322390380784,0.1694663623562969,0.1421167028924929,0.1174623254764585,0.180888073276218,0.7185525247621484,0.5203284295852529,2022
8회지방선거_기초의원비례,서울특별시,도봉구,20220601,9,280913,148551,145488,3063,69168,76320.0,0.0,0.0,0.0,0.0,0.0,도봉구,도봉구,0.4754206532497526,0.5245793467502474,0.0,0.0,0.0,0.0,0.0,2022,11100,도봉구,304137,146600,157537,17448,22459,38668,37323,43106,53293,51021,27824,13388,1708,25883,212439,65815,0.1271400717439837,0.1227177226052732,0.1417321799057661,0.1752269536426018,0.167756635989702,0.1411206134077734,0.216399188523593,0.6984977164896083,0.5179803838401773,2022
8회지방선거_기초의원비례,서울특별시,동대문구,20220601,9,302024,156928,153846,3082,68043,81734.0,0.0,0.0,0.0,0.0,4069.0,동대문구,동대문구,0.4422799422799423,0.5312715312715313,0.0,0.0,0.0,0.0,0.02644852644852645,2022,11060,동대문구,350709,169670,181039,20726,23756,70468,50138,47956,51054,47176,27396,12787,1352,28934,258825,62950,0.2009301158510331,0.1429618287526125,0.1367401463891716,0.1455736807438645,0.1345160802830837,0.1184315201491835,0.1794935402285085,0.7380050127028391,0.5162085945898166,2022
8회지방선거_기초의원비례,서울특별시,마포구,20220601,9,324528,174972,171317,3655,81846,89471.0,0.0,0.0,0.0,0.0,0.0,마포구,마포구,0.4777459329780466,0.5222540670219534,0.0,0.0,0.0,0.0,0.0,2022,11140,마포구,362415,168773,193642,24117,26354,64667,62853,56727,53511,40589,22995,11692,1452,34115,274443,53857,0.1784335637321854,0.1734282521418815,0.1565249782707669,0.1476511733785853,0.1119959162838182,0.0997171750617386,0.1486058799994481,0.7572617027440918,0.534310114095719,2022
8회지방선거_기초의원비례,서울특별시,서대문구,20220601,9,271718,146932,143365,3567,68730,74120.0,515.0,0.0,0.0,0.0,0.0,서대문구,서대문구,0.47940571269138216,0.5170020576849301,0.00359222962368779,0.0,0.0,0.0,0.0,2022,11130,서대문구,318308,146857,171451,20376,23840,62869,45056,44154,47691,39801,22998,12243,1407,28463,235716,54129,0.1975099589077246,0.1415484373625545,0.1387147039973861,0.1498265830579187,0.1250392701408698,0.115133769807859,0.1700522764115259,0.7405280420221924,0.538632393782123,2022
8회지방선거_기초의원비례,서울특별시,서초구,20220601,9,342589,191808,188934,2874,57013,131921.0,0.0,0.0,0.0,0.0,0.0,서초구,서초구,0.3017614616744472,0.6982385383255528,0.0,0.0,0.0,0.0,0.0,2022,11220,서초구,383181,183006,200175,31870,40062,45978,54095,69125,60878,46460,26850,10431,1508,48792,274035,60354,0.1199902917942173,0.141173492422641,0.1803977754638147,0.1588753095795459,0.1212481829735816,0.1012289231459806,0.1575078096252163,0.7151581106578875,0.5224032506830976,2022
8회지방선거_기초의원비례,서울특별시,성북구,20220601,9,379123,202176,198097,4079,93818,99743.0,0.0,0.0,0.0,0.0,4536.0,성북구,성북구,0.47359626849472736,0.5035058582411647,0.0,0.0,0.0,0.0,0.022897873264107988,2022,11080,성북구,436113,207284,228829,29154,37594,75521,58164,64644,67806,56113,32555,15984,1906,42146,318438,75529,0.1731684219456883,0.1333691038790405,0.1482276382497196,0.1554780527065233,0.1286661943120246,0.1156695627050787,0.1731867658152818,0.730173143199125,0.5247011668994045,2022
8회지방선거_기초의원비례,서울특별시,송파구,20220601,9,569507,313233,308435,4798,116144,187702.0,0.0,0.0,0.0,0.0,4589.0,송파구,송파구,0.3765590805193963,0.6085625820675344,0.0,0.0,0.0,0.0,0.014878337413069204,2022,11240,송파구,635758,305954,329804,50507,54225,82564,101969,103174,100135,87863,43305,15509,2266,72299,462646,100813,0.1298670248742446,0.160389645116538,0.1622850204008443,0.1575048996630793,0.1382019573485508,0.0960742924194426,0.1585713431840417,0.7277077126831278,0.5187571371496702,2022
8회지방선거_기초의원비례,서울특별시,양천구,20220601,9,378444,209655,207262,2393,92672,114590.0,0.0,0.0,0.0,0.0,0.0,양천구,양천구,0.4471248950603584,0.5528751049396416,0.0,0.0,0.0,0.0,0.0,2022,11150,양천구,426981,208521,218460,30874,46063,51280,52596,72232,73864,60733,30335,11757,1605,49611,306740,70630,0.1200990207995203,0.1231811251554518,0.1691691199374211,0.17299130406271,0.1422381792164054,0.1023394483595288,0.1654171965497294,0.7183926216857425,0.51163869118298,2022
8회지방선거_기초의원비례,서울특별시,은평구,20220601,9,418387,215926,211739,4187,107000,104739.0,0.0,0.0,0.0,0.0,0.0,은평구,은평구,0.5053391203321069,0.494660879667893,0.0,0.0,0.0,0.0,0.0,2022,11120,은평구,454649,216315,238334,28930,34973,60296,64719,69761,74531,66291,38293,18221,1969,42114,324489,88046,0.1326209889387197,0.1423493728128732,0.1534392465396382,0.1639308565508777,0.1458069851687785,0.1286332973348671,0.1936570849160561,0.7137132161293658,0.5242153837355851,2022
8회지방선거_기초의원비례,서울특별시,중구,20220601,9,112039,60305,58847,1458,26753,32094.0,0.0,0.0,0.0,0.0,0.0,중구,중구,0.454619606776896,0.5453803932231039,0.0,0.0,0.0,0.0,0.0,2022,11020,중구,125257,59795,65462,6793,6709,20791,21260,17137,19653,17991,9953,4908,694,8986,92579,23692,0.1659867312804873,0.1697310329961599,0.1368147089583815,0.1569014106996016,0.1436326911869196,0.1241846763055158,0.1891471135345729,0.7391123849365704,0.5226214902161157,2022
8회지방선거_기초의원비례,서울특별시,중랑구,20220601,9,348762,177674,173070,4604,85854,87216.0,0.0,0.0,0.0,0.0,0.0,중랑구,중랑구,0.496065175940371,0.5039348240596291,0.0,0.0,0.0,0.0,0.0,2022,11070,중랑구,379127,185196,193931,22788,23908,51854,57667,53496,64333,60756,31788,13413,1520,31886,273865,73376,0.136772110664764,0.1521047037008706,0.14110311320481,0.1696872024413982,0.1602523692588499,0.1232331118596143,0.1935393680745502,0.7223568883250204,0.5115198864760357,2022
8회지방선거_기초의원비례,울산광역시,동구,20220601,9,127369,70820,69354,1466,23218,35010.0,0.0,0.0,0.0,0.0,11126.0,동구,동구,0.3347752112351126,0.504801453412925,0.0,0.0,0.0,0.0,0.1604233353519624,2022,26030,동구,154118,81404,72714,14508,15649,16066,21435,26962,24465,24150,9518,2863,332,21104,110349,22665,0.1042447994393905,0.1390817425608949,0.1749438741743339,0.1587420028809094,0.156698114431799,0.0824887423921929,0.1470626403145641,0.7160033221297967,0.4718073164717943,2022
8회지방선거_기초의원비례,울산광역시,북구,20220601,9,175784,88507,86582,1925,41004,45578.0,0.0,0.0,0.0,0.0,0.0,북구,북구,0.473585733755284,0.526414266244716,0.0,0.0,0.0,0.0,0.0,2022,26040,북구,216750,112367,104383,25481,23995,23149,32481,39332,38822,23985,8370,3454,488,35830,159832,21088,0.106800461361015,0.1498546712802768,0.1814625144175317,0.1791095732410611,0.1106574394463667,0.0568027681660899,0.0972918108419838,0.7374025374855825,0.4815824682814302,2022
8회지방선거_기초의원비례,울산광역시,울주군,20220601,9,189051,99370,96646,2724,36642,60004.0,0.0,0.0,0.0,0.0,0.0,울주군,울주군,0.3791362291248474,0.6208637708751527,0.0,0.0,0.0,0.0,0.0,2022,26510,울주군,223854,117193,106661,17505,21217,25996,26287,35604,43222,33240,14610,7266,1067,26015,161006,36833,0.11612926282309,0.1174292172576768,0.1590500951513039,0.1930812047137866,0.1484896405692996,0.1024909092533526,0.1645402807186827,0.7192455797082027,0.476475738651085,2022
8회지방선거_기초의원비례,울산광역시,중구,20220601,9,181055,98376,96253,2123,35479,60774.0,0.0,0.0,0.0,0.0,0.0,중구,중구,0.36860149813512305,0.6313985018648769,0.0,0.0,0.0,0.0,0.0,2022,26010,중구,204622,103223,101399,15952,18158,21861,23966,31784,38861,34154,15498,5748,627,23659,144505,36458,0.1068360195873366,0.11712328097663,0.1553303163882671,0.1899160403084712,0.1669126486888018,0.1068946643078456,0.1781724350265367,0.706204611429856,0.4955430012413132,2022
8회지방선거_기초의원비례,인천광역시,강화군,20220601,9,63147,39085,37608,1477,13063,24545.0,0.0,0.0,0.0,0.0,0.0,강화군,강화군,0.3473463092958945,0.6526536907041055,0.0,0.0,0.0,0.0,0.0,2022,23510,강화군,66420,33292,33128,3301,4445,4490,5070,7017,10897,15064,9596,5955,972,5006,38009,23405,0.0676001204456489,0.0763324299909665,0.1056458897922312,0.1640620295091839,0.2267991568804576,0.2487654320987654,0.3523788015657934,0.5722523336344475,0.4987654320987654,2022
8회지방선거_기초의원비례,인천광역시,계양구,20220601,9,258156,144682,142144,2538,75225,66919.0,0.0,0.0,0.0,0.0,0.0,계양구,계양구,0.5292168505177848,0.4707831494822152,0.0,0.0,0.0,0.0,0.0,2022,23070,계양구,288122,142279,145843,17898,23896,39247,37520,42374,56866,45726,16777,8625,1316,27019,217303,43800,0.1362166026891386,0.130222614031556,0.1470696441090926,0.1973677817035839,0.1587036047229993,0.0927315512178868,0.1520189364227653,0.7542048160154379,0.5061848800161043,2022
8회지방선거_기초의원비례,인천광역시,남동구,20220601,9,441226,212011,207639,4372,99843,107796.0,0.0,0.0,0.0,0.0,0.0,남동구,남동구,0.4808489734587433,0.5191510265412567,0.0,0.0,0.0,0.0,0.0,2022,23050,남동구,511392,255604,255788,39571,46238,64552,69034,85275,88093,73165,33091,14944,2319,58702,372172,80518,0.1262280207746699,0.1349923346473937,0.1667507508916838,0.1722612008009511,0.143070286590326,0.0984645829422439,0.1574486890682685,0.7277626556535887,0.5001799011325949,2022
8회지방선거_기초의원비례,인천광역시,동구,20220601,9,52728,28939,28085,854,12594,15491.0,0.0,0.0,0.0,0.0,0.0,동구,동구,0.4484244258500979,0.5515755741499021,0.0,0.0,0.0,0.0,0.0,2022,23020,동구,58078,29169,28909,3549,4438,5822,6511,9088,9443,9995,6304,2979,401,5318,38421,14339,0.1002444987775061,0.1121078549536829,0.1564792176039119,0.1625916870415648,0.1720961465615207,0.1667412789696614,0.2468921106098695,0.6615413753917145,0.4977616309101553,2022
8회지방선거_기초의원비례,인천광역시,미추홀구,20220601,9,358612,160302,155792,4510,69953,85839.0,0.0,0.0,0.0,0.0,0.0,미추홀구,미추홀구,0.44901535380507346,0.5509846461949266,0.0,0.0,0.0,0.0,0.0,2022,23090,미추홀구,415303,209232,206071,28713,32290,60029,57483,63246,66842,60568,32186,15062,2053,40930,298741,75632,0.1445426592150791,0.1384121954332138,0.1522888108200518,0.1609475491388215,0.14584050681069,0.1187109170894503,0.1821128188334782,0.7193326318374776,0.496194344851831,2022
8회지방선거_기초의원비례,인천광역시,부평구,20220601,9,426463,202579,198052,4527,98268,99784.0,0.0,0.0,0.0,0.0,0.0,부평구,부평구,0.49617272231535153,0.5038272776846485,0.0,0.0,0.0,0.0,0.0,2022,23060,부평구,498254,245816,252438,34334,39473,63750,72615,75365,89421,75752,33461,15729,2195,49905,365922,82427,0.1279467901913482,0.1457389203097215,0.1512581936120934,0.1794687047168713,0.1520349058913726,0.1031301304154106,0.1654316874525844,0.7344085546729179,0.5066452050560557,2022
8회지방선거_기초의원비례,인천광역시,서구,20220601,9,472254,218336,213775,4561,105910,107865.0,0.0,0.0,0.0,0.0,0.0,서구,서구,0.495427435387674,0.504572564612326,0.0,0.0,0.0,0.0,0.0,2022,23080,서구,581069,295063,286006,57984,57015,70181,90196,102596,98180,69776,27419,12227,1971,82039,430034,68996,0.1207791157332433,0.1552242504762773,0.1765642290330408,0.1689644431212128,0.1200821244981232,0.0716214425481311,0.1187397710082623,0.7400738982805829,0.4922066054117497,2022
8회지방선거_기초의원비례,인천광역시,연수구,20220601,9,317883,164247,161229,3018,70605,90624.0,0.0,0.0,0.0,0.0,0.0,연수구,연수구,0.43791749623206744,0.5620825037679326,0.0,0.0,0.0,0.0,0.0,2022,23040,연수구,400488,199745,200743,41584,45648,52152,57991,70079,65421,46047,16842,8115,1329,59890,296761,43837,0.1302211302211302,0.1448008429715746,0.1749840194962146,0.1633532090849164,0.1149772277821058,0.0656349253910229,0.1094589600687161,0.7409984818521403,0.5012459799045165,2022
8회지방선거_기초의원비례,인천광역시,옹진군,20220601,9,18895,12694,12145,549,4227,7918.0,0.0,0.0,0.0,0.0,0.0,옹진군,옹진군,0.34804446274186907,0.6519555372581309,0.0,0.0,0.0,0.0,0.0,2022,23520,옹진군,19329,11155,8174,912,961,2368,1874,2152,3215,4261,2314,1146,221,1286,12440,5603,0.1225102178074395,0.0969527652749754,0.1113352992912204,0.1663303843965026,0.2204459620259713,0.190439236380568,0.2898753168813699,0.643592529360029,0.4228878886647007,2022
8회지방선거_기초의원비례,인천광역시,중구,20220601,9,124974,57354,55692,1662,25399,30293.0,0.0,0.0,0.0,0.0,0.0,중구,중구,0.4560619119442649,0.5439380880557351,0.0,0.0,0.0,0.0,0.0,2022,23010,중구,150670,77750,72920,13543,14181,18368,23994,26456,22488,18157,9802,4406,755,19152,108479,23039,0.1219088073272715,0.1592486891882923,0.1755890356408044,0.1492533351032056,0.1205083958319506,0.0993097497842968,0.1529103338421716,0.7199774341275635,0.4839715935488153,2022
8회지방선거_기초의원비례,전라남도,고흥군,20220601,9,57371,44652,41123,3529,34939,6184.0,0.0,0.0,0.0,0.0,0.0,고흥군,고흥군,0.8496218661089902,0.1503781338910099,0.0,0.0,0.0,0.0,0.0,2022,36550,고흥군,58630,28768,29862,2500,3005,3359,3562,5570,9155,12471,10463,7618,1211,3751,29697,25182,0.057291488998806,0.0607538802660753,0.0950025584171925,0.156148729319461,0.2127068053897322,0.3290465631929046,0.429507078287566,0.5065154357837285,0.5093296946955483,2022
8회지방선거_기초의원비례,전라남도,광양시,20220601,9,126604,69095,66771,2324,48876,10902.0,0.0,0.0,0.0,0.0,6993.0,광양시,광양시,0.7319944287190546,0.16327447544592713,0.0,0.0,0.0,0.0,0.10473109583501819,2022,36060,광양시,145926,76212,69714,13625,14466,16283,18160,22563,29283,18947,8485,4874,819,19835,104460,21631,0.1115839535106835,0.1244466373367323,0.1546194646601702,0.2006702027054808,0.1298397818072173,0.0971588339295259,0.1482326658717432,0.7158422762221948,0.4777352904897002,2022
8회지방선거_기초의원비례,전라남도,나주시,20220601,9,98951,53029,49697,3332,38307,0.0,0.0,0.0,0.0,0.0,11390.0,나주시,나주시,0.770811115359076,0.0,0.0,0.0,0.0,0.0,0.229188884640924,2022,36040,나주시,114785,57550,57235,10426,10201,12559,14472,16486,16458,16240,10707,7219,1207,14424,74075,26286,0.109413250860304,0.1260791915319946,0.1436250381147362,0.1433811038027616,0.1414819009452454,0.1666855425360456,0.2290020473058326,0.6453369342684149,0.4986278694951431,2022
8회지방선거_기초의원비례,전라남도,목포시,20220601,9,183412,96965,93387,3578,65559,10186.0,0.0,0.0,0.0,0.0,17642.0,목포시,목포시,0.7020141989784445,0.10907299731225974,0.0,0.0,0.0,0.0,0.18891280370929572,2022,36010,목포시,219625,110070,109555,17457,23052,25960,23499,35851,36928,31080,18474,8660,1154,26987,151049,41589,0.1182014797951053,0.1069960159362549,0.1632373363688104,0.1681411496869664,0.1415139442231075,0.1288013659647126,0.1893636881047239,0.6877586795674445,0.498827546955037,2022
8회지방선거_기초의원비례,전라남도,순천시,20220601,9,235432,128144,124666,3478,89790,16387.0,0.0,0.0,0.0,0.0,18489.0,순천시,순천시,0.7202444932860603,0.13144722699051867,0.0,0.0,0.0,0.0,0.14830827972342098,2022,36030,순천시,272085,135443,136642,24211,28006,34023,31610,40654,47760,36793,19168,10988,1679,35432,190001,46652,0.1250454821103699,0.1161769300034915,0.1494165426245474,0.1755333811125199,0.135226124189132,0.1170038774647628,0.1714611242810151,0.6983148648400316,0.5022033555690317,2022
8회지방선거_기초의원비례,전라남도,여수시,20220601,9,236881,109125,106388,2737,85073,12728.0,0.0,0.0,0.0,0.0,8587.0,여수시,여수시,0.7996484565928488,0.11963755310749333,0.0,0.0,0.0,0.0,0.08071399029965785,2022,36020,여수시,268139,138403,129736,20847,23611,30077,30263,39323,46311,41555,25064,11800,1711,30484,180884,56771,0.1121694345097132,0.1128631045838166,0.1466515501288511,0.1727126602247342,0.1549755910180913,0.1438619521964354,0.2117222783705466,0.674590417656514,0.4838386060960919,2022
8회지방선거_기초의원비례,전라남도,해남군,20220601,9,59423,35241,32662,2579,25366,0.0,0.0,0.0,0.0,0.0,7296.0,해남군,해남군,0.7766211499601984,0.0,0.0,0.0,0.0,0.0,0.2233788500398016,2022,36600,해남군,62360,31244,31116,3716,4134,4576,4773,7152,10398,11997,9152,6090,826,5506,35349,21505,0.0733803720333547,0.0765394483643361,0.1146889031430404,0.1667415009621552,0.1923829377806286,0.2576651699807569,0.3448524695317511,0.566853752405388,0.4989737010904426,2022
8회지방선거_기초의원비례,전라북도,군산시,20220601,9,224926,87123,84826,2297,62135,15130.0,0.0,0.0,0.0,0.0,7561.0,군산시,군산시,0.7324994695022753,0.17836512390069081,0.0,0.0,0.0,0.0,0.08913540659703392,2022,35020,군산시,266438,135830,130608,20688,25668,31388,29550,42124,44029,39145,23218,11428,1791,30827,181710,53901,0.1178060186610018,0.1109076032698038,0.1581005712398381,0.1652504522628153,0.1469197336716234,0.1367560182856799,0.2023022241572148,0.6819973126956365,0.4902003467973787,2022
8회지방선거_기초의원비례,전라북도,김제시,20220601,9,72358,42666,40992,1674,33171,7821.0,0.0,0.0,0.0,0.0,0.0,김제시,김제시,0.8092066744730679,0.1907933255269321,0.0,0.0,0.0,0.0,0.0,2022,35060,김제시,78277,38997,39280,4171,5456,6865,6782,9129,12491,14597,10581,7521,1216,6361,45789,26127,0.087701368217995,0.0866410312096784,0.1166242957701496,0.1595743321793119,0.1864787868722613,0.2467902448995234,0.3337762050155218,0.584961099684454,0.5018076829720096,2022
8회지방선거_기초의원비례,전라북도,남원시,20220601,9,69007,44506,42564,1942,34394,8170.0,0.0,0.0,0.0,0.0,0.0,남원시,남원시,0.808053754346396,0.191946245653604,0.0,0.0,0.0,0.0,0.0,2022,35050,남원시,75259,36710,38549,4788,6183,5946,6011,9472,13036,13445,9250,6663,1012,7342,44925,22992,0.0790071619341208,0.0798708460117726,0.1258587012848961,0.1732151636349141,0.1786497296004464,0.2248900463731912,0.3055049894364793,0.596938572130908,0.5122178078369365,2022
8회지방선거_기초의원비례,전라북도,완주군,20220601,9,78284,41407,39933,1474,28719,6253.0,0.0,0.0,0.0,0.0,4961.0,완주군,완주군,0.7191796258733378,0.15658728370019784,0.0,0.0,0.0,0.0,0.12423309042646433,2022,35510,완주군,94771,48623,46148,6848,8929,11867,9914,13247,14754,14592,8811,5757,922,10141,62629,22001,0.1252176298656762,0.1046100600394635,0.1397790463327389,0.1556805351848139,0.1539711515125935,0.1634466239672473,0.2321490751390193,0.660845617330196,0.4869422080594274,2022
