election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_대한애국당,party_한국국민당,party_민중당,party_녹색당,party_국민의힘,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_대한애국당,ratio_한국국민당,ratio_민중당,ratio_녹색당,ratio_국민의힘,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
7회지방선거_기초의원비례,경기도,의왕시,20180613,9,127960,82336,80317,2019,54993,0.0,0.0,0.0,0.0,25324.0,0.0,의왕시,의왕시,0.6846993787118543,0.0,0.0,0.0,0.0,0.31530062128814573,0.0,2017,31170,의왕시,151852,75667,76185,14665,15882,20923,21026,25645,27494,15741,7857,3480,506,19851,114225,17776,0.1377854753312435,0.1384637673524221,0.1688815425545926,0.1810578721386613,0.1036601427705924,0.0779904117166715,0.1170613492084398,0.7522126807681163,0.5017056080920896,2017
7회지방선거_기초의원비례,경기도,의정부시,20180613,9,366459,198421,193024,5397,125163,0.0,0.0,0.0,0.0,51642.0,16219.0,의정부시,의정부시,0.6484323192970822,0.0,0.0,0.0,0.0,0.2675418600795756,0.08402582062334217,2017,31030,의정부시,426530,210519,216011,40048,44618,56423,58459,74969,73014,44290,27492,10152,1182,55629,314085,56816,0.132283778397768,0.1370571823787306,0.1757648934424308,0.1711813940402785,0.1038379480927484,0.0910275947764518,0.1332051672801444,0.736372588094624,0.5064379996717698,2017
7회지방선거_기초의원비례,경기도,이천시,20180613,9,171518,93686,91458,2228,56355,0.0,0.0,0.0,0.0,35103.0,0.0,이천시,이천시,0.6161844781211048,0.0,0.0,0.0,0.0,0.3838155218788952,0.0,2017,31210,이천시,218798,112606,106192,23879,24549,31431,34151,35584,33301,19867,12054,5511,715,32365,160017,26416,0.1436530498450625,0.156084607720363,0.1626340277333431,0.1521997458843316,0.0908006471722776,0.0835473816031225,0.1207323650124772,0.7313458075485151,0.4853426448139379,2017
7회지방선거_기초의원비례,경기도,파주시,20180613,9,352518,193722,188467,5255,122330,0.0,0.0,0.0,0.0,49483.0,16654.0,파주시,파주시,0.6490791491348618,0.0,0.0,0.0,0.0,0.26255524839892397,0.08836560246621425,2017,31200,파주시,430650,220786,209864,50972,46901,54278,69711,76326,62370,37400,25540,10635,1391,68545,309148,52957,0.1260373853477301,0.1618739115290839,0.177234413096482,0.1448275862068965,0.0868454661558109,0.0872309299895506,0.1229699291768257,0.7178636944154185,0.487319168698479,2017
7회지방선거_기초의원비례,경기도,평택시,20180613,9,394222,209653,187197,22456,125583,1722.0,0.0,0.0,0.0,59892.0,0.0,평택시,평택시,0.6708601099376592,0.009198865366432154,0.0,0.0,0.0,0.31994102469590857,0.0,2017,31070,평택시,486077,252448,233629,52896,51668,65844,79943,87628,75215,40989,25050,10600,1226,71600,360991,53486,0.1354600197088115,0.1644657122225491,0.1802759645076808,0.1547388582467387,0.0843261458575493,0.0758645235219934,0.1100360642449653,0.7426621708083287,0.4806419559041057,2017
7회지방선거_기초의원비례,경기도,포천시,20180613,9,129049,70729,68161,2568,40092,0.0,0.0,0.0,0.0,28069.0,0.0,포천시,포천시,0.5881955957218937,0.0,0.0,0.0,0.0,0.4118044042781063,0.0,2017,31270,포천시,161239,87185,74054,12223,14818,24746,21261,24814,29133,17925,11584,5202,773,17214,119528,24497,0.1534740354380764,0.1318601579022445,0.1538957696338975,0.1806820930420059,0.1111703744131382,0.1089004521238658,0.1519297440445549,0.7413094846780246,0.459280943196125,2017
7회지방선거_기초의원비례,경기도,하남시,20180613,9,194181,115382,112954,2428,75431,0.0,0.0,0.0,0.0,37523.0,0.0,하남시,하남시,0.6678028223878747,0.0,0.0,0.0,0.0,0.3321971776121253,0.0,2017,31180,하남시,218994,110017,108977,27206,19524,24590,37967,37149,34714,24476,11035,3922,680,34570,158948,25476,0.1122861813565668,0.1733700466679452,0.1696347845146442,0.1585157584226051,0.111765619149383,0.0714037827520388,0.1163319543001178,0.7258098395389828,0.4976255057216179,2017
7회지방선거_기초의원비례,경기도,화성시,20180613,9,551721,313673,305689,7984,202804,0.0,0.0,0.0,0.0,65570.0,37315.0,화성시,화성시,0.6634324427768091,0.0,0.0,0.0,0.0,0.21449904968775454,0.12206850753543634,2017,31240,화성시,707928,374208,333720,103211,78761,88179,142548,132759,87215,47092,25327,10670,1388,134759,516835,56334,0.124559277214632,0.2013594602840966,0.1875317828931755,0.1231975568136872,0.066520889129968,0.052809042727509,0.079575889073465,0.730067181973308,0.4714038715801606,2017
7회지방선거_기초의원비례,경상남도,거제시,20180613,9,194485,122557,118725,3832,63741,0.0,0.0,0.0,0.0,38778.0,16206.0,거제시,거제시,0.5368793430195831,0.0,0.0,0.0,0.0,0.32662034112444727,0.13650031585596967,2017,38090,거제시,257847,139356,118491,35666,27564,26850,50796,48727,37033,20475,9075,4183,486,46171,190074,21602,0.1041315198547976,0.1970005468359143,0.1889764084903062,0.1436239320217028,0.0794075556434629,0.0533029277051895,0.0837783646891373,0.7371580821184656,0.4595399597435688,2017
7회지방선거_기초의원비례,경상남도,거창군,20180613,9,53061,39551,37673,1878,14605,0.0,0.0,0.0,0.0,18299.0,4769.0,거창군,거창군,0.3876781780054681,0.0,0.0,0.0,0.0,0.4857324874578611,0.12658933453667082,2017,38590,거창군,60083,29491,30592,4845,6157,5445,5608,8308,10184,8588,7011,3960,488,6863,37866,15354,0.0906246359203102,0.0933375497228833,0.1382753857164256,0.1694988599104572,0.1429356057453855,0.1907195046851855,0.2555464940166103,0.6302281843449894,0.5091623254497945,2017
7회지방선거_기초의원비례,경상남도,고성군,20180613,9,46588,34068,32130,1938,15366,0.0,0.0,0.0,0.0,16764.0,0.0,고성군,고성군,0.4782446311858077,0.0,0.0,0.0,0.0,0.5217553688141924,0.0,2017,38540,고성군,52439,26681,25758,3800,4473,4196,5690,7042,8947,8283,6373,3585,405,5262,32980,14197,0.0800167814031541,0.1085070272125708,0.134289364785751,0.170617288659204,0.1579549571883521,0.1976200919163218,0.2707336142947043,0.628921222754057,0.4911992982322317,2017
7회지방선거_기초의원비례,경상남도,김해시,20180613,9,420296,251988,244675,7313,139111,0.0,0.0,2178.0,0.0,68831.0,34555.0,김해시,김해시,0.5685542045570655,0.0,0.0,0.008901604168795341,0.0,0.28131603147031775,0.1412281598038214,2017,38070,김해시,536456,275718,260738,61287,63926,68778,82258,103604,85813,44223,22536,9382,990,84904,401080,50472,0.1282080916235441,0.1533359679078992,0.1931267429202022,0.1599627928478756,0.0824354653503735,0.061343334774893,0.0940841373756654,0.7476475237484528,0.4860379975244941,2017
7회지방선거_기초의원비례,경상남도,남해군,20180613,9,39731,30725,28741,1984,13759,0.0,0.0,0.0,0.0,14982.0,0.0,남해군,남해군,0.47872377439894226,0.0,0.0,0.0,0.0,0.5212762256010577,0.0,2017,38550,남해군,42986,20813,22173,2110,3374,3348,3009,5031,7416,7395,6743,4212,587,3132,24708,15146,0.0778858232913041,0.0699995347322384,0.1170381054296747,0.172521286000093,0.1720327548504164,0.2685060252175126,0.3523472758572558,0.5747917926766855,0.5158191038942912,2017
7회지방선거_기초의원비례,경상남도,밀양시,20180613,9,93081,62110,59177,2933,28430,0.0,0.0,0.0,0.0,30747.0,0.0,밀양시,밀양시,0.4804231373675583,0.0,0.0,0.0,0.0,0.5195768626324416,0.0,2017,38080,밀양시,103894,50665,53229,7321,8315,10405,10672,13590,19240,17362,11436,5740,578,10265,68204,25425,0.100150153040599,0.1027200800816216,0.1308063988295763,0.1851887500721889,0.1671126340308391,0.1708857104356363,0.2447205805917569,0.6564767936550715,0.5123394998748725,2017
7회지방선거_기초의원비례,경상남도,사천시,20180613,9,94449,65469,62604,2865,30674,0.0,0.0,0.0,0.0,31930.0,0.0,사천시,사천시,0.4899686920963517,0.0,0.0,0.0,0.0,0.5100313079036484,0.0,2017,38060,사천시,111655,57102,54553,11236,10196,10630,15256,18131,17673,14275,9817,4852,648,15108,74846,21701,0.0952039765348618,0.1366351708387443,0.162384129685191,0.158282208588957,0.1278491782723568,0.1371814965742689,0.1943576194527786,0.670332721329094,0.4885853745913752,2017
7회지방선거_기초의원비례,경상남도,산청군,20180613,9,32408,24643,23190,1453,9948,0.0,0.0,0.0,0.0,13242.0,0.0,산청군,산청군,0.4289780077619664,0.0,0.0,0.0,0.0,0.5710219922380336,0.0,2017,38570,산청군,34033,16459,17574,1991,2378,2468,2649,3928,6164,5925,5359,3028,359,2791,19823,11419,0.0725178503217465,0.0778362177886169,0.1154173890047894,0.1811183263303264,0.1740957306144036,0.2569858666588311,0.3355272823436077,0.5824640789821643,0.5163811594628742,2017
7회지방선거_기초의원비례,경상남도,양산시,20180613,9,275507,167473,162446,5027,100918,0.0,0.0,0.0,0.0,61528.0,0.0,양산시,양산시,0.6212402890806791,0.0,0.0,0.0,0.0,0.37875971091932087,0.0,2017,38100,양산시,332600,167518,165082,39822,34193,39232,54171,58407,52906,32540,17341,6611,778,52108,242399,38093,0.1179555021046301,0.1628713168971738,0.1756073361395069,0.1590679494888755,0.0978352375225496,0.0743535778713169,0.1145309681298857,0.7288003607937462,0.4963379434756464,2017
7회지방선거_기초의원비례,경상남도,의령군,20180613,9,24972,19912,18262,1650,7685,0.0,0.0,0.0,0.0,10577.0,0.0,의령군,의령군,0.42081918738363816,0.0,0.0,0.0,0.0,0.5791808126163619,0.0,2017,38510,의령군,26292,12747,13545,1430,1676,2084,2213,3022,4505,4447,4075,2695,282,2012,15129,9151,0.0792636543435265,0.084170089761144,0.1149399056747299,0.1713448957857903,0.1691389015670165,0.2682184694964247,0.3480526395861859,0.5754221816522136,0.5151757188498403,2017
7회지방선거_기초의원비례,경상남도,진주시,20180613,9,282049,190800,185026,5774,74009,0.0,0.0,4805.0,0.0,79449.0,26763.0,진주시,진주시,0.399992433495833,0.0,0.0,0.025969323230248722,0.0,0.4293937068303914,0.14464453644352684,2017,38030,진주시,353209,176672,176537,34246,40357,49463,46036,57482,56243,38470,23141,10037,1201,47653,254884,50672,0.1400389004810183,0.1303364297059248,0.1627421724814486,0.1592343343459538,0.108915684481426,0.0973333069089406,0.1434618030684382,0.7216237411843979,0.4998088950168314,2017
7회지방선거_기초의원비례,경상남도,창녕군,20180613,9,55922,39403,37328,2075,15407,0.0,0.0,0.0,0.0,21921.0,0.0,창녕군,창녕군,0.4127464637805401,0.0,0.0,0.0,0.0,0.58725353621946,0.0,2017,38530,창녕군,62544,31527,31017,4187,4675,6029,6638,7725,11152,10069,7936,4147,377,5617,39932,16995,0.0963961371194679,0.1061332821693527,0.1235130468150422,0.1783064722435405,0.1609906625735482,0.1992197492964952,0.2717287029930929,0.6384625223842415,0.4959228702993092,2017
7회지방선거_기초의원비례,경상남도,창원시마산합포구,20180613,9,154311,99215,95185,4030,36992,0.0,0.0,986.0,0.0,44547.0,12660.0,창원시마산합포구,창원시,0.3886326627094605,0.0,0.0,0.010358775017072018,0.0,0.4680044124599464,0.13300414981352104,2017,38113,창원시 마산합포구,178850,89474,89376,15420,15969,21023,24433,26366,30651,25781,14137,5812,646,20606,126701,31543,0.1175454291305563,0.1366116857701985,0.1474196253844003,0.171378249930109,0.1441487279843444,0.1151523623147889,0.1763656695554934,0.7084204640760414,0.4997260273972603,2017
7회지방선거_기초의원비례,경상남도,창원시마산회원구,20180613,9,166500,109560,105840,3720,44776,0.0,0.0,1021.0,0.0,46153.0,13890.0,창원시마산회원구,창원시,0.4230536659108088,0.0,0.0,0.009646636432350718,0.0,0.4360638699924414,0.1312358276643991,2017,38114,창원시 마산회원구,202765,101853,100912,18443,20794,24800,27087,33787,36044,26373,12589,4339,443,25954,148426,28385,0.1223090770103321,0.1335881439104382,0.1666313219737134,0.1777624343451779,0.1300668261287697,0.0856706039010677,0.1399896431829951,0.7320099622715952,0.4976795798091387,2017
7회지방선거_기초의원비례,경상남도,창원시성산구,20180613,9,184600,125768,121857,3911,55911,0.0,0.0,3838.0,0.0,36109.0,25999.0,창원시성산구,창원시,0.4588246879539132,0.0,0.0,0.03149593375842176,0.0,0.2963227389481113,0.21335663933955373,2017,38112,창원시 성산구,267595,139059,128536,25404,31197,40471,39858,49744,52321,20757,7180,2989,316,36179,213781,17635,0.1512397466320372,0.1489489713933369,0.1858928604794558,0.1955230852594405,0.0775687139146845,0.0391823464563986,0.0659018292568994,0.7988975877725667,0.4803378239503728,2017
7회지방선거_기초의원비례,경상남도,창원시의창구,20180613,9,210327,135101,132741,2360,60404,0.0,0.0,2547.0,0.0,49158.0,20632.0,창원시의창구,창원시,0.45505156658455187,0.0,0.0,0.019187741541799443,0.0,0.3703301918774154,0.15543049999623326,2017,38111,창원시 의창구,209691,107361,102330,20168,20991,29830,30355,35192,38608,21971,9563,4293,501,27076,159732,22883,0.1422569399735801,0.14476062396574,0.1678278991468398,0.1841185363224936,0.104777982841419,0.0684674115722658,0.1091272396049425,0.7617494313060647,0.4880037769861367,2017
7회지방선거_기초의원비례,경상남도,창원시진해구,20180613,9,150396,93885,90279,3606,42544,0.0,0.0,1440.0,0.0,33204.0,13091.0,창원시진해구,창원시,0.4712502353814287,0.0,0.0,0.01595055328481707,0.0,0.3677931744924069,0.14500603684134739,2017,38115,창원시 진해구,186658,95782,90876,24592,19473,18672,32265,32988,26955,19106,10236,4191,444,32563,131414,22681,0.1000332158278777,0.1728562397539886,0.1767296338758585,0.1444084903941968,0.1023583237793183,0.0796697703821963,0.1215109987249408,0.7040362588263026,0.4868583184219267,2017
7회지방선거_기초의원비례,경상남도,통영시,20180613,9,110317,72807,69407,3400,31572,0.0,0.0,0.0,0.0,32856.0,4979.0,통영시,통영시,0.4548820724134453,0.0,0.0,0.0,0.0,0.4733816473842696,0.07173628020228508,2017,38050,통영시,132962,68376,64586,14274,12614,12055,19517,22477,22448,17062,9543,3920,418,19077,92575,21310,0.0906650020306553,0.1467862998450685,0.1690482995141469,0.1688301920849566,0.1283223778222349,0.1043982491238098,0.160271355725696,0.6962515605962606,0.4857478076442893,2017
7회지방선거_기초의원비례,경상남도,하동군,20180613,9,42568,33768,31539,2229,16059,0.0,0.0,0.0,0.0,15480.0,0.0,하동군,하동군,0.5091791115761438,0.0,0.0,0.0,0.0,0.4908208884238562,0.0,2017,38560,하동군,43441,21214,22227,2582,3014,3383,3304,5578,8087,7354,6262,3665,469,3737,25918,13786,0.077875739508759,0.0760571810041205,0.1284040422642204,0.1861605395824221,0.1692870790267259,0.2393130913192606,0.3173499689233673,0.5966253078888607,0.5116594921848023,2017
7회지방선거_기초의원비례,경상남도,함안군,20180613,9,56780,40445,38285,2160,18977,0.0,0.0,0.0,0.0,19308.0,0.0,함안군,함안군,0.49567715815593577,0.0,0.0,0.0,0.0,0.5043228418440643,0.0,2017,38520,함안군,67906,35444,32462,6172,6025,6972,8788,10404,11201,9101,6228,3308,321,8407,45733,13766,0.1026713397932436,0.1294141902041057,0.1532117927723618,0.1649486054251465,0.134023503077784,0.1451565399228345,0.2027214090065679,0.6734750979294908,0.4780431773333726,2017
7회지방선거_기초의원비례,경상남도,함양군,20180613,9,34972,27233,25804,1429,12661,0.0,0.0,0.0,0.0,13143.0,0.0,함양군,함양군,0.4906603627344598,0.0,0.0,0.0,0.0,0.5093396372655402,0.0,2017,38580,함양군,37942,18185,19757,2470,3144,2533,3086,4933,6625,6238,5668,3105,417,3584,22278,12080,0.0667597912603447,0.0813346687048653,0.1300142322492225,0.1746086131463813,0.1644088345369247,0.2422117969532444,0.3183806863106847,0.5871593484792578,0.5207158294238574,2017
7회지방선거_기초의원비례,경상남도,합천군,20180613,9,42165,32496,30265,2231,11040,0.0,0.0,0.0,0.0,19225.0,0.0,합천군,합천군,0.36477779613414835,0.0,0.0,0.0,0.0,0.6352222038658516,0.0,2017,38600,합천군,43449,20657,22792,2191,2733,2905,3150,4862,7715,7712,7579,4405,447,3130,24141,16178,0.0668599967778314,0.0724987916868052,0.1119013095813482,0.1775645009091118,0.1774954544408387,0.2861055490345002,0.3723445879076618,0.5556169301940206,0.5245690349605284,2017
7회지방선거_기초의원비례,경상북도,경산시,20180613,9,215139,118550,114548,4002,43752,1891.0,0.0,0.0,0.0,55379.0,13526.0,경산시,경산시,0.3819534169081957,0.01650836330621224,0.0,0.0,0.0,0.48345671683486396,0.11808150295072808,2017,37100,경산시,282626,142697,139929,25074,31354,49149,38817,43339,42444,29166,17245,7405,859,33346,211044,38236,0.1739011980497194,0.1373440518565171,0.1533439952445988,0.1501772660689391,0.1031964504327273,0.0902570888736351,0.135288331576005,0.7467253543552256,0.4951030690736167,2017
7회지방선거_기초의원비례,경상북도,경주시,20180613,9,218273,139125,134015,5110,48433,0.0,0.0,0.0,0.0,71377.0,14205.0,경주시,경주시,0.361399843301123,0.0,0.0,0.0,0.0,0.5326045591911354,0.10599559750774167,2017,37020,경주시,262264,133171,129093,20375,24410,33020,31378,41002,45483,34481,22276,10629,1216,28435,184543,49286,0.1259036695848458,0.1196428026721166,0.1563386511301589,0.1734244883018637,0.1314743922154775,0.1301017295549522,0.1879251441295793,0.7036535704480981,0.4922253912088583,2017
7회지방선거_기초의원비례,경상북도,구미시,20180613,9,332873,187199,180300,6899,78129,2236.0,0.0,0.0,0.0,74393.0,25542.0,구미시,구미시,0.4333277870216306,0.01240155296727676,0.0,0.0,0.0,0.41260676650027733,0.14166389351081532,2017,37050,구미시,423003,218610,204393,50977,50190,61857,74055,75685,63335,29646,14315,6721,908,68475,321282,33246,0.1462330054396777,0.1750696803568769,0.1789230809237759,0.1497270704935898,0.0700846093290118,0.0518767006380569,0.0785951872681754,0.7595265281806513,0.4831951546442933,2017
7회지방선거_기초의원비례,경상북도,김천시,20180613,9,119511,83555,78875,4680,29023,0.0,0.0,0.0,0.0,41309.0,8543.0,김천시,김천시,0.3679619651347068,0.0,0.0,0.0,0.0,0.5237274167987321,0.10831061806656102,2017,37030,김천시,140765,70240,70525,12491,13104,16650,17058,20138,23204,18662,12836,6855,843,16732,95213,28820,0.1182822434554044,0.1211806912229602,0.1430611302525485,0.1648421127410933,0.1325755692110965,0.1458743295563528,0.2047383937768621,0.6763968315987638,0.5010123255070508,2017
7회지방선거_기초의원비례,경상북도,문경시,20180613,9,62685,46189,43031,3158,14206,0.0,0.0,0.0,0.0,28825.0,0.0,문경시,문경시,0.33013408937742555,0.0,0.0,0.0,0.0,0.6698659106225744,0.0,2017,37090,문경시,70016,34275,35741,5102,6254,5511,6683,9196,12233,11615,8865,4429,613,7169,43678,19169,0.0787105804387568,0.0954496115173674,0.1313414076782449,0.1747172074954296,0.1658906535648994,0.1986260283363802,0.2737802787934186,0.6238288391224863,0.5104690356489945,2017
7회지방선거_기초의원비례,경상북도,봉화군,20180613,9,29582,23342,21701,1641,7767,0.0,0.0,0.0,0.0,13934.0,0.0,봉화군,봉화군,0.3579097737431455,0.0,0.0,0.0,0.0,0.6420902262568545,0.0,2017,37610,봉화군,31082,15350,15732,1918,1876,1866,2408,3557,5976,5741,4812,2729,369,2619,17895,10568,0.0600347467987903,0.0774724921176243,0.1144392252750788,0.1922656199729747,0.1847049739399009,0.25448812817708,0.3400038607554211,0.5757351521781096,0.5061450357119877,2017
7회지방선거_기초의원비례,경상북도,상주시,20180613,9,87109,61991,57796,4195,20197,0.0,0.0,0.0,0.0,37599.0,0.0,상주시,상주시,0.3494532493598173,0.0,0.0,0.0,0.0,0.6505467506401827,0.0,2017,37080,상주시,98193,48298,49895,6634,8663,9204,8480,12474,17353,15846,12460,6851,940,9423,61212,27558,0.0937337692096177,0.0863605348650107,0.1270355320644037,0.1767233916877985,0.1613760655036509,0.2062366971169024,0.2806513702606092,0.6233845589807827,0.5081319442322773,2017
7회지방선거_기초의원비례,경상북도,안동시,20180613,9,137423,94437,89267,5170,33188,0.0,0.0,0.0,0.0,45640.0,10439.0,안동시,안동시,0.37178352582701335,0.0,0.0,0.0,0.0,0.5112751632742223,0.11694131089876438,2017,37040,안동시,165704,81894,83810,14182,16867,19029,18137,24551,27046,22186,16039,7918,1070,19557,111237,34910,0.1148373002462221,0.1094542075025346,0.1481617824554627,0.1632187515087143,0.1338893448558876,0.1510343745473857,0.2106768695988027,0.6712994254815816,0.5057813933278618,2017
7회지방선거_기초의원비례,경상북도,영주시,20180613,9,91447,63719,60925,2794,21060,0.0,0.0,0.0,0.0,32963.0,6902.0,영주시,영주시,0.34567090685268775,0.0,0.0,0.0,0.0,0.5410422650800164,0.11328682806729586,2017,37060,영주시,108443,54415,54028,8232,11132,11605,10271,15415,18395,16290,11527,5626,771,11762,71507,25174,0.1070147450734487,0.0947133517147257,0.1421484097636546,0.1696282839832907,0.1502171647778095,0.1652849884270999,0.232140387115812,0.6593971026253423,0.498215652462584,2017
7회지방선거_기초의원비례,경상북도,영천시,20180613,9,88000,60062,56638,3424,18956,0.0,0.0,0.0,0.0,31918.0,5764.0,영천시,영천시,0.3346869592852855,0.0,0.0,0.0,0.0,0.5635439104488152,0.10176913026589922,2017,37070,영천시,97675,49918,47757,6702,6984,9998,11012,13390,17113,15639,11440,5570,479,9156,63702,24817,0.1023598669055541,0.1127412336831328,0.1370872792423854,0.1752034809316611,0.1601126183772715,0.1790529818274891,0.2540772971589455,0.6521832608139237,0.4889378039416432,2017
7회지방선거_기초의원비례,경상북도,의성군,20180613,9,48843,36234,33905,2329,8681,0.0,0.0,0.0,0.0,21999.0,3225.0,의성군,의성군,0.2560389323108686,0.0,0.0,0.0,0.0,0.6488423536351571,0.09511871405397435,2017,37520,의성군,50082,24203,25879,2296,2344,3227,3468,4846,9090,10228,9038,5113,625,3183,27288,19611,0.0644343277025678,0.0692464358452138,0.0967613114492232,0.1815023361686833,0.2042250708837506,0.2950361407292041,0.3915778123876842,0.5448664190727207,0.5167325586038897,2017
7회지방선거_기초의원비례,경상북도,포항시남구,20180613,9,198696,119379,114966,4413,45096,1106.0,0.0,0.0,0.0,54162.0,14602.0,포항시남구,포항시,0.39225510150827203,0.009620235547901118,0.0,0.0,0.0,0.47111319868482854,0.1270114642589983,2017,37011,포항시 남구,239046,124209,114837,23300,23075,27379,32995,39496,43230,31403,14468,5227,618,31590,174378,33078,0.1145344410699196,0.1380278272801051,0.1652234298001221,0.1808438543209256,0.1313680212176735,0.0849752767249818,0.1383750407871288,0.7294746617805778,0.4803970783865867,2017
7회지방선거_기초의원비례,경상북도,포항시북구,20180613,9,223110,139917,136041,3876,50550,1442.0,0.0,0.0,0.0,64266.0,19783.0,포항시북구,포항시,0.3715791562837674,0.010599745664909843,0.0,0.0,0.0,0.4724017024279445,0.14541939562337824,2017,37012,포항시 북구,267863,132626,135237,26047,27403,30201,34407,43580,48826,34106,17153,7467,1097,35695,192673,39495,0.1127479345784972,0.1284499912268585,0.1626951090669484,0.182279747482855,0.1273262824652901,0.0960080339576574,0.1474447758742342,0.7192968047098703,0.5048737600937793,2017
7회지방선거_기초의원비례,광주광역시,광산구,20180613,9,307011,178003,173980,4023,117557,0.0,0.0,10415.0,0.0,0.0,46008.0,광산구,광산구,0.6756926083457869,0.0,0.0,0.05986320266697322,0.0,0.0,0.2644441889872399,2017,24050,광산구,419625,212570,207055,53487,57644,59192,66703,81730,57256,26200,15514,6628,867,74467,311308,33850,0.1410592791182603,0.1589585939827226,0.1947691391123026,0.1364456359845099,0.0624366994340184,0.0548322907357759,0.0806672624366994,0.741871909442955,0.4934286565385761,2017
7회지방선거_기초의원비례,광주광역시,남구,20180613,9,176964,106265,101693,4572,88498,0.0,0.0,13195.0,0.0,0.0,0.0,남구,남구,0.8702467229799494,0.0,0.0,0.12975327702005054,0.0,0.0,0.0,2017,24030,남구,219325,106233,113092,20516,25355,28882,28448,34863,35422,25492,15642,6009,828,28885,156631,33809,0.1316858543257722,0.1297070557391998,0.1589558873817394,0.1615046164367947,0.1162293400205174,0.102491736008207,0.154150233671492,0.7141502336714921,0.5156366123332954,2017
7회지방선거_기초의원비례,광주광역시,동구,20180613,9,82265,51546,50185,1361,32496,0.0,0.0,2160.0,0.0,0.0,15529.0,동구,동구,0.6475241606057587,0.0,0.0,0.04304074922785693,0.0,0.0,0.3094350901663844,2017,24010,동구,100914,50531,50383,6722,8766,16733,12719,13201,15612,13464,9761,3950,566,9154,71383,20377,0.1658144558733178,0.1260380125651544,0.1308143567790395,0.1547059872762946,0.1334205362982341,0.1414769011237291,0.2019244108845155,0.7073646867629863,0.4992667023406068,2017
7회지방선거_기초의원비례,광주광역시,북구,20180613,9,358914,210522,206343,4179,138458,0.0,0.0,10281.0,0.0,0.0,57604.0,북구,북구,0.6710089511153758,0.0,0.0,0.049824806269173176,0.0,0.0,0.279166242615451,2017,24040,북구,450323,224448,225875,41885,50801,68992,62649,72873,73953,45795,26155,10073,1336,58525,334496,57302,0.1532055879890656,0.1391201426531622,0.1618238464391115,0.1642221250080497,0.1016936732078974,0.0834156816329612,0.1272464431086131,0.7427912853662816,0.5015844182953125,2017
7회지방선거_기초의원비례,광주광역시,서구,20180613,9,247275,147755,145631,2124,96345,0.0,0.0,8059.0,0.0,0.0,41227.0,서구,서구,0.6615693087323441,0.0,0.0,0.05533849249129649,0.0,0.0,0.28309219877635944,2017,24020,서구,305985,151340,154645,29294,36332,42613,43066,55114,49280,29548,16987,6187,769,42003,227426,36556,0.1392649966501626,0.1407454613788257,0.1801199405199601,0.1610536464205761,0.0965668251711685,0.0782489337712633,0.119469908655653,0.7432586564700884,0.5054005915322647,2017
7회지방선거_기초의원비례,대구광역시,남구,20180613,9,134493,72216,69294,2922,28569,0.0,0.0,0.0,0.0,40725.0,0.0,남구,남구,0.4122867780760239,0.0,0.0,0.0,0.0,0.5877132219239761,0.0,2017,22040,남구,152785,73530,79255,9008,12007,21253,19375,22398,26104,22432,14293,6118,684,12683,108984,31118,0.1391039696305265,0.126812187060248,0.146598160814216,0.1708544686978433,0.1468206957489282,0.1380698366986288,0.2036718264227509,0.7133160977844684,0.5187354779592237,2017
7회지방선거_기초의원비례,대구광역시,달서구,20180613,9,472669,265914,258824,7090,97697,5216.0,0.0,0.0,0.0,115992.0,39919.0,달서구,달서구,0.37746499551818996,0.02015269063147158,0.0,0.0,0.0,0.44815009427255587,0.15423221957778258,2017,22070,달서구,583043,290940,292103,53121,66188,83578,77077,101696,104183,60643,29329,11515,1145,75009,441526,66508,0.1433479177350555,0.1321977967319734,0.174422812725648,0.178688364323043,0.1040111964297659,0.0720169867402575,0.1140704887975672,0.7572786226744854,0.5009973535399619,2017
7회지방선거_기초의원비례,대구광역시,동구,20180613,9,295860,171571,167564,4007,61802,3426.0,0.0,0.0,0.0,74292.0,28044.0,동구,동구,0.36882623952638993,0.020445919171182353,0.0,0.0,0.0,0.44336492325320476,0.167362918049223,2017,22020,동구,340396,167950,172446,31870,29056,41076,48248,53076,56934,45322,26494,10033,1075,42196,240581,57619,0.1206712182281812,0.1417407960140542,0.1559242764309804,0.1672581346431803,0.1331449253222717,0.1104654578784709,0.16927049671559,0.7067679996239674,0.5066040729033243,2017
7회지방선거_기초의원비례,대구광역시,북구,20180613,9,360010,205677,200713,4964,76664,0.0,0.0,0.0,0.0,92195.0,31854.0,북구,북구,0.38195831859421164,0.0,0.0,0.0,0.0,0.45933746194815483,0.15870421945763355,2017,22050,북구,445293,222709,222584,42559,50890,65793,58916,78873,73385,44295,24782,9181,944,59766,331913,53614,0.1477521541995944,0.1323083902059992,0.1771260720469443,0.1648016025403498,0.0994738295908536,0.0783910818270217,0.1204016232009036,0.7453811310754941,0.4998596429766468,2017
