election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_민중당,party_대한애국당,party_국제녹색당,party_녹색당,party_우리미래,party_친박연대,party_노동당,party_국민의힘,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_민중당,ratio_대한애국당,ratio_국제녹색당,ratio_녹색당,ratio_우리미래,ratio_친박연대,ratio_노동당,ratio_국민의힘,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
7회지방선거_광역의원비례,경기도,안양시동안구,20180613,8,268004,174833,172900,1933,86682,461.0,472.0,0.0,1143.0,337.0,0.0,355.0,42295.0,41155.0,안양시동안구,경기도,0.5013418160786581,0.0026662810873337188,0.0027299016772700984,0.0,0.006610757663389242,0.0019491035280508964,0.0,0.00205320994794679,0.24462116830537883,0.23802776171197224,2017,31042,안양시 동안구,322590,158660,163930,31732,37238,44131,47451,59481,55867,29417,13775,6018,769,45229,245932,31429,0.1368021327381506,0.1470938342788059,0.1843857528131684,0.1731826777023466,0.0911900554883908,0.0637403515298056,0.0974270746148361,0.7623670913543508,0.5081682631203696,2017
7회지방선거_광역의원비례,경기도,안양시만안구,20180613,8,216498,129811,128125,1686,67117,319.0,520.0,0.0,730.0,304.0,0.0,344.0,34547.0,24244.0,안양시만안구,경기도,0.52384,0.0024897560975609754,0.004058536585365854,0.0,0.005697560975609756,0.0023726829268292684,0.0,0.002684878048780488,0.2696351219512195,0.18922146341463414,2017,31041,안양시 만안구,254107,127061,127046,20891,22715,37806,37813,39904,46702,29087,14675,5604,727,28361,193340,32406,0.1487798447110862,0.1488073921615697,0.1570362091559854,0.183788718925492,0.1144675274589051,0.0826659635507876,0.1275289543381331,0.7608605823531032,0.499970484874482,2017
7회지방선거_광역의원비례,경기도,양주시,20180613,8,171243,94152,92609,1543,50295,495.0,286.0,0.0,304.0,262.0,0.0,282.0,26386.0,14299.0,양주시,경기도,0.5430897644937317,0.005345052856633804,0.0030882527616106427,0.0,0.00328261832003369,0.002829098683713246,0.0,0.00304506041529441,0.2849183124750294,0.15440183999395307,2017,31260,양주시,212631,109115,103516,22521,23344,25489,29634,38395,33689,21959,13737,5437,762,31263,152570,28798,0.1198743362915097,0.1393682012500529,0.1805710362082669,0.1584387977293997,0.1032728059408082,0.0937586711250946,0.135436507376629,0.717534131899864,0.4868339988054423,2017
7회지방선거_광역의원비례,경기도,양평군,20180613,8,98582,60989,59057,1932,22954,253.0,289.0,0.0,341.0,198.0,0.0,220.0,22258.0,12544.0,양평군,경기도,0.3886753475455915,0.004283996816634776,0.004893577391333796,0.0,0.005774082665899047,0.003352693160844608,0.0,0.003725214623160675,0.3768901231014105,0.21240496469512504,2017,31580,양평군,109359,54876,54483,8873,10260,10459,11433,15588,19740,16877,11293,5048,709,12348,72761,24250,0.0956391334961,0.1045455792390201,0.1425397086659534,0.1805064055084629,0.1543265757733702,0.1559085214751415,0.22174672409221,0.6653407584195173,0.4982031657202425,2017
7회지방선거_광역의원비례,경기도,여주시,20180613,8,94136,55393,53784,1609,24268,312.0,509.0,0.0,217.0,319.0,0.0,219.0,20520.0,7420.0,여주시,경기도,0.45121225643313995,0.005800981704596163,0.009463781050126432,0.0,0.004034657147106946,0.005931131935147999,0.0,0.004071842927264614,0.3815261044176707,0.1379592443849472,2017,31280,여주시,111476,56779,54697,9503,11135,13368,13798,16800,19239,14159,9409,4438,594,13229,77958,20289,0.1199181886684129,0.1237755211884172,0.1507050845024938,0.172584233377588,0.127013886397072,0.1295435788869353,0.1820033011589938,0.6993254153360364,0.4906616670852919,2017
7회지방선거_광역의원비례,경기도,연천군,20180613,8,38497,24786,23825,961,11601,134.0,102.0,0.0,89.0,97.0,0.0,59.0,9130.0,2613.0,연천군,경기도,0.48692549842602306,0.005624344176285414,0.004281217208814271,0.0,0.0037355718782791187,0.004071353620146904,0.0,0.0024763903462749213,0.3832109129066107,0.10967471143756559,2017,31550,연천군,43990,23259,20731,3655,3484,5645,4924,5490,7441,6223,4941,2175,302,4856,29094,10040,0.1283246192316435,0.1119345305751307,0.1248010911570811,0.1691520800181859,0.1414639690838827,0.1686292339167992,0.2282336894748806,0.661377585814958,0.4712661968629233,2017
7회지방선거_광역의원비례,경기도,오산시,20180613,8,169638,90033,88761,1272,51449,258.0,241.0,0.0,290.0,272.0,0.0,291.0,19774.0,16186.0,오산시,경기도,0.5796352001442074,0.002906681988711258,0.002715156431315555,0.0,0.0032672006849855228,0.003064408918331249,0.0,0.0032784668942440936,0.22277802187897838,0.18235486305922646,2017,31140,오산시,219877,112936,106941,29741,24132,28127,42758,41179,29577,15501,8252,2964,371,38917,163266,17694,0.1279215197587742,0.1944632680998922,0.1872819803799397,0.1345161158283949,0.0704985059828904,0.0526976445922038,0.0804722640385306,0.7425333254501381,0.4863673781250426,2017
7회지방선거_광역의원비례,경기도,용인시기흥구,20180613,8,387109,245403,243087,2316,126063,727.0,741.0,0.0,888.0,431.0,0.0,450.0,62896.0,50891.0,용인시기흥구,경기도,0.518592108998013,0.0029906988033091032,0.0030482913524787422,0.0,0.0036530131187599503,0.0017730277637224533,0.0,0.0018511890804526773,0.25873864089811466,0.20935302998514935,2017,31192,용인시 기흥구,415720,205754,209966,54105,50023,51764,63773,82146,54169,33625,22290,8081,1293,73323,296014,46383,0.1245165014913884,0.1534037332820167,0.197599345713461,0.1303016453382084,0.0808837679207158,0.0761666506302318,0.1115726931588569,0.7120513807370346,0.5050659097469451,2017
7회지방선거_광역의원비례,경기도,용인시수지구,20180613,8,215189,139063,137968,1095,65210,268.0,455.0,0.0,1021.0,222.0,0.0,214.0,39932.0,30646.0,용인시수지구,경기도,0.47264583091731416,0.0019424794155166415,0.00329786617186594,0.0,0.007400266728516757,0.0016090687695697553,0.0,0.0015510843094050793,0.2894294329119796,0.22212397077583207,2017,31193,용인시 수지구,338993,165644,173349,41244,42469,39446,49070,68713,45567,28838,20119,6837,942,57727,240395,40871,0.116362284766942,0.1447522515214178,0.2026974008312856,0.1344187048110137,0.0850696032071458,0.0822966845923072,0.1205659113905006,0.7091444366107855,0.5113645414507084,2017
7회지방선거_광역의원비례,경기도,용인시처인구,20180613,8,192573,106658,104395,2263,54215,370.0,341.0,0.0,508.0,352.0,0.0,333.0,31411.0,16865.0,용인시처인구,경기도,0.5193256382010633,0.0035442310455481582,0.0032664399635997893,0.0,0.004866133435509364,0.0033718089946836536,0.0,0.0031898079409933425,0.30088605776138705,0.16154988265721537,2017,31191,용인시 처인구,240521,125322,115199,22627,27948,37372,34610,40525,37241,22605,13246,5810,815,31137,180261,29123,0.1553793639640613,0.1438959591885947,0.1684884064177348,0.1548347129772452,0.0939834775341862,0.0826164867101001,0.1210829823591287,0.7494605460645848,0.4789560994674062,2017
7회지방선거_광역의원비례,경기도,의왕시,20180613,8,127960,82356,81243,1113,41141,363.0,222.0,0.0,783.0,211.0,0.0,282.0,21152.0,17089.0,의왕시,경기도,0.5063943970557463,0.004468077249732284,0.002732543111406521,0.0,0.009637753406447324,0.0025971468311116034,0.0,0.003471068276651527,0.26035473825437266,0.21034427581453172,2017,31170,의왕시,151852,75667,76185,14665,15882,20923,21026,25645,27494,15741,7857,3480,506,19851,114225,17776,0.1377854753312435,0.1384637673524221,0.1688815425545926,0.1810578721386613,0.1036601427705924,0.0779904117166715,0.1170613492084398,0.7522126807681163,0.5017056080920896,2017
7회지방선거_광역의원비례,경기도,의정부시,20180613,8,366459,198445,195935,2510,107540,949.0,609.0,0.0,1066.0,496.0,0.0,537.0,50994.0,33744.0,의정부시,경기도,0.5488554877893179,0.004843442978538801,0.0031081736290096205,0.0,0.005440579784112078,0.0025314517569602164,0.0,0.0027407048255799118,0.2602597800290913,0.1722203792073902,2017,31030,의정부시,426530,210519,216011,40048,44618,56423,58459,74969,73014,44290,27492,10152,1182,55629,314085,56816,0.132283778397768,0.1370571823787306,0.1757648934424308,0.1711813940402785,0.1038379480927484,0.0910275947764518,0.1332051672801444,0.736372588094624,0.5064379996717698,2017
7회지방선거_광역의원비례,경기도,이천시,20180613,8,171518,93691,91975,1716,46597,350.0,252.0,0.0,313.0,307.0,0.0,291.0,31169.0,12696.0,이천시,경기도,0.5066268007610764,0.0038053818972546886,0.002739874966023376,0.0,0.003403098668116336,0.003337863549877684,0.0,0.003163903234574613,0.3388855667300897,0.1380375101929872,2017,31210,이천시,218798,112606,106192,23879,24549,31431,34151,35584,33301,19867,12054,5511,715,32365,160017,26416,0.1436530498450625,0.156084607720363,0.1626340277333431,0.1521997458843316,0.0908006471722776,0.0835473816031225,0.1207323650124772,0.7313458075485151,0.4853426448139379,2017
7회지방선거_광역의원비례,경기도,파주시,20180613,8,352518,193732,190962,2770,102523,1122.0,546.0,0.0,1773.0,484.0,0.0,543.0,48345.0,35626.0,파주시,경기도,0.5368764466228884,0.005875514500267069,0.002859207591039055,0.0,0.00928456970496748,0.002534535666781873,0.0,0.002843497659220159,0.2531655512615075,0.1865606769933285,2017,31200,파주시,430650,220786,209864,50972,46901,54278,69711,76326,62370,37400,25540,10635,1391,68545,309148,52957,0.1260373853477301,0.1618739115290839,0.177234413096482,0.1448275862068965,0.0868454661558109,0.0872309299895506,0.1229699291768257,0.7178636944154185,0.487319168698479,2017
7회지방선거_광역의원비례,경기도,평택시,20180613,8,394222,209688,205915,3773,108137,1209.0,753.0,0.0,611.0,644.0,0.0,1006.0,58044.0,35511.0,평택시,경기도,0.5251535827890149,0.005871354685185634,0.0036568486997061896,0.0,0.00296724376563145,0.003127504067212199,0.0,0.004885511011825268,0.28188330136221257,0.1724546536192118,2017,31070,평택시,486077,252448,233629,52896,51668,65844,79943,87628,75215,40989,25050,10600,1226,71600,360991,53486,0.1354600197088115,0.1644657122225491,0.1802759645076808,0.1547388582467387,0.0843261458575493,0.0758645235219934,0.1100360642449653,0.7426621708083287,0.4806419559041057,2017
7회지방선거_광역의원비례,경기도,포천시,20180613,8,129049,70756,68448,2308,33276,474.0,410.0,0.0,231.0,294.0,0.0,249.0,24414.0,9100.0,포천시,경기도,0.4861500701262272,0.006924964936886395,0.005989948574100047,0.0,0.0033748246844319775,0.0042952314165497895,0.0,0.003637798036465638,0.35667952314165496,0.13294763908368395,2017,31270,포천시,161239,87185,74054,12223,14818,24746,21261,24814,29133,17925,11584,5202,773,17214,119528,24497,0.1534740354380764,0.1318601579022445,0.1538957696338975,0.1806820930420059,0.1111703744131382,0.1089004521238658,0.1519297440445549,0.7413094846780246,0.459280943196125,2017
7회지방선거_광역의원비례,경기도,하남시,20180613,8,194181,115376,114145,1231,58471,361.0,287.0,0.0,391.0,223.0,0.0,246.0,32541.0,21625.0,하남시,경기도,0.5122519602260283,0.0031626440054316877,0.002514345788251785,0.0,0.0034254676069911077,0.0019536554382583557,0.0,0.0021551535327872444,0.2850847606115029,0.1894520127907486,2017,31180,하남시,218994,110017,108977,27206,19524,24590,37967,37149,34714,24476,11035,3922,680,34570,158948,25476,0.1122861813565668,0.1733700466679452,0.1696347845146442,0.1585157584226051,0.111765619149383,0.0714037827520388,0.1163319543001178,0.7258098395389828,0.4976255057216179,2017
7회지방선거_광역의원비례,경기도,화성시,20180613,8,551721,313664,309910,3754,174476,1095.0,665.0,0.0,1044.0,785.0,0.0,959.0,65012.0,65874.0,화성시,경기도,0.562989254944984,0.00353328385660353,0.002145784259946436,0.0,0.0033687199509535026,0.0025329934497112065,0.0,0.0030944467748701236,0.20977703204156045,0.21255848472137073,2017,31240,화성시,707928,374208,333720,103211,78761,88179,142548,132759,87215,47092,25327,10670,1388,134759,516835,56334,0.124559277214632,0.2013594602840966,0.1875317828931755,0.1231975568136872,0.066520889129968,0.052809042727509,0.079575889073465,0.730067181973308,0.4714038715801606,2017
7회지방선거_광역의원비례,경상남도,거제시,20180613,8,194485,122564,119293,3271,62168,1489.0,662.0,0.0,923.0,0.0,0.0,0.0,36491.0,17560.0,거제시,경상남도,0.5211370323489224,0.012481872364681918,0.005549361655755158,0.0,0.007737251976226602,0.0,0.0,0.0,0.3058938915108179,0.14720059014359602,2017,38090,거제시,257847,139356,118491,35666,27564,26850,50796,48727,37033,20475,9075,4183,486,46171,190074,21602,0.1041315198547976,0.1970005468359143,0.1889764084903062,0.1436239320217028,0.0794075556434629,0.0533029277051895,0.0837783646891373,0.7371580821184656,0.4595399597435688,2017
7회지방선거_광역의원비례,경상남도,거창군,20180613,8,53061,39548,37713,1835,13251,486.0,600.0,0.0,468.0,0.0,0.0,0.0,17544.0,5364.0,거창군,경상남도,0.3513642510540132,0.012886802959191791,0.015909633282952827,0.0,0.012409513960703205,0.0,0.0,0.0,0.4651976771935407,0.14223212154959827,2017,38590,거창군,60083,29491,30592,4845,6157,5445,5608,8308,10184,8588,7011,3960,488,6863,37866,15354,0.0906246359203102,0.0933375497228833,0.1382753857164256,0.1694988599104572,0.1429356057453855,0.1907195046851855,0.2555464940166103,0.6302281843449894,0.5091623254497945,2017
7회지방선거_광역의원비례,경상남도,고성군,20180613,8,46588,34069,32505,1564,13186,498.0,506.0,0.0,308.0,0.0,0.0,0.0,15223.0,2784.0,고성군,경상남도,0.4056606675896016,0.015320719889247807,0.0155668358714044,0.0,0.009475465313028765,0.0,0.0,0.0,0.46832794954622364,0.08564836179049377,2017,38540,고성군,52439,26681,25758,3800,4473,4196,5690,7042,8947,8283,6373,3585,405,5262,32980,14197,0.0800167814031541,0.1085070272125708,0.134289364785751,0.170617288659204,0.1579549571883521,0.1976200919163218,0.2707336142947043,0.628921222754057,0.4911992982322317,2017
7회지방선거_광역의원비례,경상남도,김해시,20180613,8,420296,251992,246448,5544,139439,1601.0,1031.0,0.0,1467.0,0.0,0.0,0.0,68674.0,34236.0,김해시,경상남도,0.5657948126988249,0.006496299422190483,0.004183438291241966,0.0,0.005952574173862235,0.0,0.0,0.0,0.27865513211712006,0.13891774329676038,2017,38070,김해시,536456,275718,260738,61287,63926,68778,82258,103604,85813,44223,22536,9382,990,84904,401080,50472,0.1282080916235441,0.1533359679078992,0.1931267429202022,0.1599627928478756,0.0824354653503735,0.061343334774893,0.0940841373756654,0.7476475237484528,0.4860379975244941,2017
7회지방선거_광역의원비례,경상남도,남해군,20180613,8,39731,30722,28978,1744,11845,500.0,240.0,0.0,286.0,0.0,0.0,0.0,13530.0,2577.0,남해군,경상남도,0.40875836841742014,0.01725446890744703,0.008282145075574574,0.0,0.0098695562150597,0.0,0.0,0.0,0.4669059286355166,0.088929532748982,2017,38550,남해군,42986,20813,22173,2110,3374,3348,3009,5031,7416,7395,6743,4212,587,3132,24708,15146,0.0778858232913041,0.0699995347322384,0.1170381054296747,0.172521286000093,0.1720327548504164,0.2685060252175126,0.3523472758572558,0.5747917926766855,0.5158191038942912,2017
7회지방선거_광역의원비례,경상남도,밀양시,20180613,8,93081,62106,60154,1952,24444,712.0,408.0,0.0,560.0,0.0,0.0,0.0,28469.0,5561.0,밀양시,경상남도,0.40635701698972637,0.011836286863716461,0.006782591348871231,0.0,0.009309439106293846,0.0,0.0,0.0,0.4732686105662134,0.09244605512517871,2017,38080,밀양시,103894,50665,53229,7321,8315,10405,10672,13590,19240,17362,11436,5740,578,10265,68204,25425,0.100150153040599,0.1027200800816216,0.1308063988295763,0.1851887500721889,0.1671126340308391,0.1708857104356363,0.2447205805917569,0.6564767936550715,0.5123394998748725,2017
7회지방선거_광역의원비례,경상남도,사천시,20180613,8,94449,65476,62888,2588,25308,806.0,526.0,0.0,463.0,0.0,0.0,0.0,28909.0,6876.0,사천시,경상남도,0.40242971632107877,0.012816435567993894,0.00836407581732604,0.0,0.007362294873425773,0.0,0.0,0.0,0.45969024297163213,0.10933723444854344,2017,38060,사천시,111655,57102,54553,11236,10196,10630,15256,18131,17673,14275,9817,4852,648,15108,74846,21701,0.0952039765348618,0.1366351708387443,0.162384129685191,0.158282208588957,0.1278491782723568,0.1371814965742689,0.1943576194527786,0.670332721329094,0.4885853745913752,2017
7회지방선거_광역의원비례,경상남도,산청군,20180613,8,32408,24648,23361,1287,8081,569.0,370.0,0.0,425.0,0.0,0.0,0.0,11574.0,2342.0,산청군,경상남도,0.3459184110269252,0.024356834039638713,0.015838363083772098,0.0,0.018192714352981466,0.0,0.0,0.0,0.49544111981507644,0.1002525576816061,2017,38570,산청군,34033,16459,17574,1991,2378,2468,2649,3928,6164,5925,5359,3028,359,2791,19823,11419,0.0725178503217465,0.0778362177886169,0.1154173890047894,0.1811183263303264,0.1740957306144036,0.2569858666588311,0.3355272823436077,0.5824640789821643,0.5163811594628742,2017
7회지방선거_광역의원비례,경상남도,양산시,20180613,8,275507,167512,164401,3111,85051,1195.0,596.0,0.0,1061.0,0.0,0.0,0.0,55876.0,20622.0,양산시,경상남도,0.517338702319329,0.007268812233502229,0.0036252820846588525,0.0,0.006453732033260138,0.0,0.0,0.0,0.3398762781248289,0.1254371932044209,2017,38100,양산시,332600,167518,165082,39822,34193,39232,54171,58407,52906,32540,17341,6611,778,52108,242399,38093,0.1179555021046301,0.1628713168971738,0.1756073361395069,0.1590679494888755,0.0978352375225496,0.0743535778713169,0.1145309681298857,0.7288003607937462,0.4963379434756464,2017
7회지방선거_광역의원비례,경상남도,의령군,20180613,8,24972,19912,18600,1312,6358,583.0,392.0,0.0,383.0,0.0,0.0,0.0,9214.0,1670.0,의령군,경상남도,0.34182795698924734,0.031344086021505374,0.021075268817204302,0.0,0.020591397849462366,0.0,0.0,0.0,0.4953763440860215,0.08978494623655914,2017,38510,의령군,26292,12747,13545,1430,1676,2084,2213,3022,4505,4447,4075,2695,282,2012,15129,9151,0.0792636543435265,0.084170089761144,0.1149399056747299,0.1713448957857903,0.1691389015670165,0.2682184694964247,0.3480526395861859,0.5754221816522136,0.5151757188498403,2017
7회지방선거_광역의원비례,경상남도,진주시,20180613,8,282049,190800,185811,4989,75015,3725.0,1329.0,0.0,1524.0,0.0,0.0,0.0,78532.0,25686.0,진주시,경상남도,0.4037166798521078,0.020047252315524917,0.007152429081163117,0.0,0.008201882558083214,0.0,0.0,0.0,0.4226445151255846,0.13823724106753638,2017,38030,진주시,353209,176672,176537,34246,40357,49463,46036,57482,56243,38470,23141,10037,1201,47653,254884,50672,0.1400389004810183,0.1303364297059248,0.1627421724814486,0.1592343343459538,0.108915684481426,0.0973333069089406,0.1434618030684382,0.7216237411843979,0.4998088950168314,2017
7회지방선거_광역의원비례,경상남도,창녕군,20180613,8,55922,39401,37346,2055,13145,414.0,491.0,0.0,300.0,0.0,0.0,0.0,20161.0,2835.0,창녕군,경상남도,0.35197879290954853,0.011085524554169121,0.013147325014727146,0.0,0.008032988807368928,0.0,0.0,0.0,0.5398436244845499,0.07591174422963637,2017,38530,창녕군,62544,31527,31017,4187,4675,6029,6638,7725,11152,10069,7936,4147,377,5617,39932,16995,0.0963961371194679,0.1061332821693527,0.1235130468150422,0.1783064722435405,0.1609906625735482,0.1992197492964952,0.2717287029930929,0.6384625223842415,0.4959228702993092,2017
7회지방선거_광역의원비례,경상남도,창원시마산합포구,20180613,8,154311,99252,96944,2308,37700,803.0,560.0,0.0,780.0,0.0,0.0,0.0,44953.0,12148.0,창원시마산합포구,경상남도,0.3888843043406503,0.008283132530120483,0.005776530780656874,0.0,0.008045882158772074,0.0,0.0,0.0,0.46370069318369367,0.12530945700610663,2017,38113,창원시 마산합포구,178850,89474,89376,15420,15969,21023,24433,26366,30651,25781,14137,5812,646,20606,126701,31543,0.1175454291305563,0.1366116857701985,0.1474196253844003,0.171378249930109,0.1441487279843444,0.1151523623147889,0.1763656695554934,0.7084204640760414,0.4997260273972603,2017
7회지방선거_광역의원비례,경상남도,창원시마산회원구,20180613,8,166500,109568,106089,3479,45028,774.0,493.0,0.0,706.0,0.0,0.0,0.0,45849.0,13239.0,창원시마산회원구,경상남도,0.4244360866819369,0.007295761106240986,0.004647041634853755,0.0,0.006654789846261158,0.0,0.0,0.0,0.4321748720413992,0.12479144868930804,2017,38114,창원시 마산회원구,202765,101853,100912,18443,20794,24800,27087,33787,36044,26373,12589,4339,443,25954,148426,28385,0.1223090770103321,0.1335881439104382,0.1666313219737134,0.1777624343451779,0.1300668261287697,0.0856706039010677,0.1399896431829951,0.7320099622715952,0.4976795798091387,2017
7회지방선거_광역의원비례,경상남도,창원시성산구,20180613,8,184600,125773,122480,3293,57079,3382.0,422.0,0.0,931.0,0.0,0.0,0.0,35933.0,24733.0,창원시성산구,경상남도,0.46602710646636186,0.027612671456564337,0.0034454604833442193,0.0,0.007601241018941868,0.0,0.0,0.0,0.2933785107772698,0.20193500979751797,2017,38112,창원시 성산구,267595,139059,128536,25404,31197,40471,39858,49744,52321,20757,7180,2989,316,36179,213781,17635,0.1512397466320372,0.1489489713933369,0.1858928604794558,0.1955230852594405,0.0775687139146845,0.0391823464563986,0.0659018292568994,0.7988975877725667,0.4803378239503728,2017
7회지방선거_광역의원비례,경상남도,창원시의창구,20180613,8,210327,135112,132737,2375,60826,2158.0,610.0,0.0,981.0,0.0,0.0,0.0,48665.0,19497.0,창원시의창구,경상남도,0.45824449851962906,0.01625771261969157,0.004595553613536542,0.0,0.00739055425390057,0.0,0.0,0.0,0.3666272403323866,0.14688444066085568,2017,38111,창원시 의창구,209691,107361,102330,20168,20991,29830,30355,35192,38608,21971,9563,4293,501,27076,159732,22883,0.1422569399735801,0.14476062396574,0.1678278991468398,0.1841185363224936,0.104777982841419,0.0684674115722658,0.1091272396049425,0.7617494313060647,0.4880037769861367,2017
7회지방선거_광역의원비례,경상남도,창원시진해구,20180613,8,150396,93886,92048,1838,43099,1183.0,413.0,0.0,629.0,0.0,0.0,0.0,33935.0,12789.0,창원시진해구,경상남도,0.4682231009907874,0.012851990265948202,0.004486789501129846,0.0,0.006833391274117852,0.0,0.0,0.0,0.3686663479923518,0.13893837997566488,2017,38115,창원시 진해구,186658,95782,90876,24592,19473,18672,32265,32988,26955,19106,10236,4191,444,32563,131414,22681,0.1000332158278777,0.1728562397539886,0.1767296338758585,0.1444084903941968,0.1023583237793183,0.0796697703821963,0.1215109987249408,0.7040362588263026,0.4868583184219267,2017
7회지방선거_광역의원비례,경상남도,통영시,20180613,8,110317,72807,70242,2565,29044,437.0,840.0,0.0,632.0,0.0,0.0,0.0,32047.0,7242.0,통영시,경상남도,0.41348480965803935,0.006221349050425672,0.01195865721363287,0.0,0.008997465903590445,0.0,0.0,0.0,0.45623700919677684,0.1031007089775348,2017,38050,통영시,132962,68376,64586,14274,12614,12055,19517,22477,22448,17062,9543,3920,418,19077,92575,21310,0.0906650020306553,0.1467862998450685,0.1690482995141469,0.1688301920849566,0.1283223778222349,0.1043982491238098,0.160271355725696,0.6962515605962606,0.4857478076442893,2017
7회지방선거_광역의원비례,경상남도,하동군,20180613,8,42568,33766,31819,1947,13754,553.0,366.0,0.0,410.0,0.0,0.0,0.0,13715.0,3021.0,하동군,경상남도,0.43225745623683964,0.017379553097206072,0.011502561362707817,0.0,0.01288538294729564,0.0,0.0,0.0,0.4310317734686822,0.09494327288726861,2017,38560,하동군,43441,21214,22227,2582,3014,3383,3304,5578,8087,7354,6262,3665,469,3737,25918,13786,0.077875739508759,0.0760571810041205,0.1284040422642204,0.1861605395824221,0.1692870790267259,0.2393130913192606,0.3173499689233673,0.5966253078888607,0.5116594921848023,2017
7회지방선거_광역의원비례,경상남도,함안군,20180613,8,56780,40447,38754,1693,16131,415.0,381.0,0.0,434.0,0.0,0.0,0.0,17632.0,3761.0,함안군,경상남도,0.41624090416473136,0.010708572018372296,0.009831243226505651,0.0,0.011198843990297776,0.0,0.0,0.0,0.4549723899468442,0.09704804665324869,2017,38520,함안군,67906,35444,32462,6172,6025,6972,8788,10404,11201,9101,6228,3308,321,8407,45733,13766,0.1026713397932436,0.1294141902041057,0.1532117927723618,0.1649486054251465,0.134023503077784,0.1451565399228345,0.2027214090065679,0.6734750979294908,0.4780431773333726,2017
7회지방선거_광역의원비례,경상남도,함양군,20180613,8,34972,27234,25693,1541,10375,487.0,431.0,0.0,360.0,0.0,0.0,0.0,11681.0,2359.0,함양군,경상남도,0.40380648425641225,0.0189545790682287,0.01677499708091698,0.0,0.014011598489861051,0.0,0.0,0.0,0.45463744988907484,0.09181489121550616,2017,38580,함양군,37942,18185,19757,2470,3144,2533,3086,4933,6625,6238,5668,3105,417,3584,22278,12080,0.0667597912603447,0.0813346687048653,0.1300142322492225,0.1746086131463813,0.1644088345369247,0.2422117969532444,0.3183806863106847,0.5871593484792578,0.5207158294238574,2017
7회지방선거_광역의원비례,경상남도,합천군,20180613,8,42165,32500,30300,2200,9266,665.0,344.0,0.0,406.0,0.0,0.0,0.0,17217.0,2402.0,합천군,경상남도,0.3058085808580858,0.021947194719471947,0.011353135313531354,0.0,0.0133993399339934,0.0,0.0,0.0,0.5682178217821782,0.07927392739273928,2017,38600,합천군,43449,20657,22792,2191,2733,2905,3150,4862,7715,7712,7579,4405,447,3130,24141,16178,0.0668599967778314,0.0724987916868052,0.1119013095813482,0.1775645009091118,0.1774954544408387,0.2861055490345002,0.3723445879076618,0.5556169301940206,0.5245690349605284,2017
7회지방선거_광역의원비례,경상북도,경산시,20180613,8,215139,118493,114593,3900,40141,780.0,1212.0,0.0,0.0,0.0,644.0,0.0,54296.0,17520.0,경산시,경상북도,0.3502919026467585,0.006806698489436528,0.010576562268201374,0.0,0.0,0.0,0.005619889522047595,0.0,0.4738160271569817,0.1528889199165743,2017,37100,경산시,282626,142697,139929,25074,31354,49149,38817,43339,42444,29166,17245,7405,859,33346,211044,38236,0.1739011980497194,0.1373440518565171,0.1533439952445988,0.1501772660689391,0.1031964504327273,0.0902570888736351,0.135288331576005,0.7467253543552256,0.4951030690736167,2017
7회지방선거_광역의원비례,경상북도,경주시,20180613,8,218273,139126,133520,5606,43874,1310.0,2007.0,0.0,0.0,0.0,994.0,0.0,68040.0,17295.0,경주시,경상북도,0.3285949670461354,0.00981126423007789,0.015031455961653685,0.0,0.0,0.0,0.007444577591372079,0.0,0.5095865787896944,0.12953115638106652,2017,37020,경주시,262264,133171,129093,20375,24410,33020,31378,41002,45483,34481,22276,10629,1216,28435,184543,49286,0.1259036695848458,0.1196428026721166,0.1563386511301589,0.1734244883018637,0.1314743922154775,0.1301017295549522,0.1879251441295793,0.7036535704480981,0.4922253912088583,2017
7회지방선거_광역의원비례,경상북도,고령군,20180613,8,29462,20295,19143,1152,5012,312.0,286.0,0.0,0.0,0.0,330.0,0.0,11107.0,2096.0,고령군,경상북도,0.26181894164968916,0.016298385832941544,0.014940187013529749,0.0,0.0,0.0,0.01723867732330356,0.0,0.5802120879694928,0.1094917202110432,2017,37570,고령군,33094,17236,15858,2196,2219,3154,3626,4549,5930,5224,3988,2183,244,2993,21214,8887,0.0953042847646098,0.109566688825769,0.1374569408351967,0.1791865594971898,0.1578533873209645,0.1938417840091859,0.2685381035837312,0.6410225418504865,0.4791805161056385,2017
7회지방선거_광역의원비례,경상북도,구미시,20180613,8,332873,187204,182072,5132,78486,669.0,1588.0,0.0,0.0,0.0,1116.0,0.0,74754.0,25459.0,구미시,경상북도,0.43107122457049957,0.0036743705786721737,0.00872182433323081,0.0,0.0,0.0,0.006129443297157169,0.0,0.41057383892086646,0.1398292982995738,2017,37050,구미시,423003,218610,204393,50977,50190,61857,74055,75685,63335,29646,14315,6721,908,68475,321282,33246,0.1462330054396777,0.1750696803568769,0.1789230809237759,0.1497270704935898,0.0700846093290118,0.0518767006380569,0.0785951872681754,0.7595265281806513,0.4831951546442933,2017
