election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_국민의힘,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
21대대통령선거,경상북도,울릉군,20250603,1,8412,6716,6654,62,1814,4351,489,울릉군,대한민국,0.2726179741508867,0.653892395551548,0.07348963029756538,2024,37630,울릉군,8515,4827,3688,332,392,640,845,1103,1758,1864,1047,498,79,511,5499,2505,0.0751614797416324,0.099236641221374,0.1295361127422196,0.2064591896652965,0.2189078097475044,0.1907222548443922,0.2941867293012331,0.6458015267175573,0.4331180270111567,2024
21대대통령선거,경상북도,울진군,20250603,1,41362,32830,32547,283,7327,23129,2091,울진군,대한민국,0.225120594832089,0.7106338525824193,0.06424555258549175,2024,37620,울진군,45274,23835,21439,2435,2904,3402,4643,5460,7777,8909,5490,3855,673,3641,27408,14225,0.0751424658744533,0.1025533418739232,0.1205990193046781,0.1717762954455095,0.1967796086053805,0.2212749039183637,0.3141979944338914,0.6053805716305164,0.4735388964968856,2024
21대대통령선거,경상북도,의성군,20250603,1,45733,37276,36951,325,6725,28522,1704,의성군,대한민국,0.1819977808449027,0.7718870937187086,0.04611512543638873,2024,37520,의성군,47094,23378,23716,1582,1877,2090,3088,3751,6998,11881,8663,6310,1003,2263,22737,22094,0.044379326453476,0.065570985688198,0.0796492122138701,0.1485964241729307,0.2522826687051429,0.3392364207754703,0.4691468127574638,0.4828003567333418,0.5035885675457595,2024
21대대통령선거,경상북도,청도군,20250603,1,37770,30244,29999,245,6045,22480,1474,청도군,대한민국,0.20150671689056301,0.7493583119437315,0.049134971165705525,2024,37560,청도군,39479,19262,20217,1207,1966,2216,2745,3576,6293,9788,6878,4205,738,1947,20781,16751,0.0561311076774994,0.0695306365409458,0.0905798019200081,0.159401200638314,0.2479292788571139,0.2994250107652169,0.4243015273943109,0.52638111400998,0.5120950378682337,2024
21대대통령선거,경상북도,청송군,20250603,1,22070,18250,18078,172,3789,13348,941,청송군,대한민국,0.2095917690009957,0.738356012833278,0.0520522181657263,2024,37530,청송군,23079,11577,11502,857,930,1218,1642,2013,3769,5680,3949,2720,395,1251,11959,9869,0.0527752502274795,0.0711469301096234,0.0872221500064994,0.1633086355561332,0.2461111833268339,0.3060791195459075,0.4276181810303739,0.5181766974305646,0.4983751462368387,2024
21대대통령선거,경상북도,칠곡군,20250603,1,92234,69654,69155,499,18246,45689,5220,칠곡군,대한민국,0.26384209384715496,0.6606752946280096,0.07548261152483551,2024,37590,칠곡군,110043,58414,51629,6999,10229,10505,12893,19142,20931,16285,8251,4928,820,11405,77493,21145,0.0954626827694628,0.1171632907136301,0.1739501831102387,0.1902074643548431,0.1479876048453786,0.1272139072907863,0.1921521587015984,0.7042065374444535,0.4691711421898712,2024
21대대통령선거,경상북도,포항시남구,20250603,1,189163,147128,146096,1032,39332,94527,12237,포항시남구,대한민국,0.2692202387471252,0.6470197678238966,0.0837599934289782,2024,37011,포항시 남구,222544,117070,105474,14692,19749,22923,25114,33053,38972,39031,21305,8539,1114,23252,149376,49916,0.103004349701632,0.1128495937881946,0.1485234380616867,0.1751204256236969,0.1753855417355669,0.1391095693435904,0.2242972176288734,0.6712200733338126,0.4739467251419944,2024
21대대통령선거,경상북도,포항시북구,20250603,1,233819,187038,185892,1146,49724,120983,15185,포항시북구,대한민국,0.267488649323263,0.6508241344436555,0.08168721623308157,2024,37012,포항시 북구,270531,134928,135603,20006,24528,26698,31049,39213,46828,47379,24565,10967,1727,30392,180472,59667,0.0986873962688194,0.1147705808206822,0.1449482684054692,0.1730966136967667,0.1751333488583563,0.1377254362716287,0.2205551304656398,0.6671028458845751,0.5012475464918993,2024
21대대통령선거,광주광역시,광산구,20250603,1,323168,270928,269237,1691,229298,19872,20067,광산구,대한민국,0.8516585759015292,0.07380857757291903,0.07453284652555184,2024,24050,광산구,412447,209452,202995,34388,48830,59604,53996,70929,73813,44140,19209,10126,1746,54034,309256,49157,0.144513113199999,0.1309162146894025,0.1719711866009451,0.1789636001716584,0.1070198110302657,0.0753575610926979,0.1191837981607333,0.7498078541000419,0.4921723275960305,2024
21대대통령선거,광주광역시,남구,20250603,1,176412,149219,148451,768,126148,12337,9966,남구,대한민국,0.8497618742884857,0.08310486288404928,0.06713326282746496,2024,24030,남구,208707,99918,108789,15674,22214,23644,22847,32469,32921,31100,19408,9294,1361,24874,138899,44934,0.113288006631306,0.1094692559425414,0.1555721657634866,0.1577378813360357,0.1490127307660979,0.1440440426051833,0.2152970432232747,0.6655215206006506,0.5212522819071713,2024
21대대통령선거,광주광역시,동구,20250603,1,92286,77545,77084,461,63684,7402,5998,동구,대한민국,0.8261636656115406,0.0960251154584609,0.07781121892999844,2024,24010,동구,111289,54991,56298,7875,8215,17386,14666,14219,15972,16082,10828,5928,900,10855,74948,25486,0.1562238855592196,0.1317830153923568,0.1277664459200819,0.1435182273180637,0.1445066448615766,0.1586500013478421,0.2290073592178921,0.6734538004654548,0.5058720987698695,2024
21대대통령선거,광주광역시,북구,20250603,1,362472,304117,302422,1695,257145,23544,21733,북구,대한민국,0.8502853628373597,0.07785147905906316,0.07186315810357712,2024,24040,북구,433088,214530,218558,31480,40523,58460,54943,63506,73115,63053,33542,15808,2383,47208,305807,80073,0.13498411408305,0.1268633626422343,0.1466353258460174,0.1688225025860795,0.1455893490468449,0.1194514740653169,0.1848885215014038,0.7061082274272203,0.5046503251071376,2024
21대대통령선거,광주광역시,서구,20250603,1,240133,200340,199230,1110,168407,16782,14041,서구,대한민국,0.8452893640515986,0.08423430206294233,0.07047633388545901,2024,24020,서구,278639,136908,141731,18305,26146,37381,33644,42304,50817,39787,21346,9824,1425,28871,199202,50566,0.1341556637800164,0.1207440451623785,0.151823685844408,0.1823757621869156,0.1427904923574948,0.1169793173245669,0.1814749550493649,0.7149106908939524,0.5086545673792973,2024
21대대통령선거,대구광역시,남구,20250603,1,125079,96240,95535,705,20940,66687,7908,남구,대한민국,0.21918668550792902,0.6980373685036897,0.08277594598838123,2024,22040,남구,136119,64467,71652,5727,7999,18047,15885,16540,22612,23976,15830,8816,1341,8610,89649,37860,0.132582519707021,0.116699358649417,0.1215113246497549,0.1661193514498343,0.1761399951513014,0.1909138327492855,0.2781389813325105,0.6586075419302229,0.5263923478720826,2024
21대대통령선거,대구광역시,달서구,20250603,1,452664,364667,362364,2303,83001,246446,32917,달서구,대한민국,0.22905421068318044,0.6801061915642834,0.09083959775253612,2024,22070,달서구,532999,262668,270331,34155,49627,68620,63136,76389,97810,85570,41361,18457,2310,53507,379763,99729,0.1287432058971968,0.1184542560117373,0.143319218234931,0.183508787070895,0.1605443912652744,0.1165630704748039,0.1871091690603547,0.7125022748635551,0.5071885688340879,2024
21대대통령선거,대구광역시,달성군,20250603,1,212190,168018,166897,1121,42728,109225,14944,달성군,대한민국,0.25601418839164275,0.6544455562412745,0.0895402553670827,2024,22510,달성군,263117,134437,128680,26124,26104,25452,37842,45596,42086,36399,17157,7954,1355,37807,182795,42515,0.0967326322510518,0.1438219499310193,0.1732917295347697,0.1599516564874181,0.1383376976782191,0.1005864311313978,0.1615821098598722,0.6947289608805208,0.4890599999239882,2024
21대대통령선거,대구광역시,동구,20250603,1,300119,240878,239223,1655,57694,160000,21529,동구,대한민국,0.2411724625140559,0.6688320103000129,0.08999552718593112,2024,22020,동구,336051,163725,172326,23283,24984,34300,43919,47743,55908,55868,33817,16638,2145,33651,223147,79253,0.1020678408931977,0.1306914724253164,0.1420706976024472,0.1663676049171108,0.1662485753650487,0.1565238609615802,0.2358362272393178,0.6640271863496909,0.5127971647160698,2024
21대대통령선거,대구광역시,북구,20250603,1,358624,287673,285674,1999,68670,189776,27228,북구,대한민국,0.24037889342397278,0.6643096676631405,0.09531143891288672,2024,22050,북구,422633,209441,213192,27361,39346,59662,49106,60139,77399,62849,32012,16112,2080,42162,302591,77880,0.1411673958256927,0.1161906429455343,0.1422960346210542,0.183135249732037,0.1487082172949107,0.1187886416820267,0.1842733530036698,0.7159663348579027,0.5044376563117409,2024
21대대통령선거,대구광역시,서구,20250603,1,147381,114567,113771,796,21840,83588,8343,서구,대한민국,0.1919645603888513,0.7347039227922757,0.073331516818873,2024,22030,서구,164111,81456,82655,7698,9350,16423,19764,19917,29236,32923,19275,9192,1175,11376,107774,44961,0.1000725118974352,0.1204306841101449,0.1213629799343127,0.1781477170939181,0.200614218425334,0.1806216524181803,0.2739670101333853,0.6567140532931979,0.5036530153371803,2024
21대대통령선거,대구광역시,수성구,20250603,1,346438,284576,283018,1558,65324,189622,28072,수성구,대한민국,0.23081217449066843,0.6699997879993499,0.0991880375099817,2024,22060,수성구,398685,192287,206398,28931,45033,41344,40269,63101,74093,58446,32554,16688,2412,47826,272581,78278,0.1037009167638612,0.1010045524662327,0.1582728219020028,0.185843460375986,0.146596937431807,0.1295609315625117,0.1963404692928,0.6837001642901037,0.5176969286529466,2024
21대대통령선거,대구광역시,중구,20250603,1,85181,68687,68206,481,16317,44323,7566,중구,대한민국,0.23923115268451456,0.6498401900126088,0.11092865730287658,2024,22010,중구,94128,45038,49090,8374,6624,13262,16411,13773,13260,11178,7406,4032,524,11112,65732,17284,0.1408932517423083,0.1743476967533571,0.1463220295767465,0.1408720040795512,0.1187531871494135,0.1270822709501954,0.1836223015468298,0.6983256841747407,0.521523882372939,2024
