election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_녹색당,party_한국국민당,party_대한애국당,party_민중당,party_한반도미래연합,party_국민의힘,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_녹색당,ratio_한국국민당,ratio_대한애국당,ratio_민중당,ratio_한반도미래연합,ratio_국민의힘,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
7회지방선거_기초단체장,경상북도,예천군,20180613,4,44218,34637,33526,1111,0.0,0.0,0.0,0.0,0.0,0.0,17866.0,15660.0,예천군,예천군,0.0,0.0,0.0,0.0,0.0,0.0,0.5328998389309789,0.4671001610690211,2017,37600,예천군,46321,22674,23647,3685,3158,3369,4400,5331,7457,7905,6869,3949,518,4904,26382,15035,0.0727315904233501,0.0949893137022085,0.1150881889423803,0.1609852982448565,0.1706569374581723,0.2447270136655081,0.3245828026165238,0.5695472895662874,0.5105027957082101,2017
7회지방선거_기초단체장,경상북도,울릉군,20180613,4,9057,7480,7357,123,459.0,0.0,0.0,0.0,0.0,0.0,2615.0,1915.0,울릉군,울릉군,0.09200240529164161,0.0,0.0,0.0,0.0,0.0,0.5241531369011826,0.3838444578071758,2017,37630,울릉군,8702,4824,3878,529,471,785,998,1407,1814,1442,887,382,38,714,6055,1933,0.0902091473224546,0.114686279016318,0.1616869685129855,0.2084578257871753,0.1657090324063433,0.1501953573891059,0.222132843024592,0.6958170535509078,0.4456446793840496,2017
7회지방선거_기초단체장,경상북도,울진군,20180613,4,43356,33183,32019,1164,2520.0,0.0,0.0,0.0,0.0,0.0,8542.0,12129.0,울진군,울진군,0.10866284334440085,0.0,0.0,0.0,0.0,0.0,0.36833254279677463,0.5230046138588246,2017,37620,울진군,48504,24852,23652,3803,3961,4003,5456,6855,8501,7019,5665,3200,422,5185,30964,12355,0.0825292759360052,0.1124855682005607,0.141328550222662,0.1752638957611743,0.1447097146627082,0.1914687448457859,0.2547212601022596,0.6383803397657926,0.487629886194953,2017
7회지방선거_기초단체장,경상북도,의성군,20180613,4,48843,36245,35036,1209,0.0,0.0,0.0,0.0,2312.0,0.0,21049.0,11675.0,의성군,의성군,0.0,0.0,0.0,0.0,0.06598926818129923,0.0,0.6007820527457473,0.33322867907295356,2017,37520,의성군,50082,24203,25879,2296,2344,3227,3468,4846,9090,10228,9038,5113,625,3183,27288,19611,0.0644343277025678,0.0692464358452138,0.0967613114492232,0.1815023361686833,0.2042250708837506,0.2950361407292041,0.3915778123876842,0.5448664190727207,0.5167325586038897,2017
7회지방선거_기초단체장,경상북도,청도군,20180613,4,39294,28368,27650,718,10251.0,0.0,0.0,0.0,0.0,0.0,17399.0,0.0,청도군,청도군,0.37074141048824594,0.0,0.0,0.0,0.0,0.0,0.6292585895117541,0.0,2017,37560,청도군,41278,19885,21393,1890,2907,3244,3283,4442,7486,8194,6088,3527,414,2683,24552,14043,0.0785890789282426,0.0795338921459373,0.1076118028974272,0.1813556858374921,0.1985076796356412,0.2429623528271718,0.3402054363098987,0.5947962595086971,0.51826638887543,2017
7회지방선거_기초단체장,경상북도,청송군,20180613,4,23522,18152,17583,569,0.0,0.0,0.0,0.0,0.0,0.0,9604.0,7979.0,청송군,청송군,0.0,0.0,0.0,0.0,0.0,0.0,0.5462094068133994,0.4537905931866007,2017,37530,청송군,24441,12056,12385,1290,1358,1626,1884,2758,4687,4699,4061,1955,227,1804,14181,8456,0.0665275561556401,0.0770835890511844,0.1128431733562456,0.1917679309357227,0.1922589092099341,0.2554314471584632,0.345976023894276,0.580213575549282,0.5067304938423142,2017
7회지방선거_기초단체장,경상북도,칠곡군,20180613,4,96894,54849,53460,1389,23244.0,0.0,0.0,0.0,0.0,0.0,25243.0,4973.0,칠곡군,칠곡군,0.43479236812570143,0.0,0.0,0.0,0.0,0.0,0.4721848110737,0.09302282080059858,2017,37590,칠곡군,121778,63665,58113,13400,12521,15924,20905,20968,17406,10761,7092,3570,469,17878,88152,15748,0.1307625351048629,0.1716648327284074,0.1721821675507891,0.1429322209266041,0.0883657146611046,0.0914040302846162,0.1293172822677331,0.7238745914697235,0.4772044211598154,2017
7회지방선거_기초단체장,경상북도,포항시남구,20180613,4,198696,119414,117219,2195,49872.0,0.0,0.0,0.0,0.0,0.0,59307.0,6524.0,포항시남구,포항시,0.43103463177272844,0.0,0.0,0.0,0.0,0.0,0.5125796219631298,0.05638574626414181,2017,37011,포항시 남구,239046,124209,114837,23300,23075,27379,32995,39496,43230,31403,14468,5227,618,31590,174378,33078,0.1145344410699196,0.1380278272801051,0.1652234298001221,0.1808438543209256,0.1313680212176735,0.0849752767249818,0.1383750407871288,0.7294746617805778,0.4803970783865867,2017
7회지방선거_기초단체장,경상북도,포항시북구,20180613,4,223110,139961,137686,2275,58255.0,0.0,0.0,0.0,0.0,0.0,68285.0,9333.0,포항시북구,포항시,0.4287459613020983,0.0,0.0,0.0,0.0,0.0,0.5025648951594504,0.06868914353845135,2017,37012,포항시 북구,267863,132626,135237,26047,27403,30201,34407,43580,48826,34106,17153,7467,1097,35695,192673,39495,0.1127479345784972,0.1284499912268585,0.1626951090669484,0.182279747482855,0.1273262824652901,0.0960080339576574,0.1474447758742342,0.7192968047098703,0.5048737600937793,2017
7회지방선거_기초단체장,광주광역시,광산구,20180613,4,307011,178024,174626,3398,132411.0,0.0,0.0,0.0,0.0,0.0,0.0,42215.0,광산구,광산구,0.7582547845108976,0.0,0.0,0.0,0.0,0.0,0.0,0.2417452154891024,2017,24050,광산구,419625,212570,207055,53487,57644,59192,66703,81730,57256,26200,15514,6628,867,74467,311308,33850,0.1410592791182603,0.1589585939827226,0.1947691391123026,0.1364456359845099,0.0624366994340184,0.0548322907357759,0.0806672624366994,0.741871909442955,0.4934286565385761,2017
7회지방선거_기초단체장,광주광역시,남구,20180613,4,176964,106285,104168,2117,71721.0,0.0,0.0,0.0,0.0,0.0,0.0,11156.0,남구,남구,0.8653908804614067,0.0,0.0,0.0,0.0,0.0,0.0,0.13460911953859334,2017,24030,남구,219325,106233,113092,20516,25355,28882,28448,34863,35422,25492,15642,6009,828,28885,156631,33809,0.1316858543257722,0.1297070557391998,0.1589558873817394,0.1615046164367947,0.1162293400205174,0.102491736008207,0.154150233671492,0.7141502336714921,0.5156366123332954,2017
7회지방선거_기초단체장,광주광역시,동구,20180613,4,82265,51552,50599,953,27283.0,0.0,0.0,0.0,0.0,0.0,0.0,23316.0,동구,동구,0.5392003794541395,0.0,0.0,0.0,0.0,0.0,0.0,0.4607996205458606,2017,24010,동구,100914,50531,50383,6722,8766,16733,12719,13201,15612,13464,9761,3950,566,9154,71383,20377,0.1658144558733178,0.1260380125651544,0.1308143567790395,0.1547059872762946,0.1334205362982341,0.1414769011237291,0.2019244108845155,0.7073646867629863,0.4992667023406068,2017
7회지방선거_기초단체장,광주광역시,북구,20180613,4,358914,210565,206116,4449,159151.0,0.0,0.0,0.0,0.0,0.0,0.0,46965.0,북구,북구,0.7721428710046769,0.0,0.0,0.0,0.0,0.0,0.0,0.227857128995323,2017,24040,북구,450323,224448,225875,41885,50801,68992,62649,72873,73953,45795,26155,10073,1336,58525,334496,57302,0.1532055879890656,0.1391201426531622,0.1618238464391115,0.1642221250080497,0.1016936732078974,0.0834156816329612,0.1272464431086131,0.7427912853662816,0.5015844182953125,2017
7회지방선거_기초단체장,광주광역시,서구,20180613,4,247275,147795,144783,3012,96441.0,0.0,0.0,0.0,0.0,0.0,0.0,48342.0,서구,서구,0.6661072087192557,0.0,0.0,0.0,0.0,0.0,0.0,0.3338927912807443,2017,24020,서구,305985,151340,154645,29294,36332,42613,43066,55114,49280,29548,16987,6187,769,42003,227426,36556,0.1392649966501626,0.1407454613788257,0.1801199405199601,0.1610536464205761,0.0965668251711685,0.0782489337712633,0.119469908655653,0.7432586564700884,0.5054005915322647,2017
7회지방선거_기초단체장,대구광역시,남구,20180613,4,134493,72239,70389,1850,22302.0,0.0,0.0,2042.0,0.0,0.0,31957.0,14088.0,남구,남구,0.31683927886459534,0.0,0.0,0.029010214664223103,0.0,0.0,0.45400559746551306,0.2001449090056685,2017,22040,남구,152785,73530,79255,9008,12007,21253,19375,22398,26104,22432,14293,6118,684,12683,108984,31118,0.1391039696305265,0.126812187060248,0.146598160814216,0.1708544686978433,0.1468206957489282,0.1380698366986288,0.2036718264227509,0.7133160977844684,0.5187354779592237,2017
7회지방선거_기초단체장,대구광역시,달서구,20180613,4,472669,265996,260348,5648,113699.0,0.0,0.0,0.0,0.0,0.0,146649.0,0.0,달서구,달서구,0.43671931414875476,0.0,0.0,0.0,0.0,0.0,0.5632806858512452,0.0,2017,22070,달서구,583043,290940,292103,53121,66188,83578,77077,101696,104183,60643,29329,11515,1145,75009,441526,66508,0.1433479177350555,0.1321977967319734,0.174422812725648,0.178688364323043,0.1040111964297659,0.0720169867402575,0.1140704887975672,0.7572786226744854,0.5009973535399619,2017
7회지방선거_기초단체장,대구광역시,달성군,20180613,4,196837,115197,111169,4028,0.0,0.0,0.0,0.0,0.0,0.0,46695.0,64474.0,달성군,달성군,0.0,0.0,0.0,0.0,0.0,0.0,0.4200361611600356,0.5799638388399644,2017,22510,달성군,239240,122794,116446,31076,22567,29103,43409,39650,36811,22162,11268,4987,563,39451,173787,26002,0.1216477177729476,0.1814454104664771,0.1657331549908042,0.153866410299281,0.0926350108677478,0.0702976090954689,0.108685838488547,0.7264128072228724,0.4867329877946831,2017
7회지방선거_기초단체장,대구광역시,동구,20180613,4,295860,171630,168228,3402,55546.0,0.0,0.0,2850.0,0.0,0.0,62891.0,46941.0,동구,동구,0.3301828470884752,0.0,0.0,0.016941293958199585,0.0,0.0,0.3738438309912738,0.2790320279620515,2017,22020,동구,340396,167950,172446,31870,29056,41076,48248,53076,56934,45322,26494,10033,1075,42196,240581,57619,0.1206712182281812,0.1417407960140542,0.1559242764309804,0.1672581346431803,0.1331449253222717,0.1104654578784709,0.16927049671559,0.7067679996239674,0.5066040729033243,2017
7회지방선거_기초단체장,대구광역시,북구,20180613,4,360010,205765,201520,4245,81736.0,0.0,0.0,0.0,0.0,0.0,98984.0,20800.0,북구,북구,0.4055974593092497,0.0,0.0,0.0,0.0,0.0,0.4911869789599047,0.10321556173084558,2017,22050,북구,445293,222709,222584,42559,50890,65793,58916,78873,73385,44295,24782,9181,944,59766,331913,53614,0.1477521541995944,0.1323083902059992,0.1771260720469443,0.1648016025403498,0.0994738295908536,0.0783910818270217,0.1204016232009036,0.7453811310754941,0.4998596429766468,2017
7회지방선거_기초단체장,대구광역시,서구,20180613,4,167260,89618,87680,1938,24798.0,0.0,0.0,0.0,0.0,0.0,43894.0,18988.0,서구,서구,0.28282390510948907,0.0,0.0,0.0,0.0,0.0,0.5006158759124087,0.21656021897810218,2017,22030,서구,191414,96275,95139,11300,14988,25880,22868,28452,37946,28837,15850,5701,650,15858,140716,34840,0.1352043215229816,0.1194687953859174,0.1486411652230244,0.1982404630800255,0.1506525123554181,0.1159842017825237,0.1820138547859613,0.7351395404724838,0.4970326099449361,2017
7회지방선거_기초단체장,대구광역시,수성구,20180613,4,351854,211812,207903,3909,91481.0,0.0,0.0,0.0,0.0,0.0,116422.0,0.0,수성구,수성구,0.44001770056228146,0.0,0.0,0.0,0.0,0.0,0.5599822994377186,0.0,2017,22060,수성구,425546,207706,217840,37456,57154,51717,46110,80390,73259,45699,26107,11152,1195,58086,309803,57657,0.1215309273263055,0.1083549134523647,0.1889102470708219,0.1721529517372975,0.1073890954209415,0.0903639089546136,0.1354894652986986,0.7280129527712633,0.5119070558764505,2017
7회지방선거_기초단체장,대구광역시,중구,20180613,4,68303,39862,38939,923,12932.0,0.0,0.0,0.0,0.0,0.0,20126.0,5881.0,중구,중구,0.33210919643545034,0.0,0.0,0.0,0.0,0.0,0.5168597036390251,0.15103109992552455,2017,22010,중구,75324,36422,38902,5862,5221,10821,10982,11017,11689,10021,7066,2766,339,7634,52943,14747,0.1436593914290266,0.145796824385322,0.1462614837236471,0.1551829430194891,0.1330386065530242,0.1350300037172747,0.195780893208008,0.7028702671127396,0.5164622165578037,2017
7회지방선거_기초단체장,대전광역시,대덕구,20180613,4,154079,88845,86879,1966,50263.0,0.0,0.0,0.0,0.0,0.0,36616.0,0.0,대덕구,대덕구,0.578540268649501,0.0,0.0,0.0,0.0,0.0,0.42145973135049897,0.0,2017,25050,대덕구,188469,95463,93006,15977,20892,28450,23699,32176,33175,20356,10770,4241,473,22765,142036,23668,0.1509532071587369,0.1257448174500846,0.1707230366797722,0.1760236431455571,0.1080071523698857,0.0821567472634756,0.1255803341663615,0.753630570544758,0.4934816866434268,2017
7회지방선거_기초단체장,대전광역시,동구,20180613,4,191362,106341,104196,2145,54428.0,0.0,0.0,0.0,0.0,0.0,25277.0,24491.0,동구,동구,0.5223617029444508,0.0,0.0,0.0,0.0,0.0,0.24259088640638796,0.2350474106491612,2017,25010,동구,239752,121017,118735,20662,26175,38533,30470,36134,36939,27970,17142,6868,908,28392,174459,36901,0.1607202442523941,0.1270896593146251,0.1507140712069138,0.154071707431012,0.116662217624879,0.103932396810037,0.1539132103173279,0.727664419900564,0.4952409156127998,2017
7회지방선거_기초단체장,대전광역시,서구,20180613,4,395367,226561,222331,4230,147746.0,0.0,0.0,0.0,0.0,0.0,56375.0,18210.0,서구,서구,0.6645317117271096,0.0,0.0,0.0,0.0,0.0,0.25356338072513507,0.08190490754775537,2017,25030,서구,487449,239928,247521,47868,57459,76136,70571,84108,76917,45899,22714,9327,1280,67535,368462,51452,0.1561927504210697,0.1447761714558856,0.1725472818694879,0.1577949693198673,0.0941616456285683,0.068357920520916,0.1055536066337196,0.7558985657986784,0.5077885071053587,2017
7회지방선거_기초단체장,대전광역시,유성구,20180613,4,272663,168305,165917,2388,104961.0,0.0,0.0,0.0,0.0,0.0,37455.0,23501.0,유성구,유성구,0.6326114864661246,0.0,0.0,0.0,0.0,0.0,0.22574540282189287,0.1416431107119825,2017,25040,유성구,366639,188954,177685,44153,44296,62950,61047,63163,51057,26077,11607,5537,797,59192,279970,27477,0.1716947733328969,0.1665043816942551,0.172275726259345,0.1392568712002814,0.0711244575727077,0.0489336922695076,0.0749429275118031,0.7636121634632431,0.4846320222344049,2017
7회지방선거_기초단체장,대전광역시,중구,20180613,4,206042,116947,114593,2354,74565.0,0.0,0.0,0.0,0.0,0.0,31870.0,8158.0,중구,중구,0.6506941959805572,0.0,0.0,0.0,0.0,0.0,0.2781147190491566,0.07119108497028614,2017,25020,중구,243540,120356,123184,21472,25045,30972,31426,40250,39382,30252,18469,7522,970,30188,173249,40103,0.1271741808327174,0.1290383509895705,0.1652705920998604,0.1617064958528373,0.1242177876324217,0.1107046070460704,0.1646669951548,0.7113780077194711,0.5058060277572473,2017
7회지방선거_기초단체장,부산광역시,강서구,20180613,4,92854,55514,54616,898,26662.0,0.0,0.0,0.0,0.0,0.0,17198.0,10756.0,강서구,강서구,0.4881719642595576,0.0,0.0,0.0,0.0,0.0,0.31488940969679213,0.1969386260436502,2017,21120,강서구,116702,61825,54877,18442,8478,12806,27162,17073,15121,11322,5254,1920,222,21911,82937,11854,0.1097324810200339,0.232746653870542,0.1462956933043135,0.129569330431355,0.0970163321965347,0.0633750921149594,0.101574951586091,0.7106733389316379,0.4702318726328597,2017
7회지방선거_기초단체장,부산광역시,금정구,20180613,4,210978,126587,124173,2414,67679.0,0.0,0.0,0.0,0.0,0.0,56494.0,0.0,금정구,금정구,0.5450379712175755,0.0,0.0,0.0,0.0,0.0,0.45496202878242453,0.0,2017,21110,금정구,246584,120645,125939,16479,22934,41028,28858,34759,43228,34097,18740,7211,924,23231,181862,41491,0.1663854913538591,0.1170311131298056,0.1409621062193816,0.1753074003179444,0.138277422703825,0.1089892288226324,0.1682631476494825,0.7375255491029427,0.5107346786490607,2017
7회지방선거_기초단체장,부산광역시,기장군,20180613,4,127882,76282,74632,1650,23535.0,0.0,0.0,0.0,0.0,0.0,14400.0,4449.0,기장군,기장군,0.5552802944507361,0.0,0.0,0.0,0.0,0.0,0.33975084937712347,0.10496885617214043,2017,21510,기장군,156561,77587,78974,21770,15493,14750,27350,27069,20648,16855,9900,3965,548,27929,106825,21807,0.0942124794808413,0.1746922924610854,0.1728974648858911,0.1318846966996889,0.1076577180779376,0.092059963847957,0.1392875620365225,0.6823219064773475,0.5044295833572856,2017
7회지방선거_기초단체장,부산광역시,남구,20180613,4,234211,140461,137745,2716,66155.0,0.0,0.0,0.0,0.0,0.0,53272.0,18318.0,남구,남구,0.48027151620748487,0.0,0.0,0.0,0.0,0.0,0.38674362045809285,0.1329848633344223,2017,21070,남구,275941,135757,140184,21382,27913,40733,33627,43173,43880,37441,22156,7121,736,30051,199389,46501,0.1476148886899735,0.1218630069471372,0.1564573586382596,0.1590195005454064,0.1356848021859745,0.1087660043270119,0.1685179078136268,0.722578377261806,0.5080216423075947,2017
7회지방선거_기초단체장,부산광역시,동구,20180613,4,79091,46284,45259,1025,23796.0,0.0,0.0,0.0,0.0,0.0,21463.0,0.0,동구,동구,0.5257738792284408,0.0,0.0,0.0,0.0,0.0,0.47422612077155923,0.0,2017,21030,동구,86106,42082,44024,4707,5972,10043,10407,12186,14883,14550,9747,3639,436,6530,59105,20471,0.1166353099667851,0.1208626576545188,0.14152323879869,0.1728450979025851,0.1689777715838617,0.1605230762083943,0.237741853064827,0.6864213875920377,0.5112767983648062,2017
7회지방선거_기초단체장,부산광역시,동래구,20180613,4,226713,135598,133257,2341,64675.0,0.0,0.0,0.0,0.0,0.0,51908.0,16674.0,동래구,동래구,0.4853403573545855,0.0,0.0,0.0,0.0,0.0,0.3895330076468778,0.12512663499853666,2017,21060,동래구,261671,127795,133876,22053,25670,31726,33728,42686,45412,36106,18990,6772,852,31233,188364,42074,0.1212438520126418,0.1288946807250325,0.1631285086998559,0.1735461705729714,0.1379824283164737,0.1017078698059777,0.1607896939286355,0.7198504992910946,0.5116195527972148,2017
7회지방선거_기초단체장,부산광역시,부산진구,20180613,4,319402,184055,178614,5441,89399.0,0.0,0.0,0.0,0.0,0.0,70455.0,18760.0,부산진구,부산진구,0.5005150772055942,0.0,0.0,0.0,0.0,0.0,0.3944539621754174,0.10503096061898844,2017,21050,부산진구,366492,177345,189147,27389,30707,54057,52049,54251,61079,49918,28587,9912,1000,37001,268504,60987,0.1474984447136636,0.1420194710935027,0.1480277877825437,0.1666584809491066,0.1362048830533818,0.1077758859674972,0.1664074522772666,0.7326326359101972,0.5161013064405225,2017
7회지방선거_기초단체장,부산광역시,북구,20180613,4,253907,152109,149314,2795,84363.0,0.0,0.0,0.0,0.0,0.0,58947.0,6004.0,북구,북구,0.5650039514044229,0.0,0.0,0.0,0.0,0.0,0.39478548562090626,0.04021056297467083,2017,21080,북구,296945,146861,150084,24927,28199,41698,38475,45987,57136,37386,18118,6464,757,34355,222176,40414,0.1404233107141053,0.1295694488878412,0.1548670629241105,0.1924127363653201,0.1259021030830625,0.0853323005943861,0.1360992776440081,0.7482058967148799,0.5054269309131321,2017
7회지방선거_기초단체장,부산광역시,사상구,20180613,4,195478,114150,111880,2270,58153.0,0.0,0.0,0.0,0.0,0.0,53727.0,0.0,사상구,사상구,0.519780121558813,0.0,0.0,0.0,0.0,0.0,0.48021987844118696,0.0,2017,21150,사상구,231587,116752,114835,17309,19541,35596,31533,33934,44572,30920,14349,4758,559,23429,175803,32355,0.1537046552699417,0.1361604926010527,0.1465280866369874,0.1924633075258973,0.1335135391882964,0.0849184107916247,0.1397099146325139,0.7591229214075056,0.4958611666457961,2017
7회지방선거_기초단체장,부산광역시,사하구,20180613,4,281099,160675,157799,2876,82997.0,0.0,0.0,0.0,0.0,0.0,63956.0,10846.0,사하구,사하구,0.5259665777349667,0.0,0.0,0.0,0.0,0.0,0.40530041381757803,0.06873300844745531,2017,21100,사하구,330293,164623,165670,27256,31542,44362,45295,50826,58319,43928,22349,7924,1038,37246,243633,49414,0.1343110510970562,0.13713581577569,0.1538815536508494,0.1765674719113029,0.1329970662411858,0.0947976493598108,0.1496065614469577,0.7376268949084601,0.5015849563872077,2017
7회지방선거_기초단체장,부산광역시,서구,20180613,4,97123,55372,54060,1312,23879.0,0.0,936.0,0.0,0.0,0.0,25811.0,3434.0,서구,서구,0.44171291157972625,0.0,0.017314095449500556,0.0,0.0,0.0,0.4774509803921569,0.06352201257861635,2017,21020,서구,106924,52450,54474,6400,8385,13922,12424,15014,18707,16936,11094,4187,516,9106,74384,23434,0.1302046313269238,0.1161946803336949,0.1404174927986233,0.1749560435449478,0.1583928771837941,0.1477404511615727,0.2191650144027533,0.6956716920429464,0.5094646664920879,2017
7회지방선거_기초단체장,부산광역시,수영구,20180613,4,155794,90466,89026,1440,38953.0,0.0,0.0,0.0,0.0,0.0,40188.0,9885.0,수영구,수영구,0.437546334778604,0.0,0.0,0.0,0.0,0.0,0.4514186866758026,0.11103497854559342,2017,21140,수영구,173059,82221,90838,12336,12841,22484,25116,25635,28745,26050,14767,5504,676,16792,123977,32290,0.1299210095978828,0.1451296956529276,0.1481286728803471,0.1660994227402215,0.1505266989870506,0.1210396454388387,0.186583766230014,0.7163857412789858,0.5248961336885108,2017
7회지방선거_기초단체장,부산광역시,연제구,20180613,4,174673,105911,104036,1875,53716.0,0.0,0.0,0.0,0.0,0.0,37267.0,13053.0,연제구,연제구,0.5163212734053597,0.0,0.0,0.0,0.0,0.0,0.35821254181244955,0.1254661847821908,2017,21130,연제구,201053,97219,103834,16957,17876,25279,27916,31481,34033,27886,15203,5391,632,23145,144846,33062,0.1257330156724843,0.1388489602244184,0.1565806031245492,0.1692737735820902,0.138699745838162,0.1055741520892501,0.1644442012802594,0.7204368997229587,0.5164508860847637,2017
7회지방선거_기초단체장,부산광역시,영도구,20180613,4,107930,61332,60150,1182,30989.0,0.0,0.0,0.0,0.0,0.0,24355.0,4806.0,영도구,영도구,0.515195344970906,0.0,0.0,0.0,0.0,0.0,0.4049044056525353,0.07990024937655861,2017,21040,영도구,123531,62131,61400,7103,10549,16860,13452,16957,21271,20140,13120,4363,444,10026,86610,26895,0.1364839594919493,0.1088957427690215,0.1372691874913989,0.1721915956318656,0.1630359990609644,0.1451214674858942,0.2177186293319085,0.7011195570342666,0.4970412285175381,2017
7회지방선거_기초단체장,부산광역시,중구,20180613,4,39832,22496,21983,513,10617.0,0.0,0.0,0.0,0.0,0.0,9602.0,1764.0,중구,중구,0.4829641086293954,0.0,0.0,0.0,0.0,0.0,0.4367920665969158,0.08024382477368876,2017,21010,중구,43799,21696,22103,2055,2677,5845,5602,6480,7694,7215,4566,1613,236,2864,31355,9580,0.1334505354003516,0.1279024635265645,0.1479485833009886,0.1756661110984269,0.1647297883513322,0.1464645311536793,0.2187264549418936,0.715883924290509,0.5046462247996529,2017
7회지방선거_기초단체장,부산광역시,해운대구,20180613,4,342079,200338,196481,3857,103226.0,0.0,0.0,0.0,0.0,0.0,74396.0,18859.0,해운대구,해운대구,0.5253739547335365,0.0,0.0,0.0,0.0,0.0,0.3786422096793074,0.09598383558715601,2017,21090,해운대구,399670,193944,205726,35248,43058,47530,50980,70094,69650,49182,26659,9860,1064,50172,291393,58105,0.1189231115670428,0.1275552330672805,0.1753796882428003,0.1742687717366827,0.123056521630345,0.0940350789401256,0.1453824405134235,0.7290839942952936,0.5147396602196812,2017
7회지방선거_기초단체장,서울특별시,강남구,20180613,4,454862,266142,262375,3767,120928.0,4431.0,0.0,0.0,0.0,0.0,107014.0,30002.0,강남구,강남구,0.46089757027155787,0.01688804192472606,0.0,0.0,0.0,0.0,0.40786660314435447,0.1143477846593616,2017,11230,강남구,522514,250087,272427,43530,57015,71238,87259,95979,78705,54844,27974,9140,1510,63845,396963,61706,0.1363370168072051,0.166998396215221,0.1836869442732634,0.1506275429940633,0.1049617809283579,0.073919550480944,0.1180944434024734,0.7597174429776045,0.5213774176385705,2017
7회지방선거_기초단체장,서울특별시,강동구,20180613,4,365176,218531,215362,3169,135068.0,0.0,0.0,0.0,0.0,0.0,64440.0,15854.0,강동구,강동구,0.6271672811359479,0.0,0.0,0.0,0.0,0.0,0.29921713208458317,0.07361558677946899,2017,11250,강동구,423978,209931,214047,37018,39281,56487,68187,69376,71798,51997,24020,8161,1206,50769,318730,54479,0.1332309695314379,0.1608267410101467,0.1636311318040087,0.1693436923613961,0.122640797399865,0.0787470104580898,0.1284948747340664,0.7517607045648595,0.5048540254447165,2017
7회지방선거_기초단체장,서울특별시,강북구,20180613,4,280860,156285,153318,2967,99004.0,0.0,0.0,0.0,0.0,0.0,36198.0,18116.0,강북구,강북구,0.6457428351530805,0.0,0.0,0.0,0.0,0.0,0.23609752279575782,0.11815964205116164,2017,11090,강북구,313698,152464,161234,22312,25737,42899,44382,50745,52602,40851,26989,8321,963,31030,228382,54286,0.1367525454417943,0.1414800221869441,0.1617638620584128,0.1676835682726699,0.130223973375667,0.1156303196067555,0.1730517886629816,0.7280314187530682,0.5139784123583829,2017
7회지방선거_기초단체장,서울특별시,강서구,20180613,4,509021,303633,299204,4429,184229.0,0.0,0.0,0.0,0.0,0.0,77069.0,37906.0,강서구,강서구,0.6157304046737343,0.0,0.0,0.0,0.0,0.0,0.25758011256534,0.12668948276092565,2017,11160,강서구,581675,282678,298997,52946,48824,82439,105826,92823,90601,66746,32772,11568,1608,70300,438069,73306,0.1417269093565994,0.1819332101259294,0.1595788025959513,0.1557588000171917,0.1147479262474749,0.0789925645764387,0.1260257016375123,0.7531164309966906,0.5140275927278979,2017
7회지방선거_기초단체장,서울특별시,관악구,20180613,4,449742,265391,260149,5242,153310.0,0.0,0.0,0.0,0.0,0.0,43621.0,63218.0,관악구,관악구,0.5893161226835391,0.0,0.0,0.0,0.0,0.0,0.1676769851123779,0.24300689220408306,2017,11210,관악구,511687,257091,254596,32706,34390,104380,94704,74606,73289,57163,32958,9227,1075,43704,399771,68212,0.2039918934817574,0.1850818957683115,0.1458039778223797,0.1432301387371576,0.1117147787612349,0.0845438715464727,0.1333080574648173,0.7812803530283161,0.4975619861360558,2017
7회지방선거_기초단체장,서울특별시,광진구,20180613,4,308174,180368,177110,3258,116757.0,0.0,0.0,0.0,0.0,0.0,45394.0,14959.0,광진구,광진구,0.65923437411778,0.0,0.0,0.0,0.0,0.0,0.2563039918694597,0.08446163401276043,2017,11050,광진구,363934,177156,186778,26602,30908,66517,62019,57778,57481,37769,20017,6562,825,36540,284819,42575,0.182772150994411,0.1704127671500876,0.1587595553039837,0.1579434732671308,0.1037798062286018,0.0752993674677276,0.1169854973704023,0.7826116823380064,0.5132194298966296,2017
7회지방선거_기초단체장,서울특별시,구로구,20180613,4,351457,211166,207745,3421,131231.0,0.0,0.0,0.0,0.0,0.0,58386.0,18128.0,구로구,구로구,0.6316927001853233,0.0,0.0,0.0,0.0,0.0,0.281046475246095,0.08726082456858167,2017,11170,구로구,436869,218428,218441,38484,33124,56978,74323,71612,73059,55432,27691,8448,965,49929,327225,59715,0.1304235365750373,0.1701265138977588,0.1639209923340864,0.1672331980525054,0.1268847183022828,0.0849316385461087,0.1366885725469191,0.7490231625498719,0.5000148786020523,2017
