sg_id,sg_typecode,election_name,sido,sigungu,sgg_name,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_정의당,party_기본소득당,party_무소속,party_진보당,party_통일한국당,party_녹색당
20220601,3,8회지방선거_시도지사,전라북도,진안군,전라북도,22634,16616,15858,758,13062,2796,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라북도,무주군,전라북도,21279,16268,15352,916,11971,3381,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라북도,장수군,전라북도,19380,14590,13823,767,11607,2216,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라북도,임실군,전라북도,24346,17636,16713,923,13689,3024,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라북도,순창군,전라북도,23898,18594,17495,1099,14230,3265,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라북도,고창군,전라북도,47581,34662,32746,1916,27811,4935,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라북도,부안군,전라북도,45614,27492,26314,1178,21938,4376,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,목포시,전라남도,183412,96968,93942,3026,76408,13045,0.0,0.0,0.0,4489.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,여수시,전라남도,236881,109135,106776,2359,85684,16912,0.0,0.0,0.0,4180.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,순천시,전라남도,235432,128163,125330,2833,79776,40082,0.0,0.0,0.0,5472.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,나주시,전라남도,98951,53036,50939,2097,39317,8638,0.0,0.0,0.0,2984.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,광양시,전라남도,126604,69108,67285,1823,47884,15322,0.0,0.0,0.0,4079.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,담양군,전라남도,41720,26611,25614,997,19641,4358,0.0,0.0,0.0,1615.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,장성군,전라남도,38470,26499,25096,1403,19721,3946,0.0,0.0,0.0,1429.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,곡성군,전라남도,25196,18643,17633,1010,9549,7225,0.0,0.0,0.0,859.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,구례군,전라남도,22848,17417,16540,877,11783,3662,0.0,0.0,0.0,1095.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,고흥군,전라남도,57371,44658,41490,3168,32273,6793,0.0,0.0,0.0,2424.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,보성군,전라남도,35731,23549,22474,1075,16344,4492,0.0,0.0,0.0,1638.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,화순군,전라남도,55284,32432,31037,1395,23759,4912,0.0,0.0,0.0,2366.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,장흥군,전라남도,32510,23257,22128,1129,17111,3220,0.0,0.0,0.0,1797.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,강진군,전라남도,30148,21942,20841,1101,15844,3412,0.0,0.0,0.0,1585.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,완도군,전라남도,42697,29801,28479,1322,24396,2762,0.0,0.0,0.0,1321.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,해남군,전라남도,59423,35245,33783,1462,27283,4180,0.0,0.0,0.0,2320.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,진도군,전라남도,26748,20416,19341,1075,15677,2411,0.0,0.0,0.0,1253.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,영암군,전라남도,46851,28690,27368,1322,21769,4174,0.0,0.0,0.0,1425.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,무안군,전라남도,74895,41327,39582,1745,31544,6347,0.0,0.0,0.0,1691.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,영광군,전라남도,45299,31817,29949,1868,22937,4693,0.0,0.0,0.0,2319.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,함평군,전라남도,28381,18226,17351,875,13807,2801,0.0,0.0,0.0,743.0,0.0,0.0
20220601,3,8회지방선거_시도지사,전라남도,신안군,전라남도,35246,26407,24811,1596,19926,3633,0.0,0.0,0.0,1252.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,포항시북구,경상북도,230960,105786,103934,1852,23150,80784,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,포항시남구,경상북도,196727,90434,88332,2102,20195,68137,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,울릉군,경상북도,8339,6795,6487,308,1217,5270,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,경주시,경상북도,220490,109647,106872,2775,22875,83997,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,김천시,경상북도,120471,67277,65691,1586,13915,51776,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,안동시,경상북도,135862,74540,72400,2140,20435,51965,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,구미시,경상북도,337510,144547,142630,1917,34597,108033,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,영주시,경상북도,89061,56297,54425,1872,12783,41642,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,영천시,경상북도,90932,51707,49845,1862,9328,40517,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,상주시,경상북도,84980,54367,52252,2115,9992,42260,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,문경시,경상북도,64160,40384,39014,1370,7318,31696,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,예천군,경상북도,47561,29496,28521,975,8371,20150,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,경산시,경상북도,230676,100056,97832,2224,20784,77048,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,청도군,경상북도,38574,27316,26168,1148,4559,21609,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,고령군,경상북도,27757,17420,16738,682,3009,13729,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,성주군,경상북도,39451,26637,25614,1023,4585,21029,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,칠곡군,경상북도,96081,41978,41018,960,9340,31678,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,군위군,경상북도,22054,17845,16554,1291,3398,13156,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,의성군,경상북도,47168,34928,33195,1733,7326,25869,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,청송군,경상북도,22790,16846,16191,655,3509,12682,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,영양군,경상북도,14920,11532,10957,575,2394,8563,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,영덕군,경상북도,32124,21563,20705,858,3501,17204,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,봉화군,경상북도,27996,18883,18142,741,4024,14118,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상북도,울진군,경상북도,42063,28314,26933,1381,5170,21763,0.0,0.0,0.0,0.0,0.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,창원시의창구,경상남도,185184,94824,93669,1155,23944,64989,4366.0,0.0,0.0,0.0,370.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,창원시성산구,경상남도,212811,112825,111814,1011,29902,67977,13523.0,0.0,0.0,0.0,412.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,창원시마산합포구,경상남도,156850,83924,82660,1264,19970,59943,2417.0,0.0,0.0,0.0,330.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,창원시마산회원구,경상남도,159983,85597,84364,1233,22063,59376,2601.0,0.0,0.0,0.0,324.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,창원시진해구,경상남도,159730,75210,74060,1150,22186,48889,2687.0,0.0,0.0,0.0,298.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,진주시,경상남도,292168,155185,152554,2631,42182,104561,4812.0,0.0,0.0,0.0,999.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,통영시,경상남도,106064,61244,60021,1223,18160,40307,1081.0,0.0,0.0,0.0,473.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,고성군,경상남도,44745,30306,29318,988,7918,20130,889.0,0.0,0.0,0.0,381.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,사천시,경상남도,93946,55534,54021,1513,12887,38414,1917.0,0.0,0.0,0.0,803.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,김해시,경상남도,444484,203399,200791,2608,78054,115747,6166.0,0.0,0.0,0.0,824.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,밀양시,경상남도,92419,50564,49232,1332,11458,35657,1622.0,0.0,0.0,0.0,495.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,거제시,경상남도,193369,99292,97409,1883,36740,56119,4011.0,0.0,0.0,0.0,539.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,의령군,경상남도,24291,18229,17224,1005,3504,12348,773.0,0.0,0.0,0.0,599.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,함안군,경상남도,54125,32076,31100,976,7689,21759,1194.0,0.0,0.0,0.0,458.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,창녕군,경상남도,53616,34391,33157,1234,6416,24896,1120.0,0.0,0.0,0.0,725.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,양산시,경상남도,294411,138401,136302,2099,48969,83209,3400.0,0.0,0.0,0.0,724.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,하동군,경상남도,39428,29113,27768,1345,8093,17699,1234.0,0.0,0.0,0.0,742.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,남해군,경상남도,38538,27218,25991,1227,8287,16516,936.0,0.0,0.0,0.0,252.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,함양군,경상남도,34399,26020,24633,1387,6152,16584,1082.0,0.0,0.0,0.0,815.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,산청군,경상남도,31488,21927,21001,926,4982,14644,1018.0,0.0,0.0,0.0,357.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,거창군,경상남도,52803,34758,33307,1451,7534,23781,1177.0,0.0,0.0,0.0,815.0,0.0
20220601,3,8회지방선거_시도지사,경상남도,합천군,경상남도,39435,27363,25932,1431,4479,19928,907.0,0.0,0.0,0.0,618.0,0.0
20220601,3,8회지방선거_시도지사,제주특별자치도,제주시,제주특별자치도,409110,216419,213568,2851,118762,83539,0.0,0.0,6878.0,0.0,0.0,4389.0
20220601,3,8회지방선거_시도지사,제주특별자치도,서귀포시,제주특별자치도,155974,83720,82222,1498,44354,33247,0.0,0.0,3260.0,0.0,0.0,1361.0
