sg_id,sg_typecode,election_name,sido,sigungu,sgg_name,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_무소속,party_진보당,party_민생당,party_노동당,party_한국당,party_정의당,party_남북통일당,party_우리공화당,party_녹색당
20220601,5,8회지방선거_광역의원지역구,서울특별시,송파구,송파구제4선거구,115572,63611,62287,1324,20717.0,41570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,송파구,송파구제5선거구,121550,66146,64317,1829,30286.0,34031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,송파구,송파구제6선거구,100892,55711,54706,1005,22718.0,31988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,강동구,강동구제1선거구,76201,42565,41869,696,17826.0,24043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,강동구,강동구제2선거구,77180,42009,41251,758,16820.0,23713.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,강동구,강동구제3선거구,84457,48882,47970,912,20705.0,27265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,강동구,강동구제4선거구,78729,38098,37396,702,15819.0,18785.0,2792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,서울특별시,강동구,강동구제5선거구,80977,42487,41324,1163,18748.0,22576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,중구,중구선거구,38236,19128,18678,450,6251.0,12427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,서구,서구제1선거구,50179,26211,25723,488,8087.0,16385.0,1251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,5,8회지방선거_광역의원지역구,부산광역시,서구,서구제2선거구,43247,20831,20355,476,5375.0,13340.0,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
