sg_id,sg_typecode,election_name,sido,sigungu,sgg_name,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_국민의힘,party_코리아당,party_무소속,party_국민대통합당,party_정의당,party_진보당,party_한류연합당,party_우리공화당
20220601,4,8회지방선거_기초단체장,전라북도,군산시,군산시,224926,87120,83295,3825,56843.0,11569.0,0.0,3230.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라북도,익산시,익산시,239077,107254,103671,3583,72544.0,9697.0,0.0,17239.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라북도,정읍시,정읍시,93307,54283,52187,2096,25964.0,0.0,0.0,2332.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라북도,남원시,남원시,69007,44519,43385,1134,16127.0,0.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라북도,김제시,김제시,72358,42669,41211,1458,22531.0,0.0,0.0,17096.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라북도,완주군,완주군,78284,41416,39932,1484,16329.0,0.0,0.0,14306.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라북도,진안군,진안군,22634,16616,15912,704,9818.0,0.0,0.0,3213.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라북도,무주군,무주군,21279,16267,15672,595,5721.0,837.0,0.0,9114.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라북도,장수군,장수군,19380,14591,13947,644,7479.0,0.0,0.0,424.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라북도,임실군,임실군,24346,17638,17068,570,7364.0,0.0,0.0,1776.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라북도,순창군,순창군,23898,18592,17914,678,8534.0,0.0,0.0,9380.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라북도,고창군,고창군,47581,34665,33352,1313,16584.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라북도,부안군,부안군,45614,27494,26604,890,15351.0,1394.0,0.0,9859.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,목포시,목포시,183412,96976,94374,2602,35554.0,0.0,0.0,54161.0,0.0,4659.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,여수시,여수시,236881,109139,105941,3198,76504.0,6278.0,0.0,19876.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,순천시,순천시,235432,128166,125236,2930,52478.0,0.0,0.0,2903.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,나주시,나주시,98951,53041,51670,1371,30391.0,2556.0,0.0,17214.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,광양시,광양시,126604,69113,67784,1329,27670.0,0.0,0.0,37005.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,담양군,담양군,41720,26614,25825,789,14653.0,0.0,0.0,11172.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,장성군,장성군,38470,26504,25848,656,13967.0,0.0,0.0,11881.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,곡성군,곡성군,25196,18644,17875,769,9580.0,0.0,0.0,8295.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,구례군,구례군,22848,17418,16782,636,9184.0,0.0,0.0,5439.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,고흥군,고흥군,57371,44667,42526,2141,22529.0,0.0,0.0,19997.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,화순군,화순군,55284,32432,31227,1205,23564.0,0.0,0.0,7663.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,장흥군,장흥군,32510,23259,22507,752,10162.0,0.0,0.0,2706.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,강진군,강진군,30148,21947,21245,702,0.0,0.0,0.0,11659.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,완도군,완도군,42697,29801,28436,1365,17734.0,0.0,0.0,10702.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,진도군,진도군,26748,20415,19696,719,8237.0,0.0,0.0,11459.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,영암군,영암군,46851,28692,27958,734,13689.0,1178.0,0.0,5835.0,0.0,2984.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,무안군,무안군,74895,41337,40267,1070,15112.0,0.0,0.0,454.0,0.0,0.0,0.0,369.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,영광군,영광군,45299,31822,30737,1085,15022.0,0.0,0.0,15715.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,함평군,함평군,28381,18227,17423,804,13965.0,2171.0,0.0,1287.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,전라남도,신안군,신안군,35246,26416,25075,1341,17349.0,0.0,0.0,7726.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,포항시북구,포항시,230960,105792,103473,2319,23630.0,79843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,포항시남구,포항시,196727,90447,87789,2658,19969.0,67820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,울릉군,울릉군,8339,6796,6640,156,0.0,2011.0,0.0,4629.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,경주시,경주시,220490,109649,106394,3255,22483.0,83911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,김천시,김천시,120471,67279,64460,2819,0.0,48387.0,0.0,7364.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,안동시,안동시,135862,74554,72327,2227,12779.0,46315.0,0.0,13233.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,구미시,구미시,337510,144577,141905,2672,38196.0,99751.0,0.0,2406.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,영주시,영주시,89061,56300,54410,1890,0.0,28410.0,0.0,26000.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,영천시,영천시,90932,51711,50303,1408,0.0,22034.0,0.0,26881.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,상주시,상주시,84980,54372,51632,2740,6788.0,35136.0,0.0,9708.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,문경시,문경시,64160,40384,39113,1271,0.0,21394.0,0.0,15407.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,경산시,경산시,230676,100057,97033,3024,0.0,52273.0,0.0,44760.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,청도군,청도군,38574,27320,26507,813,0.0,14878.0,0.0,11629.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,고령군,고령군,27757,17421,16892,529,0.0,7113.0,0.0,4261.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,성주군,성주군,39451,26638,25659,979,0.0,13112.0,0.0,12547.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,칠곡군,칠곡군,96081,41975,41070,905,10014.0,25869.0,0.0,5187.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,군위군,군위군,22054,17851,17347,504,0.0,8728.0,0.0,8619.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,의성군,의성군,47168,34935,33473,1462,0.0,9614.0,0.0,23859.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,청송군,청송군,22790,16847,16382,465,0.0,10401.0,0.0,5981.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,영양군,영양군,14920,11531,11044,487,2043.0,9001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,영덕군,영덕군,32124,21566,20444,1122,0.0,16475.0,0.0,3969.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,봉화군,봉화군,27996,18883,18222,661,2695.0,13375.0,0.0,2152.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상북도,울진군,울진군,42063,28317,27234,1083,0.0,16326.0,0.0,10908.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,창원시의창구,창원시,185184,94824,93100,1724,37023.0,56077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,창원시성산구,창원시,212811,112826,110971,1855,50545.0,60426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,창원시마산합포구,창원시,156850,83921,82328,1593,30758.0,51570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,창원시마산회원구,창원시,159983,85597,84103,1494,31380.0,52723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,창원시진해구,창원시,159730,75213,73967,1246,30102.0,43865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,진주시,진주시,292168,155189,152346,2843,42152.0,110194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,통영시,통영시,106064,61241,60008,1233,21686.0,23365.0,0.0,13805.0,0.0,0.0,0.0,0.0,1152.0
20220601,4,8회지방선거_기초단체장,경상남도,고성군,고성군,44745,30309,29540,769,12634.0,16906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,사천시,사천시,93946,55533,54454,1079,12183.0,34307.0,0.0,7964.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,김해시,김해시,444484,203400,200269,3131,85534.0,114735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,밀양시,밀양시,92419,50566,48936,1630,0.0,38595.0,0.0,10341.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,거제시,거제시,193369,99295,97584,1711,44403.0,44790.0,0.0,1135.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,의령군,의령군,24291,18230,17402,828,0.0,0.0,0.0,3168.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,함안군,함안군,54125,32075,31136,939,10142.0,20994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,창녕군,창녕군,53616,34390,33408,982,3593.0,16568.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,양산시,양산시,294411,138399,136730,1669,48818.0,81804.0,0.0,6108.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,하동군,하동군,39428,29112,28121,991,4322.0,10772.0,0.0,13027.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,남해군,남해군,38538,27220,26369,851,14804.0,11565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,함양군,함양군,34399,26020,25207,813,0.0,10311.0,0.0,14896.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,산청군,산청군,31488,21927,21108,819,0.0,10895.0,0.0,9052.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,거창군,거창군,52803,34765,33423,1342,0.0,20203.0,0.0,13220.0,0.0,0.0,0.0,0.0,0.0
20220601,4,8회지방선거_기초단체장,경상남도,합천군,합천군,39435,27366,26159,1207,3008.0,16549.0,0.0,4453.0,0.0,0.0,0.0,0.0,0.0
