sg_id,sg_typecode,election_name,sido,sigungu,sgg_name,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_자유한국당,party_바른미래당,party_대한애국당,party_민주평화당,party_무소속,party_민중당,party_정의당,party_우리미래,party_녹색당,party_한국국민당,party_노동당,party_대한당,party_새누리당
20180613,6,7회지방선거_기초의원지역구,경기도,하남시,하남시나선거구,68487,38675,37016,1659,12605.0,3673.0,1896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,하남시,하남시다선거구,54109,34557,33812,745,9118.0,7305.0,1418.0,0.0,0.0,0.0,0.0,3211.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,양주시,양주시가선거구,83338,45412,43252,2160,10257.0,4367.0,3194.0,0.0,0.0,0.0,1814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,양주시,양주시나선거구,43223,23471,22217,1254,12903.0,3470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,양주시,양주시다선거구,44682,25268,24036,1232,6324.0,5829.0,2739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,구리시,구리시가선거구,87106,52329,49821,2508,13634.0,4849.0,2810.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,구리시,구리시나선거구,78189,45360,43170,2190,13046.0,3482.0,3412.0,362.0,0.0,1911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,안성시,안성시가선거구,51924,27412,26347,1065,6914.0,7641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,안성시,안성시나선거구,37728,20658,19794,864,4134.0,5113.0,0.0,0.0,0.0,0.0,0.0,3763.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,안성시,안성시다선거구,59974,33941,32239,1702,6809.0,4222.0,2375.0,0.0,0.0,0.0,1852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,포천시,포천시가선거구,63475,35426,33314,2112,4596.0,4238.0,2231.0,418.0,0.0,1558.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,포천시,포천시나선거구,65574,35282,33582,1700,6393.0,2782.0,0.0,0.0,0.0,3287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,의왕시,의왕시가선거구,64677,41455,40381,1074,9176.0,9357.0,3477.0,0.0,0.0,3985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,의왕시,의왕시나선거구,63283,40884,39790,1094,11931.0,9213.0,3947.0,0.0,0.0,1677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,여주시,여주시가선거구,54169,31726,30320,1406,7131.0,6534.0,2040.0,0.0,0.0,3133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,여주시,여주시나선거구,39967,23670,22545,1125,4217.0,3495.0,1763.0,0.0,0.0,3261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,양평군,양평군가선거구,50326,30991,29544,1447,2967.0,3375.0,2312.0,0.0,0.0,778.0,0.0,2338.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,양평군,양평군나선거구,48256,29996,29061,935,10930.0,2203.0,2931.0,0.0,0.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,동두천시,동두천시가선거구,35055,19734,18761,973,3164.0,3209.0,961.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,동두천시,동두천시나선거구,45548,23936,22726,1210,3879.0,3041.0,772.0,248.0,0.0,4437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,과천시,과천시가선거구,23295,15751,15375,376,2620.0,3833.0,1001.0,0.0,0.0,1387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,과천시,과천시나선거구,23420,17013,16462,551,2729.0,1896.0,2022.0,0.0,0.0,2401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,가평군,가평군가선거구,20357,13713,13257,456,4348.0,3757.0,0.0,0.0,0.0,2140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,가평군,가평군나선거구,20736,12963,12609,354,3475.0,2619.0,0.0,0.0,0.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,가평군,가평군다선거구,13490,8647,8349,298,2353.0,2510.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,연천군,연천군가선거구,15662,10436,9922,514,1875.0,2175.0,0.0,0.0,0.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,경기도,연천군,연천군나선거구,22835,14348,13585,763,3324.0,1644.0,770.0,0.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,춘천시,춘천시가선거구,22165,13919,13544,375,2689.0,3541.0,1417.0,0.0,0.0,916.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,춘천시,춘천시나선거구,22356,13894,13113,781,6796.0,4528.0,1789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,춘천시,춘천시다선거구,45917,28922,27716,1206,4341.0,1714.0,2619.0,0.0,0.0,1557.0,0.0,3556.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,춘천시,춘천시라선거구,26219,16253,15426,827,3382.0,4334.0,2425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,춘천시,춘천시마선거구,21835,12800,12481,319,5628.0,3400.0,1523.0,0.0,0.0,1755.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,춘천시,춘천시바선거구,14115,8909,8369,540,1556.0,1362.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,춘천시,춘천시사선거구,32830,20622,19545,1077,5004.0,4741.0,2537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,춘천시,춘천시아선거구,45993,29136,28207,929,5690.0,6940.0,3356.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,원주시,원주시가선거구,19585,10583,10053,530,2316.0,3337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,원주시,원주시나선거구,18802,11063,10472,591,2656.0,1275.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,원주시,원주시다선거구,48786,26435,25040,1395,6537.0,3084.0,1099.0,229.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,원주시,원주시라선거구,49076,28247,27130,1117,5004.0,2323.0,0.0,0.0,0.0,0.0,0.0,4315.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,원주시,원주시마선거구,36769,20791,19502,1289,4604.0,1788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,원주시,원주시바선거구,45708,26871,25731,1140,6397.0,2207.0,1348.0,0.0,0.0,753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,원주시,원주시사선거구,27907,16614,15983,631,8251.0,3381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,원주시,원주시아선거구,32358,18570,17713,857,3795.0,2779.0,2479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,강릉시,강릉시가선거구,16188,10882,10493,389,1054.0,2119.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,강릉시,강릉시나선거구,29108,17462,16983,479,8300.0,3261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,강릉시,강릉시다선거구,47514,28600,27554,1046,4094.0,5200.0,2559.0,423.0,0.0,744.0,1112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,강릉시,강릉시라선거구,45882,26846,25885,961,6608.0,4292.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,강릉시,강릉시마선거구,25484,15152,14532,620,3515.0,2457.0,1400.0,0.0,0.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,강릉시,강릉시바선거구,15591,9807,9600,207,3301.0,1150.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,동해시,동해시가선거구,31543,19890,19026,864,1946.0,2184.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,동해시,동해시나선거구,44204,27024,25525,1499,1834.0,2949.0,0.0,0.0,0.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,태백시,태백시가선거구,15332,9861,9582,279,2992.0,1260.0,0.0,0.0,0.0,1571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,태백시,태백시나선거구,23054,15457,14874,583,1641.0,2095.0,0.0,0.0,0.0,1661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,속초시,속초시가선거구,27129,16197,15296,901,2440.0,2218.0,0.0,0.0,0.0,1418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,속초시,속초시나선거구,41105,24295,23311,984,6637.0,2918.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,삼척시,삼척시가선거구,32284,22431,21433,998,1839.0,1279.0,446.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,삼척시,삼척시나선거구,26833,18596,17989,607,3682.0,1906.0,0.0,0.0,0.0,2889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,홍천군,홍천군가선거구,32591,21269,19971,1298,2207.0,4487.0,0.0,0.0,0.0,2945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,홍천군,홍천군나선거구,16802,10891,10313,578,1484.0,1912.0,0.0,0.0,0.0,837.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,홍천군,홍천군다선거구,10993,7794,7500,294,2075.0,849.0,0.0,0.0,0.0,1519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,횡성군,횡성군가선거구,22609,15793,15055,738,2257.0,1219.0,0.0,0.0,0.0,1517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0
20180613,6,7회지방선거_기초의원지역구,강원도,횡성군,횡성군나선거구,17956,12145,11604,541,1910.0,2272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,영월군,영월군가선거구,18648,12752,12241,511,2552.0,1316.0,0.0,0.0,0.0,1517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,영월군,영월군나선거구,16566,11228,10848,380,3778.0,763.0,1683.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,평창군,평창군가선거구,16412,11676,11301,375,3366.0,1656.0,0.0,0.0,0.0,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,평창군,평창군나선거구,21094,13804,13144,660,2722.0,1908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,정선군,정선군가선거구,18397,13499,12813,686,2299.0,1959.0,743.0,0.0,0.0,1306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,정선군,정선군나선거구,14896,9590,9092,498,722.0,1007.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,철원군,철원군가선거구,17939,11829,11251,578,1408.0,2317.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,철원군,철원군나선거구,21415,14401,13432,969,6334.0,2833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,화천군,화천군가선거구,9774,7475,7153,322,1281.0,974.0,390.0,0.0,0.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,화천군,화천군나선거구,12009,8755,8379,376,1914.0,2027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,양구군,양구군가선거구,11683,8507,8147,360,1046.0,571.0,443.0,0.0,0.0,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,양구군,양구군나선거구,7913,5880,5633,247,911.0,324.0,0.0,0.0,0.0,971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,인제군,인제군가선거구,17850,12844,12304,540,2388.0,1855.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,인제군,인제군나선거구,9393,6789,6517,272,745.0,1198.0,0.0,0.0,0.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,고성군,고성군가선거구,17003,11985,11297,688,954.0,1174.0,1042.0,0.0,0.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,고성군,고성군나선거구,8493,6368,6124,244,1621.0,1115.0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,양양군,양양군가선거구,16462,12135,11626,509,1417.0,1673.0,0.0,0.0,0.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,강원도,양양군,양양군나선거구,7626,5727,5533,194,624.0,730.0,0.0,0.0,0.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,청주시상당구,청주시가선거구,55746,31818,30457,1361,6290.0,2333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,청주시상당구,청주시나선거구,63162,35175,33607,1568,4198.0,4134.0,1933.0,0.0,0.0,1597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,청주시상당구,청주시다선거구,21497,13138,12325,813,5530.0,1607.0,1370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,청주시서원구,청주시라선거구,61258,34308,32814,1494,6340.0,4234.0,0.0,0.0,0.0,1687.0,0.0,2947.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,청주시서원구,청주시마선거구,60645,36570,35204,1366,3819.0,3050.0,2601.0,0.0,0.0,1489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,청주시서원구,청주시바선거구,52404,29296,28149,1147,5439.0,3061.0,1288.0,0.0,0.0,0.0,0.0,2172.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,청주시흥덕구,청주시사선거구,65663,34087,33265,822,7967.0,6737.0,4479.0,0.0,0.0,950.0,0.0,1838.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,청주시흥덕구,청주시아선거구,69709,38758,37264,1494,7064.0,5958.0,3104.0,0.0,0.0,1069.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,청주시흥덕구,청주시자선거구,69267,37215,35677,1538,6173.0,2837.0,2435.0,0.0,0.0,1103.0,0.0,2686.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,청주시청원구,청주시차선거구,70827,39210,37527,1683,4704.0,5850.0,1964.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,청주시청원구,청주시카선거구,35637,19773,19085,688,12751.0,5124.0,0.0,0.0,0.0,0.0,1210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,청주시청원구,청주시타선거구,47785,26633,26027,606,3851.0,5579.0,3122.0,0.0,0.0,718.0,0.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,충주시,충주시가선거구,16600,9803,9171,632,2320.0,1531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,충주시,충주시나선거구,16493,9790,9400,390,1584.0,1361.0,1166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,충주시,충주시다선거구,29606,17431,16575,856,2764.0,3261.0,887.0,0.0,0.0,977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,충주시,충주시라선거구,14346,9386,9069,317,2928.0,1219.0,0.0,0.0,0.0,1765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,충주시,충주시마선거구,17781,10595,10047,548,2984.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,충주시,충주시바선거구,20808,12063,11556,507,4772.0,3360.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,충주시,충주시사선거구,59780,34531,32441,2090,4154.0,1815.0,3523.0,0.0,0.0,568.0,0.0,1227.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,제천시,제천시가선거구,13924,8638,8268,370,3608.0,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,제천시,제천시나선거구,23109,14612,13832,780,2946.0,3187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,제천시,제천시다선거구,27016,16324,15572,752,2420.0,1898.0,1839.0,0.0,0.0,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,제천시,제천시라선거구,20730,12655,12109,546,2804.0,1227.0,1193.0,0.0,0.0,1561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,제천시,제천시마선거구,29734,18055,17359,696,4252.0,2874.0,0.0,0.0,0.0,2522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,보은군,보은군가선거구,12748,9603,9067,536,1205.0,1590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,보은군,보은군나선거구,7236,5470,5179,291,1952.0,1479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,보은군,보은군다선거구,10032,7658,7351,307,1482.0,664.0,0.0,0.0,0.0,782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,옥천군,옥천군가선거구,24132,16331,15551,780,1363.0,1890.0,698.0,238.0,0.0,2185.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,옥천군,옥천군나선거구,12174,8170,7744,426,3646.0,2406.0,0.0,0.0,0.0,1509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,옥천군,옥천군다선거구,8556,5983,5689,294,665.0,1015.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,영동군,영동군가선거구,21484,15559,14745,814,3368.0,2138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,영동군,영동군나선거구,11949,8317,7877,440,2827.0,1496.0,0.0,0.0,0.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,영동군,영동군다선거구,10471,7347,6891,456,1366.0,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,증평군,증평군가선거구,12317,7520,7321,199,2838.0,2667.0,0.0,0.0,0.0,1816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,증평군,증평군나선거구,11336,7537,7335,202,1718.0,1565.0,0.0,0.0,0.0,1413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,증평군,증평군다선거구,6985,4374,4172,202,1617.0,1097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,진천군,진천군가선거구,30491,18930,18049,881,2249.0,1182.0,583.0,0.0,0.0,530.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,진천군,진천군나선거구,31224,17800,17009,791,1922.0,1959.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,괴산군,괴산군가선거구,15629,11208,10709,499,1404.0,1360.0,0.0,0.0,0.0,1701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,괴산군,괴산군나선거구,8740,6369,6089,280,2288.0,2434.0,0.0,0.0,0.0,1367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,괴산군,괴산군다선거구,10533,7498,7238,260,2290.0,1053.0,0.0,0.0,0.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,음성군,음성군가선거구,31594,19621,18616,1005,2895.0,2783.0,889.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,음성군,음성군나선거구,31006,17395,16016,1379,4099.0,1906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,음성군,음성군다선거구,19226,10516,10219,297,2232.0,2892.0,0.0,0.0,0.0,980.0,0.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,단양군,단양군가선거구,14669,10679,10273,406,1477.0,1038.0,0.0,0.0,0.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청북도,단양군,단양군나선거구,12127,8395,8021,374,1293.0,857.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180613,6,7회지방선거_기초의원지역구,충청남도,천안시동남구,천안시가선거구,37857,20219,19708,511,7959.0,2525.0,4497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
